lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
пружина	NOUN	1918-1990	2	пружина-11		Начальник, не уважаемый государем, скоро презрен низшими чинами, и нужно ли изъяснять, сколь много неустройств отсюда происходит Власть и послушание суть, по мнению моему, единственные пружины, движущие политические сферы, разрыв этих двух союзных сил все разрушает.	185:192	0:266
пружина	NOUN	1918-1990	2	пружина-12		В них при торможении энергию поглощают пружины, которые затем, распрямляясь, отдают ее на перемещение рабочих органов.	39:46	0:118
пружина	NOUN	1918-1990	2	пружина-13		Но в Планерской Муравлеву не понравилось, он ругал жену, заманившую его за город редкими путевками, ругал местную кухню, а ночью, почувствовав сердечным боком пружину матраца, пробормотал в полудреме: "Чтоб он сгорел, этот дом отдыха!"	159:166	0:235
пружина	NOUN	1918-1990	2	пружина-14		В результате уплотнитель остается в уравновешенном состоянии, а его прижим к скользящей поверхности осуществляется только пружиной, усилие которой стабильно.	122:130	0:157
пружина	NOUN	1918-1990	2	пружина-15		И даже полиэтиленовая занавеска в ванной повешена необычно -- проволока, на которой она держится, выходит прямо из отверстия в стене, а за стеной, где коридор, укреплена катушка со спиральной пружиной.	192:200	0:201
пружина	NOUN	1682-1916	1	пружина-16		Версию об охоте О. Чайковская принимает за истину и верит тому, что "пистолет-трубка", из которого, по заключению экспертизы, можно произвести только один выстрел, так как "боевая пружина и резьба не выдерживают силы отдачи и деформируются", приготовлен не для того, чтобы под видом несчастного случая избавиться от жены.	180:187	0:321
пружина	NOUN	1918-1990	2	пружина-17		Главные пружины "движущей силы" -- нужда и честолюбие.	8:15	0:54
пружина	NOUN	1682-1916	1	пружина-18		Ветхие пружины, приводившие в движение позолоченные крылья, ослабели.	7:14	0:69
пружина	NOUN	1682-1916	1	пружина-19		Политическая история человечества "на протяжении шестидесяти столетий" имела своей движущей пружиной только "создание человеческой фантазии".	92:100	0:141
пружина	NOUN	1682-1916	1	пружина-20		Вопреки этому мы должны подчеркнуть, что в наших опытах нерв все время лежал на электродах и, следовательно, не вынимался из раны с целью раздражения; что пружина электромагнитного мотора находилась в непрерывном колебании, и таким образом в начале раздражения не возникал новый шум, который мог бы испугать животное; что, наконец, согласно свидетельству вышеприведенных кривых, тот же результат достигался также в состоянии хлоралового сна.	155:162	0:441
пружина	NOUN	1682-1916	1	пружина-21		Обладающий справедливым учением ничего без вернейших объяснений, учинившихся долговременными наблюдениями несомненными и ощутительными, не предлагает; но мечтающий умствователь, гордясь вымышленными своими мудроположениями, повелевает читателям принимать их за истинные пружины всего естества, несмотря на то, что существо оного и текущее обращение его не воображением познаемо быть может, но вопрошением рачительнейшего испытания натуры, которая отрицает всякое откровение в себе пустомысленности, изображающейся суесловием, но обнаруживает себя только тем, кои прилежанием и трудолюбием тщатся проникнуть в творения ее.	270:277	0:621
пружина	NOUN	1682-1916	1	пружина-22		Вторая соединяется с первою шарниром и имеет скрытную пружину, чрез что нога удобно сгибается и опять прямое направление принимает.	54:61	0:131
пружина	NOUN	1682-1916	1	пружина-23		Уверяли, что он как-то расправлял пружинками морщины на своем лице и что эти пружины были, каким-то особенным образом, скрыты в его волосах.	34:44	0:140
пружина	NOUN	1918-1990	2	пружина-24		Глубинный анализ 30-х годов, безыллюзорное исследование "пружин" террора, исторической слепоты живущих в Доме на набережной и объективной вины тех, кто стоял у начал (об этом прямо и недвусмысленно свидетельствует историческая концепция Трифонова в целом, вся "цепь", которую он старался вытащить из колодца истории), проникновение в истоки современного конформизма -- все это есть в недавно опубликованном романе Ю. Трифонова "Исчезновение".	57:63	0:442
пружина	NOUN	1918-1990	2	пружина-25		Наиболее прозрачный характер связи между основной пружиной движения общества -- его производительными силами -- и искусством на ранних ступенях культуры.	50:58	0:153
пружина	NOUN	1918-1990	2	пружина-26		Да и не так уж много энергии вбирает пружина.	37:44	0:45
пружина	NOUN	1918-1990	2	пружина-27		Дверь на тугой пружине с грохотом захлопывается за мною.	15:22	0:56
пружина	NOUN	1682-1916	1	пружина-28		Для вдевания веревки они имеют защелку с пружиной.	41:49	0:50
пружина	NOUN	1918-1990	2	пружина-29		-- На один из вечеров пришел князь Васильчиков и рассказал много интересного; рассказ его отличался совершенным знанием дела, лиц и всех пружин, но положение его и звание заставляют его быть воздержанным в рассказах.	137:143	0:216
пружина	NOUN	1682-1916	1	пружина-30		Дремлющий грузно переворачивается, заставляя трещать все пружины матраца.	57:64	0:73
пружина	NOUN	1918-1990	2	пружина-31		-- Значит, и бога можно понять, как часовую пружину -- проговорил он почти с каким-то азартом.	44:51	0:94
пружина	NOUN	1682-1916	1	пружина-32		Дурак-безумец иногда вдруг как на пружине выскакивал из него с какой-то злобой.	34:41	0:79
пружина	NOUN	1918-1990	2	пружина-33		Он мчался, как птица, крепко и часто ударяя о землю ногами, которые внезапно сделались крепкими, точно две стальные пружины.	116:123	0:124
пружина	NOUN	1682-1916	1	пружина-34		Его лирическая пружина могла бы развернуться до конца только в условиях гармонического, счастливого, с песней живущего общества, где не борьба царит, а дружба, любовь, нежное участие.	15:22	0:183
пружина	NOUN	1918-1990	2	пружина-35		Достигнув заветной двери с тугой пружиной, малыш, весь в снегу и испарине, с трудом одолевает дверь и победоносно просится прямо в "аудиторию", т. е. в комнату для гостей, приспособленную для занятий с детьми.	33:41	0:209
пружина	NOUN	1682-1916	1	пружина-36		Ему вдруг приходит новое объяснение: в последнее время он был говорлив, много расспрашивал, и Аглая Андреевна отстранила его, как бы убоявшись, что он прежде времени обнаружит какие-то тайные стороны или пружины их общеделовой жизни.	204:211	0:233
пружина	NOUN	1918-1990	2	пружина-37		А как покориться Я чувствую, что я закалил пружину и теперь эту пружину приходится сильно гнуть, боюсь, как бы не сломать ее.	43:50	0:125
пружина	NOUN	1682-1916	1	пружина-38		Ему нравилось строить домики, самодвижущиеся коляски с пружинами, коляски с ветряными двигателями, ходившие против ветра.	55:64	0:121
пружина	NOUN	1918-1990	2	пружина-39		Два рода пружин, кои оную приводят в движение, суть нравы и законы.	9:15	0:67
пружина	NOUN	1918-1990	2	пружина-40		Зазвенел сигнальный гонг, могучая пружина швырнула самолет почти отвесно вверх, тело Веды медленно погрузилось в глубь кресла, точно в упругую жидкость.	34:41	0:152
пружина	NOUN	1918-1990	2	пружина-41		Или: вы -- разворачивающаяся пружина.	29:36	0:37
пружина	NOUN	1682-1916	1	пружина-42		И вдруг он вскочил на ноги, выпрямился весь, как пружина, и заговорил звонко, горячо: -- Почему же называют это место -- местом спасения души, если и здесь всё на деньгах построено, для денег живём, как и в миру Я сюда от греха торговли, а она здесь против меня, -- куда бегу теперь Дрожит весь и спешно рассказывает про себя: сын купца, булочника, коммерческое училище кончил и был уже приставлен отцом к торговле.	49:56	0:415
пружина	NOUN	1682-1916	1	пружина-43		Уверяли, что он может нагонять бурю и снег, напустить болезни на людей и скот и т. д. Отправляясь в экспедицию, Пржевальский захватил с собою инструмент доктора Бауншейдта, состоящий из пучка иголок, делавших посредством пружины уколы на коже, смазываемые каким-то маслом.	221:228	0:272
пружина	NOUN	1918-1990	2	пружина-44		И как бы сквозь сон, как райский свет, видел он все выше и выше загоравшиеся над ним лампочки; и вот, наконец, как пение Валькирий, уносивших его душу, слетал к нему громкий трезвон широкого круглого колокола на исходе пружины автомата.	219:226	0:236
пружина	NOUN	1918-1990	2	пружина-45		Но внутри него пружина уже напряглась до предела.	15:22	0:49
пружина	NOUN	1682-1916	1	пружина-46		И посему весьма несомненная и преполезная истина есть то, что воспитание подобно сложной машине, в которой составлены многие разные пружины и колеса, которым надобно приводить в движение одному другое, если должно воспоследовать потребное действие.	132:139	0:248
пружина	NOUN	1682-1916	1	пружина-47		Всеобщая пружина, кажется, приводитъ большую частъ наци въ новую дятельность и жизнь; такое старане, такое домогательство неминуемо должно быть полезно!	9:16	0:152
пружина	NOUN	1682-1916	1	пружина-48		И, уже повернувшись, точно на пружине, на одной ноге, он, не оборачиваясь назад, добавляет певуче и двумя тонами ниже: -- Ра-авнение направа-а!	30:37	0:143
пружина	NOUN	1918-1990	2	пружина-49		Все сии затруднения и препятствия происходят от секретного влияния и действий двух лиц, которые по наружности показывают, что не имеют в делах никакого участия, а в самом деле суть главные пружины всего происходящего.	189:196	0:217
пружина	NOUN	1918-1990	2	пружина-50		Как всегда, если нет глубоких идей, мыслили аналогиями: все хорошо помнили, что частота колебаний пружины с грузиком зависит от ее упругости, следовательно, -- рассуждала часть физиков, -- и в атоме электроны связаны "какими-то" пружинами различной упругости.	98:105	0:259
пружина	NOUN	1918-1990	2	пружина-51		-- Как не понять, что каждый танцует свой танец и дотанцует его до конца, пока не сдохнет, потому как ключик потерялся, еще когда пружину заводили, да и кто его видел, ключик!	130:137	0:175
пружина	NOUN	1682-1916	1	пружина-52		Как спонсор заснет, вы ему под бок эту пружину -- раз!	39:46	0:54
пружина	NOUN	1918-1990	2	пружина-53		С буйной яростью начал было он вырываться, страшно изгибаясь и напрягая свои крепкие, как стальные пружины, мускулы.	99:106	0:116
пружина	NOUN	1918-1990	2	пружина-54		Коляски были разные: то сверкающие никелем на рычагах и пружинах, а то попроще и подешевле.	56:64	0:91
пружина	NOUN	1918-1990	2	пружина-55		В яме валяются машины, куски чугуна, жести, винты, пружины.	51:58	0:59
пружина	NOUN	1682-1916	1	пружина-56		Лопнула, говорит, пружина молоточка.	18:25	0:36
пружина	NOUN	1918-1990	2	пружина-57		Возможно ли им было повиноватися долгое время власти младенца или несмысленнаго Аридея, которой им столь же казался презрителен, как Александр велик Ограничивая власть свою во своих Сатрапствах, они бы разслабили правления пружины.	223:230	0:231
пружина	NOUN	1918-1990	2	пружина-58		Максимов, точно в нем развернулась пружина, сиганул с койки и в два прыжка оказался за дверью.	35:42	0:94
пружина	NOUN	1918-1990	2	пружина-59		Они состояли из электромагнита, а также других деталей, например, из ряда зубчатых колёс и пружин, напоминающих часовой механизм.	91:97	0:129
пружина	NOUN	1682-1916	1	пружина-60		На это он возражал, что такою же причиною самого себя является и моя пружина; и я только тогда успел заставить его замолчать, когда обратил внимание на то, что не заведенные ключом часы продолжают упорно стоять, невзирая ни на какое раскачивание маятника.	69:76	0:255
пружина	NOUN	1682-1916	1	пружина-61		Галицкй прыгнулъ на твердую почву; но, длая напряжене прыгнуть, онъ задлъ пружину -- курокъ спустился, раздался выстрлъ.	74:81	0:120
пружина	NOUN	1682-1916	1	пружина-62		Над дверью громко раздался звонок и, жалобно звеня, закачался на дрожащей пружине.	74:81	0:82
пружина	NOUN	1682-1916	1	пружина-63		Пружины, двигающие этим, ржавеют на море вместе с железом, сталью и многим другим.	0:7	0:82
пружина	NOUN	1682-1916	1	пружина-64		Надо было искать действенную пружину, которая бы вела этого человека.	29:36	0:69
пружина	NOUN	1918-1990	2	пружина-65		Остров как-то глупо хихикнул, дернулся, как на пружине, и сказал: -- Хорошо-с.	47:54	0:78
пружина	NOUN	1682-1916	1	пружина-66		Наконец пружина музыкально прозвенела, и крышку он откинул с их помощью.	8:15	0:72
пружина	NOUN	1682-1916	1	пружина-67		Сверх того, торг на одну сию губернию в Петербурге, под глазами двора, имел и ту преднамеренную цель, чтобы в случае его успеха убедить государыню к изволению и на все губернии производить торги в Сенате, чего он весьма добивался по причинам, кои отгадать всякий может, но до сих пор законы сего ему не позволяли, а здесь Сенат имел в виду, что наддача на Екатеринославскую губернию, послужа доводом государыне в его бескорыстии, решит ее на измену собственным ее законоположениям, для чего потребны были сильные пружины.	513:520	0:521
пружина	NOUN	1682-1916	1	пружина-68		Наконец что-то щелкнуло в пружине замка, дверь заскрипела и отворилась.	26:33	0:71
пружина	NOUN	1682-1916	1	пружина-69		Тогда пластинка продавливается, определенное количество воды вытекает, давление в трубке вновь падает, и пружина вновь прижимает донную пластинку.	105:112	0:146
пружина	NOUN	1682-1916	1	пружина-70		Не слыхал такого -- Бреду, Уханов, веришь Да откуда парень появился -- Помолчите, Голованов, если не соображаете! -- возвысил голос Дроздовский и выпрямился так резко, гибко, словно в нем пружина разогнулась.	188:195	0:208
пружина	NOUN	1918-1990	2	пружина-71		Слишком изнеженные чувствования, запутанные любовные интриги с вечными клятвами безусловной верности, вопреки судьбе и людям, великодушие на ходулях, припадки безрассудной и неуместной ревности, оканчивающиеся обыкновенно мольбою о прощении, низкие слабости, унижающие человечество, как то: нарушение супружеской верности, страсть к игре и проч., эти пружины новейших драм были не в моем вкусе и мне часто случалось отказываться от таких ролей, в которых, по мнению других, я могла бы заслужить благоволение публики".	351:358	0:517
пружина	NOUN	1918-1990	2	пружина-72		Но когда задевали по ногам и я сдвигался, пружины, перемещаясь, тотчас выстреливали и жестко о себе напоминали, после чего вновь приходилось елозить задом и смещаться (и пока я приспосабливался к пружинам, пружины приспосабливались ко мне).	42:49	0:240
пружина	NOUN	1918-1990	2	пружина-73		Надо опустить никель в соответствующую щель, тогда автоматически освобождается кий на какой-то пружине, и весельчак, решивший провести вечер в разгуле, может пять раз стрельнуть стальным шариком.	95:102	0:195
пружина	NOUN	1682-1916	1	пружина-74		Один раз под ее пальцем нечаянно щелкнула на видимая пружина.	53:60	0:61
пружина	NOUN	1682-1916	1	пружина-75		Но можно показать другие реактивные приборы, работающие пружиной, паром, упругостью газов или другими силами, не зависимыми от тяжести.	56:64	0:135
пружина	NOUN	1682-1916	1	пружина-76		Однако помни, что Кундалини свернулась подобно пружине и змея всегда готова к укусу.	47:54	0:84
пружина	NOUN	1918-1990	2	пружина-77		Не имея опытности в вопросах дипломатических, незнакомый с тайными пружинами европейских кабинетов, никогда не бывавший на войне и совершенно не знавший службы, он, однако, ни пред чем не останавливался -- брался за составление нового уложения, и за финансовые вопросы, и за управление политикою русского двора, и за изобретение гаубиц, и за учреждение военного строя.	67:76	0:368
пружина	NOUN	1682-1916	1	пружина-78		Он кидается так, как будто под ним взорвалось что, будто его подкидывает, стремительно развернувшись, стальная пружина.	111:118	0:119
пружина	NOUN	1918-1990	2	пружина-79		Просится в столяры, но уже три недели все пущенные мною в ход пружины об определении его в мастерство не дали ничего.	62:69	0:117
пружина	NOUN	1682-1916	1	пружина-80		Он усиленно шевелился, дышал громко, кашлял, чтобы ничем не походить на покойника, окружал себя живым шумом звенящих пружин, шелестящего одеяла; и чтобы показать, что он совершенно жив, ни капельки не умер и далек от смерти, как всякий другой человек, -- громко и отрывисто басил в тишине и одиночестве спальни: -- Молодцы!	117:123	0:323
пружина	NOUN	1682-1916	1	пружина-81		Мечта исчезла в одно мгновение, и я увидел в ней куклу, которая движется по заведенной пружине.	87:94	0:95
пружина	NOUN	1682-1916	1	пружина-82		Помнят ли читатели сцену из теперь забытого, а некогда делавшего много шуму романа Евгения Сю "Вечный жид", когда иезуит Роден упрекает иезуита Д'Эгриньи в неумении вести дела ордена, в употреблении грубых материальных средств и насилия там, где должна быть пущена в ход тонкая интрига, основанная на нравственных пружинах, не для того только, чтобы заставить наследников опоздать ко дню открытия завещания, но чтобы принудить их добровольно отказаться от баснословного богатства в пользу ордена Таким Роденом, запасным иезуитским провинциалом, является в глазах Европы Австрия с ее католическим, немецким, мадьярским и польским элементами.	314:322	0:640
пружина	NOUN	1682-1916	1	пружина-83		Представим себе два деревянных кружка (фиг. 54 -- 1, с и d), соединенные спиральными пружинами с поперечным бруском б. Через отверстия в этом бруске пропущены два гибкие каучуковые прута (а, а), соединенные поперечной рукояткой (е).	85:94	0:232
пружина	NOUN	1918-1990	2	пружина-84		Правда, в начале разгрузки бочки в желоб придется опускать аккуратно, а в конце работы им нужно будет "помочь" преодолеть сопротивление пружины поддона.	136:143	0:152
пружина	NOUN	1918-1990	2	пружина-85		Неповоротливым чувствовал я себя в этом окружении, но я отдыхал, во мне все-таки ослаблялась пружина всегдашней моей сосредоточенности.	93:100	0:135
пружина	NOUN	1918-1990	2	пружина-86		Распустятся пружины тела от вечерней прохлады, и разомлеют сердца затонщиков.	12:19	0:77
пружина	NOUN	1918-1990	2	пружина-87		Совершенно очевидно, что, коль скоро пружина или груз Р перестанут пополнять расходующуюся при колебаниях энергию, эти колебания прекратятся (затухают).	37:44	0:152
пружина	NOUN	1682-1916	1	пружина-88		Рассказ Лидочки взволновал меня сильно, так что сердце начало у меня в груди колотиться, как соскочившее с пружины.	107:114	0:115
пружина	NOUN	1682-1916	1	пружина-89		Затем я стал понимать не только людей и человеческий характер, но также скрытые пружины общественной жизни.	80:87	0:107
пружина	NOUN	1682-1916	1	пружина-90		С лязгом и грохотом сработала дьявольская пружина катапульты.	42:49	0:61
пружина	NOUN	1918-1990	2	пружина-91		Все события от времени потеряли цвет подробностей и значение внутреннего смыслу; цепь жизни разорвана на куски, пружины и кольца ее распались.	112:119	0:142
пружина	NOUN	1682-1916	1	пружина-92		С этим Термосёсов скинул ногой сапоги и начал умащиваться на диване, ветхие пружины которого гнулись и бренчали под его блудным телом.	76:83	0:134
пружина	NOUN	1682-1916	1	пружина-93		Словно кукла, в которой дернули пружину.	32:39	0:40
пружина	NOUN	1682-1916	1	пружина-94		Санька шел за швейцаром, и мутный воздух бился в груди, и как будто задохнулась голова и ноги не свои, чужие пружины.	109:116	0:117
пружина	NOUN	1918-1990	2	пружина-95		Олинька соскочила с постели, как бы вытолкнутая пружиною, и босая, полунагая, поддерживая рукою валящуюся с плеч рубашку, побежала к розовому платью; потом побежала к белому; потом опять к розовому; потом к столикам; потом снова к платьям.	48:56	0:239
пружина	NOUN	1918-1990	2	пружина-96		Сергей долго любовался им, потом с удовольствием переломил ствол, ощущая сопротивление пружины взвода и прохладу стали, вложил туда свинцовую пульку и выстрелил в стоявшую на полу ржавую банку.	87:94	0:193
пружина	NOUN	1918-1990	2	пружина-97		Сложное устройство Гиппиус было гораздо сложнее "костей и пружин".	58:64	0:66
пружина	NOUN	1918-1990	2	пружина-98		Стоят кресла с вылезшими наружу пружинами и трясущиеся столики с фотографиями.	32:41	0:78
пружина	NOUN	1918-1990	2	пружина-99		Одна за другой, как стальные пружины, они взвивались кверху, вырывая кружки и полосы кожи у кашалота и вновь обвивая его.	29:36	0:121
пружина	NOUN	1682-1916	1	пружина-100		Так бандерша ихняя, сука, знаешь до чего додумалась Приделала к пружинам матраца таксометр.	64:72	0:91
пружина	NOUN	1918-1990	2	пружина-101		Генерал много и убедительно говорил митрополиту о своих скорбях и заботах исторгнуть сына из-под влияния Петербурга и петербургских идей, но между тем на самом деле он не только сам весь тяготел к Петербургу, но и сына не желал удалять от здешних карьерных пружин.	257:263	0:264
пружина	NOUN	1682-1916	1	пружина-102		Только гигантская чугунная труба древнего водопровода, опиравшаяся на скрученных в спиральные пружины железных змей, прямо и неуклонно прорезала хаос развалин.	94:101	0:159
пружина	NOUN	1918-1990	2	пружина-103		И чем туже была закручена пружина, тем дольше продолжается звон.	26:33	0:64
пружина	NOUN	1918-1990	2	пружина-104		Только из них стрелять еще было нельзя, в них не хватало одной малости -- возвратно-боевой пружины.	91:98	0:99
пружина	NOUN	1918-1990	2	пружина-105		Какие пружины движут новым -- невиданным доселе -- человеком Что делает этот человек на земле Чем одержим, чем несчастлив и счастлив В молодости -- путешествия, в старости -- медленные прогулки по Переделкину не были пусты.	6:13	0:223
пружина	NOUN	1682-1916	1	пружина-106		Точно раскручивалась пружина заводной игрушки, и дрожала, и звенела в тихом безмолвии вечера.	21:28	0:93
пружина	NOUN	1682-1916	1	пружина-107		Может быть, сегодня утром мелькнул последний розовый ее луч, а там она будет уже -- не блистать ярко, а согревать невидимо жизнь; жизнь поглотит ее, и она будет ее сильною, конечно, но скрытою пружиной.	193:201	0:202
пружина	NOUN	1918-1990	2	пружина-108		Улыбаясь своей догадке, он подкрался к девочке, выхватил у нее из руки гибкую, прозрачно-желтую гребенку и, сжав ее, как пружину, пустил вверх.	121:128	0:143
пружина	NOUN	1918-1990	2	пружина-109		Теперь миллион отсюда, миллион оттуда с иголками и другими пружинами.	59:68	0:69
пружина	NOUN	1918-1990	2	пружина-110		Часовой мастер Глазиус Шенкер, окруженный колесиками, пенсне и пружинами, сидел под часами, в числе коих были одни башенные.	63:72	0:124
пружина	NOUN	1918-1990	2	пружина-111		Исчезала из тела всякая расхлябанность и вялость, мускулы как будто превращались в стальные пружины.	92:99	0:100
пружина	NOUN	1682-1916	1	пружина-112		Шопенгауэр, бесспорно, один из гениальнейших психологов-наблюдателей во всей истории человечества, и ни в чем сила его проницательности не сказывается с такою поражающей яркостью, как в тех случаях, когда ему приходится разбирать нравственные пружины человеческих действий.	243:250	0:273
пружина	NOUN	1682-1916	1	пружина-113		Он не пропускал ни одного движения, ни одного слова, чтоб не разбранить мальчишек; к словам нередко прибавлял он и тумак или "ковырял масло", то есть щелкал как-то хитро и искусно, как пружиной, большим пальцем и мизинцем по голове.	185:193	0:232
пружина	NOUN	1682-1916	1	пружина-114		Этот характерный призыв ярко освещает безграничную жестокость лиц, державших террористические пружины.	94:101	0:102
пружина	NOUN	1682-1916	1	пружина-115		Замок состоит только из курка, спуска и пружины, прикреплённой на внешней стороне.	40:47	0:82
пружина	NOUN	1682-1916	1	пружина-116		Я любил заглядывать в их души и подмечать там все сокровенные движения и все тайные пружины их поступков, честных и бесчестных, добрых и злых.	84:91	0:142
пружина	NOUN	1682-1916	1	пружина-117		От него узнал я, впервые, что французы не были разбиты, наголову, при Пултуске, Голымине и Прейсиш-Эйлау; что в Варшаве учреждено временное польское правление и сформировано польское войско в 30 000 человек; что прокламации Наполеона ходят здесь по рукам, что до двенадцати тысяч польского юношества, из хороших фамилий и мелкой шляхты, перешло в польскую военную службу, из всех польских провинций, возвращенных России и присоединенных к Австрии, особенно из Волынской губернии и Галиции, что главная пружина этого энтузиазма -- женщины, и что здесь нетерпеливо ожидают вторжения французов.	502:509	0:591
пружина	NOUN	1918-1990	2	пружина-118		на пружинах! своих нет-с!..	3:11	0:27
пружина	NOUN	1918-1990	2	пружина-119		Я объясняю, что ищу музыку для моих спортсменов, что я ищу такую мелодию, которая раскручивалась бы как пружина, так, как это происходит в "Болеро" Равеля, но в то же время абсолютно современную, веселую, волнующую.	104:111	0:215
