lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
мгновение	NOUN	1991-2017	2	мгновение-10		-- Пенальти, -- услышал Лев чей-то голос, и лишь мгновенье спустя сообразил, что голос принадлежит ему.	49:58	0:103
мгновение	NOUN	1991-2017	2	мгновение-11		...О, будьте вы благословенны -- руки всех кроватных дел мастеров на этой планете, знающие секрет изготовления отзывчивых, упруго-безмолвных снарядов любовной страсти, что хранят в себе тайны ритмов и истомной тяжести тел, и колебаний вздохов и выдохов, и замираний, и неутомимой иноходи ахалтекинского скакуна, и вольного аллюра, и бешеного напора последних мгновений, когда над твоим изголовьем на краткий блаженный миг восходит золотая арка божественных врат, в райском изнеможении опустошенных чресел.	359:368	0:505
мгновение	NOUN	1991-2017	2	мгновение-12		-- Так... -- участковый опешил на мгновение, но потом доложил четко: -- Татарина Ильясова лишили жизни Митрохин, его сосед, и Мыкин -- дружок Митрохина!	34:43	0:152
мгновение	NOUN	1991-2017	2	мгновение-13		Когда волк уже перед самым прыжком на мгновение замер, Петька закрыл глаза.	38:47	0:75
мгновение	NOUN	1991-2017	2	мгновение-14		-- Я заметил, что в это мгновение восторженный взгляд Баззи почему-то на мгновение погрустнел.	24:33	0:94
мгновение	NOUN	1991-2017	2	мгновение-15		Машина в мгновение ока превратилась в груду искореженного металла.	9:18	0:66
мгновение	NOUN	1918-1990	1	мгновение-16		-- замялся я на мгновение, а потом махнул рукой -- мне Хлебникова глупо обманывать.	16:25	0:83
мгновение	NOUN	1918-1990	1	мгновение-17		В следующее мгновение он увидел, как этот самолет внезапно задрал правое крыло, клюнул на нос и, нелепо кувыркаясь, пошел к земле.	12:21	0:130
мгновение	NOUN	1991-2017	2	мгновение-18		Мгновение два князя глядели друг на друга через площадь.	0:9	0:56
мгновение	NOUN	1991-2017	2	мгновение-19		Объятия ада смыкались на нем, он уже видел разверзшиеся глубины готовой поглотить его черной дыры, с каждым мгновением все яснее чувствовал ее страшное, неотвратимое притяжение.	108:118	0:177
мгновение	NOUN	1991-2017	2	мгновение-20		Мгновениями казалось, что я рехнулся, мой мозг отказывался мне служить.	0:11	0:71
мгновение	NOUN	1991-2017	2	мгновение-21		Взгляд его горящих, словно раскаленные угли, глаз окинул улицу, задержался на мгновение на Серпухине.	78:87	0:101
мгновение	NOUN	1918-1990	1	мгновение-22		Аскари проехал роковое место буквально мгновениями раньше, и, когда пару минут спустя он вновь проносился мимо, его глазам предстало кровавое месиво.	39:50	0:149
мгновение	NOUN	1991-2017	2	мгновение-23		И можно (как это бывает с тысячами, порой миллионами людей, как это было со мной в течение войны, когда никакой церкви не было вблизи) в момент, когда ты знаешь, что идёт богослужение, душой приобщиться к тому, что там совершается, перенестись в одно мгновение туда, уйти в Бога и этим быть в церкви.	251:260	0:300
мгновение	NOUN	1918-1990	1	мгновение-24		Бывали светлые дни, и так дорожу я этой умиротворенностью взглядов, чистотой помыслов, равновесием душевным и общим, во всем теле, в думах, льющихся неспешно и прозрачно, в мелодиях, возникающих в голове просто так, из ничего, из ниоткуда, беспричинных, сменяющихся, но исходящих от некоего таинственного центра, излучающего этот радостный свет, а потому органичных, и любое мгновение в эти блаженные дни отзывается звонкой, трепещущей, собственной нотой, личным звуком и личным участием в этой гармонии, ради которой стоит работать и жить.	375:384	0:540
мгновение	NOUN	1991-2017	2	мгновение-25		Он и смотрел его, как сон, сознавая, что в любое мгновение успеет проснуться, вынырнуть.	49:58	0:88
мгновение	NOUN	1918-1990	1	мгновение-26		В какой-то момент из раскрывшейся пасти мелькнул на мгновение измочаленный хвостик пукса, Гладышев рванулся к нему, но корова в этот же самый момент сделала глубокое глотательное движение, и последний куст замечательного гибрида навсегда исчез в ее бездонном желудке.	52:61	0:267
мгновение	NOUN	1918-1990	1	мгновение-27		"Возможно, Чарли -- идол какого-то культа", -- подумал на мгновение Крэк.	58:67	0:73
мгновение	NOUN	1918-1990	1	мгновение-28		В любое мгновенье из-за поворота истории могла появиться фигура еще мокрого Архимеда, бегущего на привязи неумолчного крика познания: "Эврика, эврика!"	8:17	0:151
мгновение	NOUN	1918-1990	1	мгновение-29		В это мгновение он увидел, что их обогнали девушки, от которых он ее собирался увести.	6:15	0:86
мгновение	NOUN	1991-2017	2	мгновение-30		В следующее мгновение ему пришло в голову, что злые духи, которых распугал в их собственном царстве соскочивший туда со стола монах, пытаются сбежать через его маленький нос.	12:21	0:174
мгновение	NOUN	1991-2017	2	мгновение-31		-- Потерпи мгновение.	11:20	0:21
мгновение	NOUN	1918-1990	1	мгновение-32		Валя заторопилась -- не до сантиментов ей сейчас, но на какое-то мгновение ей показалось, что она попала в далекое прошлое.	65:74	0:123
мгновение	NOUN	1991-2017	2	мгновение-33		Но сколько бы я ни избегал, ни крутился, ни уклонялся, отделываясь односложными нейтральными ответами: да -- нет, нет -- да, вы правы, разумеется, нет, почему, хотя конечно, наверно, да все понятно -- и так далее, в какое-то мгновение все равно вдруг пробивало, и из простого предложения, из того же "вероятно" или даже "вы правы" вырастало нечто сложноподчиненное, с множеством придаточных и, в конце концов, восклицательное -- я трепыхался на крючке, глупый карась.	225:234	0:467
мгновение	NOUN	1918-1990	1	мгновение-34		Вот и здесь, не успевали вывезти здоровенную тележку, как ее моментально облепляли голодные люди, через мгновение клубок тел распадался, народ, прижимая добычу к груди, бежал к кассе, а у дверей подсобки оставалась брошенная пустая тележка.	104:113	0:240
мгновение	NOUN	1991-2017	2	мгновение-35		Елена Александровна мгновение неподвижно смотрела ей в лицо, потом фыркнула и резко отошла.	20:29	0:91
мгновение	NOUN	1991-2017	2	мгновение-36		Вся его горячая, пылающая легкость сосредоточилась в эти мгновения на ней, вся была направлена на нее, и Але впервые не казалось, что он сейчас сорвется с места и исчезнет, словно ветром унесенный.	57:66	0:197
мгновение	NOUN	1991-2017	2	мгновение-37		В последнее мгновение мне удалось перехватить его руку: -- Не надо, Сережа!	12:21	0:75
мгновение	NOUN	1991-2017	2	мгновение-38		Если еще способен ощутить в сладкой дреме блаженство и по утрам стараешься хоть на мгновенье продлить это безобидное удовольствие -- лучших условий, чем полярная ночь, не найти, и удачнее места, чем Крайний Север, не отыскать.	83:92	0:226
мгновение	NOUN	1991-2017	2	мгновение-39		Что видел рыжий Агенобарб в это мгновение Куда устремился его взгляд -- в прошлое или будущее Нет ответа.	32:41	0:105
мгновение	NOUN	1918-1990	1	мгновение-40		Здесь на одно мгновение мы встречаемся с мотивом посольства и представительства и в роли посла-глашатая узнаем репрезентанта того самого образа и того самого божества, в защиту чего и кого посланец является.	14:23	0:207
мгновение	NOUN	1918-1990	1	мгновение-41		И по тому как он доложил, как произнес это слово, штурман понял, что летчик на пути к победе, что еще несколько мгновений -- и он нажмет боевую кнопку.	112:121	0:151
мгновение	NOUN	1918-1990	1	мгновение-42		И в то же мгновение улыбнулся печально, возвращая бумагу Детке.	10:19	0:63
мгновение	NOUN	1918-1990	1	мгновение-43		Всю жизнь задаюсь вопросом -- кто я О тебе думают и говорят разное, ну а ты сам-то, столь строго судящий людей, ты-то кто Наверное, поэтому я столько графоманил, вел дневники, пытался остановить мгновения и осмыслить их.	195:204	0:220
мгновение	NOUN	1991-2017	2	мгновение-44		И все забудут про "Семнадцать мгновений весны".	30:39	0:47
мгновение	NOUN	1991-2017	2	мгновение-45		Раздался телефонный звонок, в это же мгновение в кухню с ревом опять въехал Артем, едва не сбив с ног устремившегося к телефону мужчину.	37:46	0:136
мгновение	NOUN	1918-1990	1	мгновение-46		И когда, через мгновение, наши глаза привыкли к ослепительным огням рампы, мы увидели в зале нарядную публику с орденами, а в ложе, справа от нас, -- знакомые упитанные физиономии членов Политбюро.	15:24	0:197
мгновение	NOUN	1918-1990	1	мгновение-47		На мгновенье эта мысль польстила его самолюбию, потом он ее проверил и должен был от нее отказаться.	3:12	0:100
мгновение	NOUN	1918-1990	1	мгновение-48		И она ждала мгновения, когда катер глухо стукнется о просмоленные бревна пирса и Родион, смущаясь своих краснофлотцев, скажет почему-то на "вы": -- Здравствуйте, Аглая Петровна.	12:21	0:177
мгновение	NOUN	1918-1990	1	мгновение-49		Каждая его капля выбивает в воде круглое углубление, маленькую водяную чашу, подскакивает, снова падает и несколько мгновений, прежде чем исчезнуть, еще видна на дне этой водяной чаши.	116:125	0:184
мгновение	NOUN	1918-1990	1	мгновение-50		И я попросил только об одном ...ия: чтобы он не выдавал меня, чтобы объяснил там, что я забил беднягу Верного только из чувства сострадания, -- на что я клятвенно обещал несчастному другу, что никогда не предам его, и в свою очередь, словно сам обезумев, просил безумца, чтобы он все свое оставшееся время жизни (а оставалось ему, я чувствовал, уже совсем немного), все свои последние дни, часы и мгновения думал о друзьях, только о тех, кого он когда-либо искренно любил, потому что все в этой жизни мара, дурное искусство, сущее -- исчезающее, происходящее -- забытое, гиль, словом.	397:406	0:584
мгновение	NOUN	1918-1990	1	мгновение-51		Он немногословен, умеет изъясняться четко и лаконично, как и подобает инженеру, занятому делом, где на учете каждое мгновение.	116:125	0:126
мгновение	NOUN	1918-1990	1	мгновение-52		И, после этих коротких мгновений, все тот же свет, тишина и одиночество.	23:32	0:72
мгновение	NOUN	1918-1990	1	мгновение-53		Халецкий на мгновение замялся, потом медленно сказал: -- Да нет, это скорее лекарство.	12:21	0:86
мгновение	NOUN	1918-1990	1	мгновение-54		Кажется, что она увековечивает мгновение, на самом деле газета лишь украшает его труп.	31:40	0:86
мгновение	NOUN	1991-2017	2	мгновение-55		Вечная жизнь не есть будущая жизнь, а жизнь настоящего, жизнь в глубине мгновения", -- пишет Бердяев.	72:81	0:101
мгновение	NOUN	1918-1990	1	мгновение-56		Клим уже думал закурить украдкой, поскольку сзади шли еще грузовики, как вдруг в одно неуловимое мгновение при совершенно ясном небе возник, донесся издали тяжелый напряженный гул -- будто поднявшегося в воздух колоссального разбуженно-разгневанного роя, -- пошел на мост, стрелковые колонны набором силы, интенсивности, угрозы, скоробил жутью, знобкой беспомощностью спину, пробрался в пятки, уплотнил весь воздух неба, так что бойцы все враз мгновенно побелели лицами, и кто-то крикнул высоко и заполошно: "Воздух!"	97:106	0:517
мгновение	NOUN	1991-2017	2	мгновение-57		И Мейснеру, стоявшему у подъезда, не оставалось ничего другого, как поспешить ему навстречу, иначе нарком уже без всякого эскорта через мгновение сам достиг бы высоких, украшенных бронзовой отделкой дверей.	136:145	0:206
мгновение	NOUN	1918-1990	1	мгновение-58		Краткого мгновения оказалось достаточно.	9:18	0:40
мгновение	NOUN	1991-2017	2	мгновение-59		Через мгновение лицо Тиллоттамы осветилось ее особенной, несказанно милой улыбкой.	6:15	0:82
мгновение	NOUN	1918-1990	1	мгновение-60		Ловя последние мгновения прямого контакта с глазами убийцы, Кеша с отчетливой и размеренной ненавистью отдумал, что Караев со своими рассказами похож на приставалу, не понимающего, что его не хотят, что он отвратителен и вызывает лишь дрожь омерзения.	15:24	0:251
мгновение	NOUN	1991-2017	2	мгновение-61		Несколько мгновений я шевелил мозгами, соображая, что предпринять.	10:19	0:66
мгновение	NOUN	1918-1990	1	мгновение-62		Медлить было нельзя ни мгновения и Фома загасил свечу об лоб удивленного, одновременно усыпляя его скользящим ударом в шею.	23:32	0:123
мгновение	NOUN	1991-2017	2	мгновение-63		Физик долго выбирал жертву, класс привычно замер, переживая самые отвратительные мгновения школьной жизни, Наташа Лаптева скрестила пальцы на обеих руках и ноги скрестила; Маша Иванова шепотом и взглядами направо и налево раздавала успокаивающие предсказания: не вызовут, тебя не вызовут!	81:90	0:288
мгновение	NOUN	1918-1990	1	мгновение-64		Море переливалось вокруг корабля, ни на одно мгновение не оставаясь без движения, и время от времени, напоминая о мраморных Кипридах, лупоглазые дельфины кувыркались грациозно в воздухе.	45:54	0:186
мгновение	NOUN	1918-1990	1	мгновение-65		В одно мгновение вспомнив все мельчайшие подробности, она так и осталась сидеть на постели с блаженной улыбкой на устах.	7:16	0:120
мгновение	NOUN	1918-1990	1	мгновение-66		На мгновение Але показалось, что все ее прошлое поведение и в самом деле было не чем иным, как юношеским баловством.	3:12	0:116
мгновение	NOUN	1991-2017	2	мгновение-67		"Блестящий" на мгновение наполнился огнем и, окутанный дымом, свернул в сторону, но продолжал держаться на воде.	15:24	0:112
мгновение	NOUN	1918-1990	1	мгновение-68		На мгновение он даже увидел их лица, склонившиеся к огоньку зажигалки.	3:12	0:70
мгновение	NOUN	1918-1990	1	мгновение-69		Хлеб разорвали и поглотали в мгновение ока.	29:38	0:43
мгновение	NOUN	1991-2017	2	мгновение-70		На мгновение показалось, что он повис в воздухе, я смотрел на него через прицельную планку заряженного пятью волчьими патронами автоматического ружья, и не было ему спасения.	3:12	0:174
мгновение	NOUN	1991-2017	2	мгновение-71		Ключ был найден -- по крайней мере, в то мгновение Игорю так показалось, -- Влад исчислен, низведен до простенькой формулы и отныне не то чтобы неопасен -- неинтересен!	41:50	0:168
мгновение	NOUN	1918-1990	1	мгновение-72		На глазах Павла навернулись слезы, и на мгновение лучезарный, сияющий мир потускнел и стал безразличным.	40:49	0:104
мгновение	NOUN	1918-1990	1	мгновение-73		Дальнейшее происходило так: я спрашивал, кто говорит, закрывал ладонью трубку и вполголоса сообщал Маяковскому имя звонившего, а он, несколько мгновений подумав, утвердительно или отрицательно, но чаще отрицательно качал головой.	143:152	0:229
мгновение	NOUN	1991-2017	2	мгновение-74		Над подоконником на мгновение мелькнул башмак Коома.	20:29	0:52
мгновение	NOUN	1991-2017	2	мгновение-75		Прощаясь, они признались ему, что не на шутку испугались в первое мгновение -- решили, что это их преследуя он пересек, тронувшись умом, океан.	66:75	0:143
мгновение	NOUN	1918-1990	1	мгновение-76		Надеюсь, у вас не возникнет больше вопросов, господин Волков Глаза Волкова на мгновение уткнулись в бумагу с гербовой печатью.	78:87	0:126
мгновение	NOUN	1991-2017	2	мгновение-77		Георгий Николаевич испугался только на одно мгновение.	44:53	0:54
мгновение	NOUN	1918-1990	1	мгновение-78		Несколько мгновений Иван Матвеич тупо взирал на дымок осьминовской трубки, и глупая надежда сжала его сердце.	10:19	0:109
мгновение	NOUN	1918-1990	1	мгновение-79		Вот тут-то и остановить им, глупым, мгновение.	36:45	0:46
мгновение	NOUN	1918-1990	1	мгновение-80		Но ведь не к механической же энергии, вращающей части машин, должен прибегнуть человек, чтобы на деле, въявь осуществить то, о чем мечтал Фауст: остановить мгновение, вернуть ушедшие годы, исцелиться от недугов старости и стать вновь молодым.	156:165	0:242
мгновение	NOUN	1918-1990	1	мгновение-81		Но если это отсечь, если осознать: вот, меня сейчас взяли, я совершенно не знаю, что будет; он меня может ударить в лицо, он меня может застрелить, он меня может посадить в какую-нибудь немецкую каталажку, он может что-нибудь другое сделать, и каждое мгновение будет так, то есть не будет мгновения, когда я буду знать, что случится в следующее.	251:260	0:345
мгновение	NOUN	1918-1990	1	мгновение-82		Но когда нам голодно, когда мы в отчаянии, когда мы, изголодавшись, умираем -- всегда ли мы вспоминаем, что мы отвернулись от Бога, от Живого Бога Что мы отвергли живой Хлеб Небесный Что мы создали с окружающими людьми ложные отношения, раздавая то, что было не наше, что было взято в то мгновение, когда оно было дано И тогда, значит, настало время нам задуматься глубоко и внимательно над самими собой и понять, что мы согрешили против Неба и согрешили против отца, против брата, против ближнего, против сестры -- против всякого вокруг нас.	288:297	0:542
мгновение	NOUN	1918-1990	1	мгновение-83		Но в это мгновение разом рухнула вся крыша.	9:18	0:43
мгновение	NOUN	1918-1990	1	мгновение-84		Но мне дорого было и дороже становилось каждое мгновение той жизни.	47:56	0:67
мгновение	NOUN	1991-2017	2	мгновение-85		Несколько секунд Терентий Жигалов молча, со всей силой отбивался от немцев, и только когда они, заломив ему руки назад, оторвали его от земли, он на мгновение увидел потухающий осколок луны, падающий с небес, и закричал: -- А-а-а-а!..	149:158	0:234
мгновение	NOUN	1918-1990	1	мгновение-86		Но расскажите, почему вас не перестанут волновать простые, почти убогие строки: "Я помню чудное мгновенье", или "Мои хладеющие руки тебя пытались удержать".	96:105	0:156
мгновение	NOUN	1918-1990	1	мгновение-87		-- А знаете, вы просто трогательный человек, -- прижавшись на мгновение плечом к Володиному локтю, сказала Вера.	62:71	0:112
мгновение	NOUN	1918-1990	1	мгновение-88		Но, впрочем, все это проходит мгновением, и быстро восстанавливаешься ты нынешняя и нынешний твой жизненный опыт, дающий тебе, как ты думаешь, преимущества, и спрашиваешь уже не без снисходительности: -- Ну и кто же он, Шура, ваш будущий муж -- Он...	30:40	0:250
мгновение	NOUN	1918-1990	1	мгновение-89		Верхний левый глазок угас на мгновение, вспыхнул и мигнул несколько раз.	29:38	0:72
мгновение	NOUN	1918-1990	1	мгновение-90		Ну, если бы переходная эпоха между античностью и средневековьем, на мгновение соединившая античное богатство и средневековую прозрачность так, как было невозможно чуть раньше и чуть позже, эпоха мозаик Равенны не была бы мне близка, я бы ей не занимался.	68:77	0:254
мгновение	NOUN	1918-1990	1	мгновение-91		На мгновение все окаменели.	3:12	0:27
мгновение	NOUN	1991-2017	2	мгновение-92		Он выждал несколько мгновений, пока парень перестанет моргать воспаленными глазами, обвыкнув в полутемной комнате.	20:29	0:114
мгновение	NOUN	1991-2017	2	мгновение-93		Любимый фильм -- "17 мгновений весны", любимая песня -- "Не думай о секундах свысока".	21:30	0:86
мгновение	NOUN	1991-2017	2	мгновение-94		Он играл в свои игры и безмятежные мгновения жизни не пугали его, как предвестники скорых и печальных перемен.	35:44	0:110
мгновение	NOUN	1991-2017	2	мгновение-95		Зажигалка щёлкает кремнием, выхватывая на пару мгновений её лицо -- и снова темнота.	47:56	0:84
мгновение	NOUN	1918-1990	1	мгновение-96		Он шагнул к дверям, но войти не решился, только вспомнил на мгновение пряный запах книжной пыли, и узоры прожилок на деревянной столешнице, и как немеет щека, когда засыпаешь над фолиантом.	60:69	0:189
мгновение	NOUN	1991-2017	2	мгновение-97		Так или иначе, она волшебно оборвалась в то мгновение, когда, сказав: "А, черт с тобой!" -- высокий гимназист в сдвинутой на лоб фуражке направил на меня револьвер.	44:53	0:164
мгновение	NOUN	1918-1990	1	мгновение-98		Она выскочила из комнаты и отсутствовала, наверное, несколько мгновений, но мне показалось, что прошли часы.	62:71	0:108
мгновение	NOUN	1991-2017	2	мгновение-99		Но если бы он взглянул в это лицо, он вряд ли прошел бы дальше, не остановившись ни на одно мгновение: Турбин отшатнулся, с перекосившимся лицом бросился к Шахову и тут же дернулся назад, вытаращенными глазами смотря ему вслед и с дрожью потирая руки.	92:101	0:251
мгновение	NOUN	1991-2017	2	мгновение-100		Поэтому я в любой стране и в любое мгновение суток гуляю себе расслабленно и спокойненько где попало, и никогда ничего со мной не случается.	35:44	0:140
мгновение	NOUN	1991-2017	2	мгновение-101		Он поднял меч, наслаждаясь мгновением.	27:37	0:38
мгновение	NOUN	1918-1990	1	мгновение-102		Раз-другой в месяц, подкопив денег, он исчезал на несколько дней из городка, но всякий раз возвращался -- помятый, небритый, с виноватой улыбкой на обрюзгшем лице, -- чтобы вернуться к обязанностям "мастера смерти", как он сам это называл, -- вновь и вновь останавливать мгновения и выдавать их клиентам строго по квитанциям.	271:280	0:325
мгновение	NOUN	1991-2017	2	мгновение-103		Что ему передать Мне хотелось ей сказать, что я бы с удовольствием увидел Леву и ее, что мне хотелось бы о многом порасспросить, но я подумал: зачем это ему сейчас Зачем на мгновение возвращать его туда, откуда он ушел И я сказал: -- Передайте привет.	173:182	0:251
мгновение	NOUN	1918-1990	1	мгновение-104		Сейсмические ультразвуковые установки в одно мгновение разрушат здесь кору планеты, и вся эта горная котловина провалится в магму вместе с обломками обеих ваших ракет.	45:54	0:167
мгновение	NOUN	1991-2017	2	мгновение-105		И в одно мгновение вся прогалина опустела.	9:18	0:42
мгновение	NOUN	1991-2017	2	мгновение-106		Спустя мгновение он уже перестал думать об этом, переключившись мысленно на более серьезные вещи.	7:16	0:97
мгновение	NOUN	1991-2017	2	мгновение-107		В это же мгновение с противоположной стороны стреляет напарник Олега.	9:18	0:69
мгновение	NOUN	1991-2017	2	мгновение-108		Та ударила его холодным комком воздуха в ухо, пролетев в каких-то миллиметрах от головы, и он на мгновение потерял сознание, но уже упав на Баскета.	97:106	0:148
мгновение	NOUN	1991-2017	2	мгновение-109		Она в мгновение впихнула меня внутрь своей квартиры, подхватила с пола деньги и закрыла дверь изнутри.	6:15	0:102
мгновение	NOUN	1991-2017	2	мгновение-110		Так что же получается -- человек бессмертен в своем последнем мгновении Значит, человек бессмертен в бесконечно малой величине!	62:71	0:127
мгновение	NOUN	1991-2017	2	мгновение-111		Конечно, они выбирают разные прекрасные мгновения, но разве не страшно остаться вот так, вечным, фарфоровым -- как пастушок все тянется поцеловать пастушку.	40:49	0:156
мгновение	NOUN	1918-1990	1	мгновение-112		Ты единственная женщина, которую я хочу видеть рядом с собой каждый день, всегда и слышать каждое мгновенье.	98:107	0:108
мгновение	NOUN	1991-2017	2	мгновение-113		Мы не умеем -- а надо научиться -- жить в мгновении, в котором ты находишься: ведь прошлого больше нет, будущего еще нет, и единственный момент, в котором ты можешь жить, это теперь, а ты не живешь, потому что застрял позади себя или уже забегаешь вперед себя.	42:51	0:260
мгновение	NOUN	1918-1990	1	мгновение-114		Через мгновение Шамиль растворился в темноте.	6:15	0:45
мгновение	NOUN	1991-2017	2	мгновение-115		Фото В. Истомина великие и страшные мгновения битвы с фашизмом.	36:45	0:63
мгновение	NOUN	1918-1990	1	мгновение-116		Через мгновение вся семья, а теперь и мы вместе с рассказчиком дружно смеялись.	6:15	0:79
мгновение	NOUN	1918-1990	1	мгновение-117		В то мгновение, когда всей своей тяжкой силой низвергся наконец на вокзал великокняжеский поезд и всех ослепил красный доломан выскочившего из него ярко-рыжего гиганта, всё как-то смешалось, спуталось, -- не помню дальше ничего, кроме мрачно-угрожающего торжества панихиды.	5:14	0:273
мгновение	NOUN	1918-1990	1	мгновение-118		Через мгновение тот парень, что лез в машину, вдруг растопырил руки, словно восклицая: "Да ба-а!.." -- и задом сел в грязный газон.	6:15	0:131
мгновение	NOUN	1991-2017	2	мгновение-119		И вот здесь мы видим мгновение, когда начинается это чудо.	21:30	0:58
