lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
торжественный	ADJ	1682-1916	1	торжественный-26		Вместо торжественного и трагического выражения, с которым он вошел, в нем явилось как бы что-то младенческое.	7:21	0:109
торжественный	ADJ	1682-1916	1	торжественный-27		На этих торжественных обедах выказывалась вся роскошь и пышность тогдашнего петербургского двора.	8:21	0:97
торжественный	ADJ	1682-1916	1	торжественный-28		Вспыльчивый до необузданности, он выбирал жену жертвою своих настроений и, не стесняясь присутствием посторонних, иногда посреди торжественного обеда делал ей сцены.	129:143	0:165
торжественный	ADJ	1918-1990	2	торжественный-29		Въ день выбора Курфирсты въ церемональномъ одяни садились на богатоубранныхъ коней, и, въ сопровождени Герольдовъ и Маршаловъ, кои несли мечи, отправлялись въ церковь, гд давали торжественную клятву въ безпристрастномъ избрани Императора.	178:191	0:238
торжественный	ADJ	1918-1990	2	торжественный-30		Встречи и вечера в их честь были многочисленны и торжественны.	49:61	0:62
торжественный	ADJ	1918-1990	2	торжественный-31		В промежутках между торжественными банкетами помещение редакции служило для поддержания непрерывного общения с приезжими сотрудниками.	20:34	0:134
торжественный	ADJ	1682-1916	1	торжественный-32		Говоря это, Килин почувствовал, что Борисову чем-то не нравится его сообщение (оно и самому Килину уже чем-то не нравилось), и, не закончив своей торжественной фразы, он вдруг умолк.	146:159	0:182
торжественный	ADJ	1918-1990	2	торжественный-33		Хроника В городских школах В этом году во всех городских начальных школах производится проверка знаний учеников, переходящих в четвертое отделение, т. е. в начальные школы введены своего рода переводные экзамены, с тем различием, что они производятся не при торжественной обстановке, как в средних учебных заведениях.	258:271	0:317
торжественный	ADJ	1682-1916	1	торжественный-34		Долго готовились; вызывали отовсюду строителей; заложили церковь с торжественными обрядами, с колокольным звоном, в присутствии всего двора: перенесли в оную из старой гробы князя Георгия Данииловича и всех митрополитов (сам государь, сын его, братья, знатнейшие люди несли мощи Св. чудотворца Петра; особенного покровителя Москвы).	67:81	0:332
торжественный	ADJ	1682-1916	1	торжественный-35		Этот праздник ожидался учениками с нетерпением, все думали встретить в святой день что-то особенное, выходящее из ряду вон; лица торжественные, светлые, добрые; товарищи внимательны друг к другу и ласковы; ни одной нет затрещины во всей бурсе.	129:142	0:243
торжественный	ADJ	1682-1916	1	торжественный-36		Еще добавить от себя хочу, что написанное Аннинским о Макарове, пусть и к юбилею, очень искренне и с любовью, очень меня растрогало, ибо по торжественным дням в торжественных словах часто у нас говорят и пишут так, что уловить невозможно, как относится лично пишущий к юбиляру, хотя вроде бы пишется и говорится с любовью и о любимом.	140:153	0:334
торжественный	ADJ	1918-1990	2	торжественный-37		Она мгновенно подалась на шаг назад; торжественное сияние, краски слетели с лица; кроткие глаза заблистали грозой.	37:50	0:114
торжественный	ADJ	1682-1916	1	торжественный-38		Затем следовала группа Миневры с добродетелями: здесь были науки, художества, торжественные звуки труб и удары литавр предшествовали колеснице Добродетели; последнюю окружали маститые старцы в белоснежных одеждах, с лаврами на головах.	78:91	0:235
торжественный	ADJ	1682-1916	1	торжественный-39		По-видимому, приготовляется к чему-то торжественному, но что такое это торжественное -- не разрешить уму бедного горожанина.	38:52	0:124
торжественный	ADJ	1918-1990	2	торжественный-40		И вновь мерные залпы торжественного салюта в Москве перекликаются с грозным гулом советских орудий, сокрушающих вражеские твердыни.	21:35	0:131
торжественный	ADJ	1918-1990	2	торжественный-41		Наконец торжественный приговор: -- Явиться на лишнее дневальство.	8:21	0:65
торжественный	ADJ	1918-1990	2	торжественный-42		И вот помпезное празднование юбилея после торжественного заседания в Академии, где юбиляру была поднесена выбитая в честь его медаль, разрешилось обедом по подписке, на котором присутствовал весь высший художественный, литературный и чиновный Петербург.	42:56	0:253
торжественный	ADJ	1918-1990	2	торжественный-43		У меня просто сердце заколотилось, когда хозяин торжественным тоном объявил, что хотя он никому своих книг не дает, но для нас сделает исключение, и мы можем хоть сейчас выбрать по две книги на человека.	48:61	0:203
торжественный	ADJ	1682-1916	1	торжественный-44		И как судья, и как депутат он должен был с ними общаться, вольно или невольно, в разной обстановке -- и в торжественной, и в деловой.	106:119	0:133
торжественный	ADJ	1918-1990	2	торжественный-45		Выходит то, что власти, признающие себя христианскими, при всяком таком столкновении с людьми, отказывающимися от убийства, вынуждены самым явным и торжественным образом отрекаться от того христианства и нравственного закона, на котором одном зиждется их власть.	148:161	0:262
торжественный	ADJ	1682-1916	1	торжественный-46		И ликование было безграничным, и митинг был торжественным, и минута молчания в честь одного инженера, который не дожил до столь радостного часа.	44:57	0:144
торжественный	ADJ	1918-1990	2	торжественный-47		В эту минуту Анна Захаровна, считавшая необходимым сказать последнее слово в таком торжественном случае, выговорила громко: -- Благослови вас Бог, мой голубчик, на богоспасаемое житье.	83:96	0:184
торжественный	ADJ	1682-1916	1	торжественный-48		И среди этой торжественной и величавой природы спокойно и философски умирал человек.	13:26	0:84
торжественный	ADJ	1918-1990	2	торжественный-49		По настояниям французского правительства семья Пикара разрешила торжественные похороны его на государственный счет.	64:77	0:115
торжественный	ADJ	1682-1916	1	торжественный-50		И тут меня как будто охватывал какой-то волшебный мир, раскрывающийся передо мною в торжественном величии и проникающий во все глубочайшие нити моего существа.	84:97	0:159
торжественный	ADJ	1682-1916	1	торжественный-51		Рапсодии Гомеровы не были читаемы, но их слушали на пиршествах и соборищах торжественных.	75:88	0:89
торжественный	ADJ	1918-1990	2	торжественный-52		Инженеры Марыйского стройуправления и добродушный Кулиев убеждали спорщиков примириться и проникнуться торжественным духом дня.	103:116	0:127
торжественный	ADJ	1918-1990	2	торжественный-53		(Шутка.) После бракосочетания и торжественного обеда Катя с Андреем отправились в свадебное путешествие в Ленинград (бывший Санкт-Петербург).	32:46	0:141
торжественный	ADJ	1918-1990	2	торжественный-54		Иногда приводил домой пацанов и заставлял девочку громко читать страницу какой-нибудь книжки, до которой у самого, как он объяснял, "руки еще не дошли", и, выждав минуты три громкого торжественного чтения, обрывал Верку по-хозяйски: -- Хватит, надоело.	183:197	0:252
торжественный	ADJ	1918-1990	2	торжественный-55		Все до одного жители Радуля собрались на торжественные похороны.	41:54	0:64
торжественный	ADJ	1682-1916	1	торжественный-56		К торжественному акту задан был в классе вышней словесности латинской и русской от г. профессора Барсова предмет для диссертации: "Laus Ciceronis".	2:16	0:147
торжественный	ADJ	1682-1916	1	торжественный-57		Обязанности жрецов состоят в чтении молитв (норито, напр. об обильной жатве риса), в принесении жертв (из плодов, риса, цветов), в очистительных молитвах при рождении и похоронах (прежде похоронный обряд исправлялся только буддийскими бонзами, но в последние годы часто обращаются и к синтоиским "кануси"), в освящении амулетов (для охраны моряков, рыбаков, детей и т. п.) и, в торжественных случаях, в исполнении особой пляски "Кагура".	378:391	0:437
торжественный	ADJ	1918-1990	2	торжественный-58		Как нашел он эту форму звука Как посмел в торжественном хранилище искусств нарушить покой гробниц и гулкую тишину залов Прибежала бледная смотрительница, потребовала немедленно прекратить репетиции -- могут лопнуть амфоры.	42:55	0:222
торжественный	ADJ	1918-1990	2	торжественный-59		Отпускная ничего не изменила в жизни Настеньки и так и пролежала у нее год, в том ящике шкапа с бельем, где хранились ее самые Ценные вещи: письма трех человек, которых она любила больше других, золотое колечко с рубином и большой граненый флакон настоящих французских духов (она этими духами пользовалась только в самых торжественных случаях, а обычно душилась "Вздохами Амура" рижского производства).	321:334	0:402
торжественный	ADJ	1682-1916	1	торжественный-60		Как царь в день торжественного венчанья своего, сиял он.	16:30	0:56
торжественный	ADJ	1682-1916	1	торжественный-61		Спустя добрый час времени они снова вышли на улицу и направились к своим палестинам, но теперь торжественная молчаливость сменилась веселым оживлением.	95:108	0:151
торжественный	ADJ	1682-1916	1	торжественный-62		Какое-то торжественное величие царствовало над всею окрестностью.	9:22	0:65
торжественный	ADJ	1682-1916	1	торжественный-63		В тот же день перенесены были торжественно из Аничкина дворца в обновленный Зимний знамена и штандарты гвардейских полков.	30:42	0:122
торжественный	ADJ	1682-1916	1	торжественный-64		Какую награду получили Этот торжественный час победы мы проводим с вами здесь, вдали от ликующих наших товарищей, ковыряясь на наших огородах.	28:41	0:142
торжественный	ADJ	1918-1990	2	торжественный-65		Никто не сумел бы передать содержания сначала торжественной и под конец простодушно-стариковской речи фельдмаршала; но сердечный смысл этой речи не только был понят, но то самое, то самое чувство величественного торжества в соединении с жалостью к врагам и сознанием своей правоты, выраженное этим, именно этим стариковским, добродушным ругательством, -- это самое (чувство лежало в душе каждого солдата и выразилось радостным, долго не умолкавшим криком.	46:59	0:455
торжественный	ADJ	1682-1916	1	торжественный-66		Кстати сказать, эта привычка вельмож прошлого времени украшать себя бриллиантами, бывшая сродни азиатской роскоши и нашедшая высшее выражение в одежде -- в торжественные дни -- Потемкина, справедливо изумляла иностранцев и давала им повод делать о русской знати обидные замечания.	156:169	0:280
торжественный	ADJ	1682-1916	1	торжественный-67		В столице Марокко Феце была на днях похоронена при весьма торжественной обстановке мать султана.	58:71	0:96
торжественный	ADJ	1682-1916	1	торжественный-68		Лицо Степана было так серьезно и торжественно, что было неловко и смеяться.	33:45	0:75
торжественный	ADJ	1682-1916	1	торжественный-69		Одевшись, сложив руки на руки, украшенные на этот раз старыми, дорогими перстнями, торжественной поступью вошла она в гостиную и, обрадовавшись, что увидела любимое лицо доброй гостьи, чуть не испортила своей важности, но тотчас оправилась и стала серьезна.	83:96	0:257
торжественный	ADJ	1682-1916	1	торжественный-70		Любовь Микобера к торжественным речам, его цветистый слог, даже многие из выражений его прямо заимствованы у Джона Диккенса.	18:31	0:124
торжественный	ADJ	1682-1916	1	торжественный-71		Мрный, величаво торжественный, мощный, ничмъ неодолимый бгъ его, покорный одной вол человка и управляемый невидимой силой, дйствуетъ на меня всегда особенно отрадно; во мн рождается чувство самодовольствя и самонадянности, котораго я не испытываю на суш.	16:29	0:254
торжественный	ADJ	1682-1916	1	торжественный-72		Мечников на короткое время выезжал в Англию, в Кембридж, на торжественное празднование столетней годовщины со дня рождения Ч.	60:73	0:125
торжественный	ADJ	1918-1990	2	торжественный-73		При рождении, при браке, при смерти -- в самые главные моменты бытия человеческого, церковь является с тремя торжественными таинствами, а говорят, что ей нет дела до семейства!	109:123	0:176
торжественный	ADJ	1918-1990	2	торжественный-74		Мужчины выглядят очень похожими один на другого в традиционной дишдаше белого (ее носят в торжественных случаях или повседневно в жаркое время года), серого, синеватого или коричневатого (для холодного времени года) цветов и головном платке (белом или в красно-белую клетку).	90:103	0:275
торжественный	ADJ	1918-1990	2	торжественный-75		Замирала жгучая боль в голове, -- казалось, успокоение наступало от этого торжественного величия ночи.	74:88	0:102
торжественный	ADJ	1918-1990	2	торжественный-76		Музыка, а потом голос диктора -- торжественный, праздничный.	33:46	0:60
торжественный	ADJ	1918-1990	2	торжественный-77		Ее сын, майор Дэнлоп, который ушел в отставку и теперь хозяйничает в Дэнлопе, дарит своему "собрату-фермеру" премированную породистую телку, и тот обещает "ежегодно в этот день украшать ее рога торжественной одой в честь семейства Дэнлоп".	194:207	0:239
торжественный	ADJ	1682-1916	1	торжественный-78		Мы с Вилей принадлежали к разным школам -- он к классической, торжественной и глухой к синтаксическим несуразицам, а я, раз и навсегда пронзенная поэтикой Пастернака, к импрессионистской, больше всего озабоченной музыкой стиха и максимально афористической упаковкой слов во фразы.	62:75	0:280
торжественный	ADJ	1918-1990	2	торжественный-79		Если наших поколотили, я по крайней мере остаюсь цел; если же мы возьмем верх, то первый явлюсь на торжественных пиршествах и наемся и напьюсь исправнее тех, которые вышли из сражения кто без руки, кто без ноги, кто без глазу, без носу, с оторванными усами и взъерошенными чубами.	99:112	0:280
торжественный	ADJ	1682-1916	1	торжественный-80		На XII международном съезде врачей в Москве огромное значение описанного впервые Корсаковым "полиневритического психоза", изумительная точность его наблюдения, тип расстройства памяти, столь характерный для этой болезни -- получили мировое признание в тот торжественный и волнующий момент, когда при всеобщем одобрении профессор Жолли из Берлина предложил назвать новую форму "Корсаковской болезнью".	256:269	0:400
торжественный	ADJ	1918-1990	2	торжественный-81		Образовались какие-то странные отношения, отчасти торжественные и почти серьезные.	50:63	0:82
торжественный	ADJ	1918-1990	2	торжественный-82		На крыльце стоял сам Иван Толстой в черном торжественном костюме, в белой рубашке, при галстуке.	43:56	0:96
торжественный	ADJ	1918-1990	2	торжественный-83		Это -- тьма и полумрак, сумерки, где перемешалась правда и неправда, где перемешалось все, что только может быть перемешано: Вход Господень в Иерусалим, такой торжественный, исполненный такой славы, одновременно весь построен на страшном недоразумении.	159:172	0:252
торжественный	ADJ	1918-1990	2	торжественный-84		Настроение было высочайшее, торжественное, потрясающее по глубине, по искренности, по силе переживаний.	28:41	0:103
торжественный	ADJ	1918-1990	2	торжественный-85		Я шел на Санину свадьбу с торжественным чувством.	26:39	0:49
торжественный	ADJ	1918-1990	2	торжественный-86		Наступает торжественная тишина, в таинственном лесу гуляет ветер, скрипят деревья, метет пурга, и скоро издали слышится целая симфония непонятных звуков: идет Дед Мороз.	10:23	0:169
торжественный	ADJ	1918-1990	2	торжественный-87		Явление 7 [Входят торжественный Экипажев и Парасюк, открывший ему дверь.] .	18:31	0:75
торжественный	ADJ	1682-1916	1	торжественный-88		Но теперь под влиянием требования интервентов волею судеб вынужден вести обратную политику, охраняя капиталистический строй, и даю торжественное обещание, что приложу ту же энергию в оказании помощи национальному капиталу, и твердо надеюсь на нашу совместную работу по указанному пути.	131:144	0:285
торжественный	ADJ	1918-1990	2	торжественный-89		Власть регента утвердилась окончательно, и он в новом звании принес перед фельдмаршалом Минихом торжественную присягу.	96:109	0:118
торжественный	ADJ	1918-1990	2	торжественный-90		Но у девочки было не просто серьезное -- торжественное выражение глаз.	41:54	0:70
торжественный	ADJ	1918-1990	2	торжественный-91		На площади Конкорд, на том самом месте, где была воздвигнута трибуна для союзных монархов, мы устроим, как и тогда, сто лет назад, торжественное молебствие.	131:144	0:156
торжественный	ADJ	1682-1916	1	торжественный-92		Ну да, дал бог, исполнилось так, однако, что и это мне не повредило, а вышло что-то доброе, ибо в это же время, как мы разыгрывали таинство казни, отец мой умер, а маменька, вероятно, уже довольно насладились тем, что видели меня в торжественных служениях, и вдруг от неизвестной причины переменили свое расположение и начали говорить: "Будет уже тебе дьячковать!	232:245	0:363
торжественный	ADJ	1682-1916	1	торжественный-93		Освящение мазуринского дома В воскресенье состоялось торжественное освящение дома бесплатных квартир имени Н.А. Мазурина.	53:66	0:121
торжественный	ADJ	1918-1990	2	торжественный-94		Он играл диктатора, оторванного от народа, скрывающего от всех свои тревоги и подозрения, -- диктатора, делающего из себя торжественного "полубога", замкнутого в своем одиночестве и потому неизбежно гибнущего.	122:136	0:209
торжественный	ADJ	1918-1990	2	торжественный-95		Над городом плыл торжественный благовест колоколов.	17:30	0:51
торжественный	ADJ	1682-1916	1	торжественный-96		Отпевание было торжественное.	15:28	0:29
торжественный	ADJ	1682-1916	1	торжественный-97		Далай-ламе готовят торжественную встречу.	19:32	0:41
торжественный	ADJ	1682-1916	1	торжественный-98		Очень высоко над самой головой и совсем маленькая, как электрическая лампа; нет в ней ничего томящего, но торжественна, как митра.	106:118	0:130
торжественный	ADJ	1918-1990	2	торжественный-99		Так кончается этот удивительный рассказ -- торжественный гимн во славу великой, все просветляющей жизни.	43:56	0:104
торжественный	ADJ	1682-1916	1	торжественный-100		Подставки одного ложа изображают двух львов, подставки второго -- двух коров и третьего -- двух фантастических животных с раскрытою пастью; по всей вероятности, эти ложа не употреблялись при жизни царя, а сделаны были специально для торжественного перенесения его останков.	233:247	0:273
торжественный	ADJ	1918-1990	2	торжественный-101		Торжественнейшая Победительница и Истинная отечества МАТЕРЬ!	0:16	0:60
торжественный	ADJ	1682-1916	1	торжественный-102		Подумайте! да он в ту самую минуту, как вы, публицисты, призываете его: иди и володей нами! -- даже в эту торжественную минуту он пущает враскос глаза, высматривая, не лежит ли где плохо Знает ли он, что такое отечество слыхал ли он когда-нибудь это слово Ах, это отечество!	106:119	0:274
торжественный	ADJ	1682-1916	1	торжественный-103		В случаях торжественного изъявления кому-нибудь уважения от имени общества надо же, наконец, брать в расчет также и нравственность.	10:24	0:131
торжественный	ADJ	1682-1916	1	торжественный-104		Сан-Диего в Калифорнии, где матросы ведут под ручку своих девочек, торжественные и молчаливые.	67:80	0:94
торжественный	ADJ	1918-1990	2	торжественный-105		Виновен глупый обряд торжественных похорон, требующий от всех или слез, или угрюмой физиогномии.	21:34	0:96
торжественный	ADJ	1682-1916	1	торжественный-106		Следом за ним потянулось торжественное посольство.	25:38	0:50
торжественный	ADJ	1918-1990	2	торжественный-107		Состоялось торжественное освящение и открытие нового двухэтажного здания музея и библиотеки.	11:24	0:92
торжественный	ADJ	1918-1990	2	торжественный-108		Таков был торжественный финал старой истории о дымивших печах.	10:23	0:62
торжественный	ADJ	1918-1990	2	торжественный-109		Достаточно Вам сказать, что диктую Вам письмо утром, днем имею заседание Эмигрантского Комитета, а вечером в зале Гаво должен буду представлять русскую эмиграцию и говорить торжественную речь по французскому адресу.	173:186	0:215
торжественный	ADJ	1682-1916	1	торжественный-110		Таковое чувствоване младаго Самодержца длаетъ Ему гораздо боле чести, нежели самая побда, и нежели естьлибъ сидлъ Онъ какъ Трумфаторъ на торжественной колесниц.	137:150	0:160
торжественный	ADJ	1682-1916	1	торжественный-111		Везде в отверстых храмах благодарили Небо и царя; отовсюду спешили усердные подданные видеть лицо Иоанна; говорили единственно о великом деле его, о преодоленных трудностях похода, усилиях, хитростях осады; о злобном ожесточении казанцев, о блистательном мужестве россиян, и возвышались сердцем, повторяя: "Мы завоевали царство! что скажут в свете" Несколько дней посвятив счастию семейственному, Иоанн, ноября 8, дал торжественный обед в Большой Грановитой палате митрополиту, епископам, архимандритам, игуменам, князьям Юрию Василиевичу и Владимиру Андреевичу, всем боярам, всем воеводам, которые мужествовали под Казанью.	418:431	0:624
торжественный	ADJ	1682-1916	1	торжественный-112		У нас был запланирован вечер в Колонном зале Дома Союзов, посвященный выпуску слушателей, и мы просили, чтобы Сталин выступил на этом торжественном заседании.	134:147	0:158
торжественный	ADJ	1918-1990	2	торжественный-113		Первая за конторой комната с длинным столом, покрытым зеленым сукном, играла роль читальни, а шкапы были наполнены современной, так сказать, "текущей", наиболее рассчитанной на спрос литературой; в следующей, в торжественном покое, из-за стеклянных рам смотрели увесистые фолианты в несокрушимых кожаных переплетах, содержавшие в себе произведения всех тех почтенных покойников от Ломоносова и Сумарокова до князя Шаликова и адмирала Шишкова, которых читатели любят "уважать", но очень редко читают.	211:224	0:499
торжественный	ADJ	1682-1916	1	торжественный-114		Чтож в сердцах производят звучныя обучения полков и торжественных дней изъявление пальбою Что огненныя по оным ночам представления и блистания Что в монаршеских чертогах увеселения Все сие разве тех неповосхищает, кои пользоваться неумеют своими чувствами!	52:65	0:256
торжественный	ADJ	1682-1916	1	торжественный-115		Кемский в сии торжественные минуты не мог думать ни о чем, кроме того, что представлялось глазам его.	14:27	0:101
торжественный	ADJ	1918-1990	2	торжественный-116		Этому способствовали и торжественная атмосфера обряда посвящения, и яростное гудение костров, и снопы золотых искр, реявших над поляной.	23:36	0:136
торжественный	ADJ	1918-1990	2	торжественный-117		Вот где сопоставление: "Ложь, ложь эта, совершаемая над ним накануне его смерти, ложь, долженствующая низвести этот страшный торжественный акт его смерти до уровня всех их визитов, гардин, осетрины к обеду.	125:138	0:206
торжественный	ADJ	1682-1916	1	торжественный-118		Я не сомневался в том, что ему предстоят торжественные похороны, что давно готовы траурные каймы для некрологов и что вся страна ждет только его смерти, которая не могла, казалось, не наступить в самое ближайшее время.	41:54	0:218
торжественный	ADJ	1918-1990	2	торжественный-119		Для человека, вечно жившего на севере, первая встреча с южной природой исполнена торжественной радости -- юнеешь, хочется петь, плясать, плакать; все так ярко, светло, весело, роскошно.	81:94	0:185
