lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
загрузка	NOUN	1991-2017	2	загрузка-12		В данном случае минимизация общих транспортных расходов будет заключаться в оптимальной загрузке подвижного состава, вследствие чего минимизируется общее количество задействованных в перевозке автомобилей.	88:96	0:205
загрузка	NOUN	1991-2017	2	загрузка-13		Однако полученное решение, обеспечивая выбор оптимального числа ИУ для выполнения заданного объема работ, не ориентировано на равномерную загрузку ИУ, т.е. загрузка отдельных ИУ может быть близка к formula, в то время как другие ИУ будут мало загружены.	138:146	0:253
загрузка	NOUN	1918-1990	1	загрузка-14		В проекте были предусмотрены подшипники, смазочные узлы, хитроумные люки для загрузки углем паровоза и кольцевые рельсы для него.	77:85	0:129
загрузка	NOUN	1918-1990	1	загрузка-15		Однако работа проектировщиков осложнена многими новыми и необычными требованиями к весу, габаритам и ремонту оборудования, загрузке и выгрузке ядерного топлива, обеспечения равновесия и устойчивости платформы при штормах, приливах и отливах.	123:131	0:241
загрузка	NOUN	1918-1990	1	загрузка-16		В процессе своего функционирования ДСЛЦУ ГЖД обеспечивает выполнение следующих типовых задач мониторинга обстановки: -- организация оперативного взаимодействия между информационными системами (базами данных и знаний, справочными системами, архивами данных) самой ГЖД (ЕК ИОДВ, АИС ЭДВ, Этран, Диспарк, Дислок, Дискон, ЕК Асуфр, ИАС "Мониторинг", СИРИУС) и организациями, участвующими в реализации совместных программ (АСУ других видов транспорта, промышленных предприятий, грузовладельцев, экспедиторских и операторских компаний, таможенных и сертификационных органов); -- автоматическая привязка каждого анализируемого показателя к структурной и функциональной схемам ГЖД, территориальным картам, календарным органайзерам и другим информационным метафорам, их активизация при возникновении отклонений от заданных ограничительных условий с адресным указанием ответственных исполнителей, по всем хозяйствам ГЖД; -- своевременное доведение оперативной информации до сведения первых руководителей ГЖД (в форме донесений, сообщений, докладов); -- получение работниками директив руководителей и контроль за исполнением принятых решений; -- предоставление лицам, занимающим руководящие должности ГЖД, информации, имеющей непосредственное отношение к решаемым задачам, относительно: -- состояния объектов и технологических процессов; -- текущего состояния, загрузки и особенностей функционирования служб ГЖД; -- хода работ по эксплуатации, ремонту, развитию; -- результатов контроля за выполнением планов текущих работ по различным направлениям; -- состояния различных видов обстановки (финансовой, материально-технической, имущественной, технологической, организационной, кадровой) и оценки своих возможностей; -- организации текущих работ по отдельным направлениям; -- хода реализации плана-графика мероприятий структурной реформы железнодорожного транспорта на уровне дороги, отделений и линейных подразделений, определение эффекта от реализации; -- заблаговременное предупреждение о негативных тенденциях развития обстановки; -- получение актуальной справочной информации и формализованных справок любого характера; -- предоставление достоверной информации в результате формального автоматизированного контроля за обстановкой; -- подготовка сведений по общим и частным вопросам методологии, теории и практики решения проблем, направлений науки, техники, культуры, интересующих руководство ГЖД.	1350:1358	0:2390
загрузка	NOUN	1991-2017	2	загрузка-17		Пора смелее переходить к расчетно-техническим нормам, а это опять-таки потребует обновления техники и загрузки инструментального".	102:110	0:130
загрузка	NOUN	1991-2017	2	загрузка-18		В ходе работ по морскому вертолету Ка-27 были проведены значительные по объему исследования путей снижения загрузки летчика для обеспечения пилотирования машины в одиночку на протяжении всего полета, обычная продолжительность которого составляет 4 часа.	107:115	0:253
загрузка	NOUN	1991-2017	2	загрузка-19		Широкая гамма скреперов включает три основные разновидности -- в стандартной комплектации, спаренные и с элеваторной и шнековой загрузкой.	128:137	0:138
загрузка	NOUN	1918-1990	1	загрузка-20		Возможно распределенное хранение данных в сети в виде множества связанных ссылками файлов, которые "собираются" сервером модели при ее загрузке.	135:143	0:144
загрузка	NOUN	1991-2017	2	загрузка-21		Такое решение склада дает: наилучшее использование кубатуры; возможность вести загрузку и разгрузку при помощи одного кругового крана, вращающегося на оси, в центре складах и. кроме того, рассчитанный как железобетонный резервуар с двойной арматурой; круглый Склад, Несмотря на большое давление колчедана (удельный вес 2,56) на стенку склада, имеет легкую конструкцию с толщиной стенки в 150 -- 200 (мм), лишенную всяких контрофорсов. хорошо работающую на растяжение.	79:87	0:467
загрузка	NOUN	1918-1990	1	загрузка-22		Груды швырка на прогалине не могло хватить для загрузки тендера.	47:55	0:64
загрузка	NOUN	1918-1990	1	загрузка-23		Камень при загрузке располагать двумя валами (по обе стороны проезжей части) высотой до 0.5 м с оставлением в середине проезда в одну сторону при мостах в две ленты движения.	11:19	0:174
загрузка	NOUN	1991-2017	2	загрузка-24		Да и люк для удобства загрузки сделан немаленьким -- 25 см в диаметре.	22:30	0:70
загрузка	NOUN	1991-2017	2	загрузка-25		Поэтому на предприятиях значительное внимание уделяется увеличению производительности оборудования; организации планомерного его ремонта и обслуживания; обеспечению экономии всех видов материальных ресурсов, снижению расхода топлива, шин; оптимизации загрузки транспортных средств; стабилизации показателей качества руды, поступающей в переработку.	251:259	0:348
загрузка	NOUN	1918-1990	1	загрузка-26		Два дня ждали!"), то на скверную работу БАО ("Недорабатывал БАО, крупно недорабатывал, все сами делали -- и загрузку боекомплектом, и заправку машин.	108:116	0:149
загрузка	NOUN	1918-1990	1	загрузка-27		По предварительным подсчетам, для его загрузки на пахоте требовался пятикорпусный плуг.	38:46	0:87
загрузка	NOUN	1918-1990	1	загрузка-28		Для усиленного омывания ее газами требовалось больше тепла, большая загрузка домны коксом.	68:76	0:90
загрузка	NOUN	1918-1990	1	загрузка-29		Коагуляторы, производ. загрузку коагулятам на водопроводных станциях.	23:31	0:69
загрузка	NOUN	1991-2017	2	загрузка-30		Если у вас компьютере стоит команда загрузки операционной системы "XP", она будет загружаться, невзирая на ваши желания и мысли по этому поводу.	36:44	0:144
загрузка	NOUN	1991-2017	2	загрузка-31		Следующий вид оборудования -- тоже посудомоечные машины с фронтальной загрузкой, но большего размера.	70:79	0:101
загрузка	NOUN	1918-1990	1	загрузка-32		За два дня до начала нападения немцев (я тогда как зампред СНК ведал и морским флотом) часов в 7-8 вечера мне звонит начальник Рижского порта Лайвиньш: "Товарищ Микоян, здесь стоит около 25 немецких судов: одни под загрузкой, другие под разгрузкой.	215:224	0:248
загрузка	NOUN	1918-1990	1	загрузка-33		При нормальной (20--22C) температуре окружающего воздуха и средней загрузке камеры продуктами рекомендуемая температура для хранения продуктов обеспечивается при положении ручки термостата на делении "норм".	67:75	0:207
загрузка	NOUN	1918-1990	1	загрузка-34		За первый год работы на резинометаллической футеровке Poly-Met суточная производительность составила 2341 т. Повышение произошло, главным образом, за счет уменьшения времени остановки мельницы на замену изношенной футеровки и уменьшения веса мельницы (разница в весе 61828 кг), это позволило увеличить количество шаровой загрузки.	321:329	0:330
загрузка	NOUN	1991-2017	2	загрузка-35		Туристская одноместная байдарка из стеклопластика При проектировании байдарки из стеклопластика мы "задавались" следующими условиями: 1) судно должно иметь как можно меньше секций (и, значит, стыковочных узлов); 2) длина каждой секции не должна превышать 1,2 м, что обеспечивает удобство переноски и возможность провоза судна на общественном транспорте; 3) байдарка должна обладать достаточной обитаемостью, чтобы обеспечить необходимый запас плавучести с полной загрузкой на месяц автономного плавания.	463:472	0:503
загрузка	NOUN	1918-1990	1	загрузка-36		И объяснения, что кто-то стартовал "на загрузке", а кто-то не в лучшей форме, меня, извините, не устроят.	39:47	0:105
загрузка	NOUN	1991-2017	2	загрузка-37		Эти организации отстаивали норму производительности бетономешалок в пятнадцать или двадцать замесов в час, тогда как данные Института сооружений говорили о возможности довести производительность бетономешалок в среднем не менее чем до тридцати -- тридцати пяти замесов в час, а при правильной организации работ, ликвидации явных и скрытых простоев и при механизированной загрузке (из силосов через мерники) -- до тридцати семи -- сорока замесов в час, принимая время перемешивания не менее одной минуты.	371:379	0:503
загрузка	NOUN	1991-2017	2	загрузка-38		И технологически все так построено, что вся эта система работает только при определенной загрузке -- по крайней мере около 70%.	89:97	0:127
загрузка	NOUN	1991-2017	2	загрузка-39		Загрузка производственных мощностей в прокатном производстве увеличилась в 2003 году с 81% до 82,5%.	0:8	0:100
загрузка	NOUN	1991-2017	2	загрузка-40		ИНСТРУМЕНТЫ И ОБОРУДОВАНИЕ Муфельная электрическая печь с закрытой обмоткой с температурой нагрева 900-1000C для обжига эмалей; стальная ступка с пестом для дробления эмали; ступка с пестом для растирания эмали из яшмы, агата или фарфора; подставки различной формы для укладки изделий в муфельной печи при обжиге; плита стальная для правки горячих эмалевых плиток; небольшие стеклянные баночки с крышками для хранения готовой растертой эмали; пинцет для изгибания и приклеивания перегородок; игла стальная (вставленная в деревянную рукоятку) для очистки эмали от посторонних частиц, исправления брака; киянка деревянная для выправки медных пластинок; напильник для отпиливания медной пластинки; наждачная бумага (нулевка) на водонепроницаемой основе для обработки поверхности медной пластины и перегородок после обжига эмали; ножницы для резки металла; мелкое сито для просеивания колотой эмали; вальцы прокатные для изготовления перегородок; бокорезы для резки перегородок; дрель ручная или электрическая с вращающимся патроном для сверления отверстий и скручивания проволоки для перегородок; очки или защитный экран; вилка для загрузки металлической пластины в печь; плоскогубцы; круглогубцы; ручные тиски.	1129:1137	0:1208
загрузка	NOUN	1991-2017	2	загрузка-41		Например, "Мечел" заявляет, что уровень загрузки ряда металлургических предприятий компании в мае составил 104-112%.	40:48	0:116
загрузка	NOUN	1918-1990	1	загрузка-42		Использование под парашютно-десантные баки возимой тары категорически запрещается; в) на каждую отправляемую одним самолетом порцию горюче-смазочных материалов представитель службы горюче-смазочных материалов устанавливает сортность горюче-смазочных материалов, оформляет паспорт установленной формы и по окончании загрузки самолета вручает паспорт командиру корабля для вручения получателю груза.	315:323	0:397
загрузка	NOUN	1918-1990	1	загрузка-43		Перед пользованием новой машиной рекомендуется протереть вначале влажной, а затем сухой чистой ветошью внутренние поверхности стирального бака, соприкасающиеся при стирке с бельем, а также проверить работу машины на холостом ходу без загрузки бельем.	234:242	0:250
загрузка	NOUN	1991-2017	2	загрузка-44		Используйте следующую таблицу для определения допустимой загрузки белья для типа тканей, которые вы собираетесь стирать.	57:65	0:120
загрузка	NOUN	1991-2017	2	загрузка-45		Отрасль достигла 90% загрузки мощностей.	21:29	0:40
загрузка	NOUN	1918-1990	1	загрузка-46		Источник в "Уралкалии" заверил нас, что переход традиционного клиента к белорусской компании не повлияет на загрузку калийных мощностей компании, так как она без труда найдет потребителей за рубежом.	108:116	0:199
загрузка	NOUN	1991-2017	2	загрузка-47		Это замедляло загрузку, создавало путаницу, нарушало ритм.	14:22	0:58
загрузка	NOUN	1918-1990	1	загрузка-48		Каждое техническое средство имеет границу своей эффективности -- по условиям применения, объемам использования (годовой загрузке), производительности и т. п. [1].	120:128	0:162
загрузка	NOUN	1991-2017	2	загрузка-49		Рукав ее куртки оторвали при загрузке, и он остался на платформе.	29:37	0:65
загрузка	NOUN	1991-2017	2	загрузка-50		Кроме того, считает г-н Андреев, существует опасность, что госкорпорации в случае реализации предложения Дениса Волкова ограничатся заказом на наших заводах узкоспециализированного оборудования, выпуск которого не сможет обеспечить станкостроителей полной загрузкой.	256:265	0:266
загрузка	NOUN	1991-2017	2	загрузка-51		После заполнения форм они возвращаются для загрузки информации в хранилище.	43:51	0:75
загрузка	NOUN	1918-1990	1	загрузка-52		Либеральное "реформаторство", при всей его склонности к макроэкономическим экзерсисам, боится, как черт ладана сущего, главного сегодня -- восстановления основных фондов, изношенных на 70 процентов, внутреннего рынка, нормы накопления, загрузки мощностей, обновления ветхих инфраструктур.	236:244	0:288
загрузка	NOUN	1991-2017	2	загрузка-53		При загрузке свыше 100 т "Мегалифтер" становится тяжелее воздуха и превращается в самолет.	4:12	0:90
загрузка	NOUN	1918-1990	1	загрузка-54		Максимальная коммерческая загрузка -- от 6,05 до 10,45 т. Если не кривить душой, то можно сказать, что на 8-м международном аэрокосмическом салоне в Дубае Россия была всего лишь званым гостем на чужой свадьбе.	26:34	0:209
загрузка	NOUN	1991-2017	2	загрузка-55		Наша грузоподъемность соответствовала положению, ибо была больше 7000 тонн, но и трюмная загрузка была больше 60%.	89:97	0:114
загрузка	NOUN	1918-1990	1	загрузка-56		На основе полной загрузки всех работников должны быть пересмотрены и штаты театров.	17:25	0:83
загрузка	NOUN	1918-1990	1	загрузка-57		И второй тоже оторвался, а там с загрузкой было еще хуже.	33:42	0:57
загрузка	NOUN	1918-1990	1	загрузка-58		Не экономьте на нем, так как в случае поломки самая трудная и соответственно дорогая работа -- его монтаж и демонтаж, особенно при большой глубине загрузки.	147:155	0:156
загрузка	NOUN	1991-2017	2	загрузка-59		Иногда их используют для загрузки металлорежущих станков.	25:33	0:57
загрузка	NOUN	1918-1990	1	загрузка-60		Несмотря на то, что учет рабочего времени репетиций должен осуществляться только по их фактической длительности, устанавливались при попустительстве директоров и профорганизаций так называемые "твердые нормы" репетиций, рабочее время учитывалось вне зависимости от фактической загрузки работников.	277:285	0:297
загрузка	NOUN	1918-1990	1	загрузка-61		В оправдание себе могу сказать только о своей стариковской ослабленной работоспособности при большой сравнительно загрузке.	114:122	0:123
загрузка	NOUN	1918-1990	1	загрузка-62		Но сейчас за рубежом заблаговременная подготовка, метеопрогноз в пункте посадки, аэронавигационная информация, наличие гарантированных запасных аэродромов, упорядочение загрузки и другие аспекты летной деятельности могут даже не соответствовать тем строгим требованиям.	169:177	0:269
загрузка	NOUN	1991-2017	2	загрузка-63		Я был поражен, как это Сталин при своей загрузке сумел так быстро познакомиться с этой книгой.	40:48	0:94
загрузка	NOUN	1918-1990	1	загрузка-64		Общий вес контейнера при полной загрузке -- 180 кг.	32:40	0:51
загрузка	NOUN	1918-1990	1	загрузка-65		Отправка от гостиницы МО в 19 30, от гостиницы на Университетской в 20 30 у входа в готовности загрузки.	95:103	0:104
загрузка	NOUN	1918-1990	1	загрузка-66		Односторонняя загрузка и разгрузка устранены.	14:22	0:45
загрузка	NOUN	1918-1990	1	загрузка-67		Дальность полета "Мегалифтера" (на высоте 6 км) при полной загрузке -- 18 тыс. км.	59:67	0:82
загрузка	NOUN	1991-2017	2	загрузка-68		Он предназначен для повышения степени измельчения фарша после куттерования и коэффициента загрузки куттера за счет сокращения времени работы (нет необходимости добиваться на куттере окончательного качества мясной эмульсии).	90:98	0:223
загрузка	NOUN	1991-2017	2	загрузка-69		Понимая, что прежняя профсоюзная система распределения путевок, обеспечивавшая загрузку курорта круглый год, безвозвратно рухнула, нужно было всерьез озаботиться борьбой за клиента.	79:87	0:181
загрузка	NOUN	1918-1990	1	загрузка-70		Относительно всего другого -- перестройки моторного, ЧЛЦ, загрузки инструментального -- можно спорить: верно -- не верно, рискованно -- не рискованно.	58:66	0:150
загрузка	NOUN	1918-1990	1	загрузка-71		Командир Ми-6 нашел меня и мы с ним уточнили задачу, вариант загрузки и договорились, что в один вертолет Ми-6 95 посадим только четырех пленных, груз и охрану, а в другой Ми-6 -- всех остальных.	61:69	0:195
загрузка	NOUN	1918-1990	1	загрузка-72		По большинству позиций нормативы этих работ приближались к границам эффективности применения техники по годовой загрузке, т. е. эффект от ее применения в реальных условиях эксплуатации при годовой загрузке, равной (или большей) указанной в нормативах, был априори положительным у потребителя, более того -- статистически обоснованным (разница показателей затрат по эксплуатируемой (новой) и заменяемой машинам существенна на 95%-ном уровне значимости).	112:120	0:452
загрузка	NOUN	1991-2017	2	загрузка-73		Все свои конструкторские усилия, свой опыт и изобретательский ум Курако сосредоточил на решении проблемы загрузки домны.	105:113	0:120
загрузка	NOUN	1918-1990	1	загрузка-74		Повышенная вибрация в режиме отжима может наблюдаться при недогруженной машине (с закладкой белья около 1,5 кг), поэтому рекомендуется производить номинальную загрузку белья.	159:167	0:174
загрузка	NOUN	1918-1990	1	загрузка-75		Максимальная загрузка белья в машину -- 1,5 кг в пересчете на сухое состояние.	13:21	0:78
загрузка	NOUN	1991-2017	2	загрузка-76		Подготовка и загрузка на Wеb-сервер динамической информации, в том числе новостей, официальной хроники и пр., осуществляются в интерактивном режиме.	13:21	0:148
загрузка	NOUN	1991-2017	2	загрузка-77		Какие плюсы это дает Равномерная загрузка предприятия нам не интересна -- нам интересна загрузка эффективных предприятий, тех, кто способен конкурировать.	33:41	0:154
загрузка	NOUN	1918-1990	1	загрузка-78		Представители стран должны были посчитать рентабельность ветки и ее будущую загрузку (многие эксперты считают этот проект экономически нецелесообразным).	76:84	0:153
загрузка	NOUN	1991-2017	2	загрузка-79		Что же считать реально достижимой и допустимой максимальной производительностью для бетономешалок Время, идущее на цикл работы бетономешалки, в основном складывается из нагрузки в ковш, подъема ковша, загрузки барабана, времени перемешивания и выгрузки.	201:209	0:253
загрузка	NOUN	1991-2017	2	загрузка-80		При загрузке зола и шлак должны откидываться на расстояние не менее 700 мм от головки рельса. 5.3.12.	4:12	0:101
загрузка	NOUN	1991-2017	2	загрузка-81		Таким образом, рассмотренные математические модели позволяют: определить оптимальное число ИУ в системе и закрепить пользователей для выполнения заданного объема работ таким образом, чтобы обеспечить их относительно равномерную загрузку при выполнении некоторых заранее заданных условий.	228:236	0:287
загрузка	NOUN	1991-2017	2	загрузка-82		При газификации субъектов РФ Газпром решает следующие задачи: -- разработки генеральных схем газификации и газоснабжения потребителей субъектов РФ; -- участия в сооружении и эксплуатации газораспределительных сетей; -- оптимизации структуры систем газораспределения и режимов снабжения потребителей; -- оптимизации перспективных топливно-энергетических балансов субъектов РФ; -- загрузки существующих газопроводов-отводов, расширения газовых сетей, увеличения сбыта газа; -- реализации инвестиционных механизмов по осуществлению проектов газификации в субъектах РФ; -- повышения эффективности использования газа.	379:387	0:612
загрузка	NOUN	1991-2017	2	загрузка-83		Если границы страниц во вновь сформированном регионе располагаются в отличных от сохраненного в БК местах, то загрузка и исполнение откачанного региона будут приводить к ошибочным возникновению либо невозникновению исключительных ситуаций при последующих отключениях страниц исходного региона (на момент формирования региона проверяется, все ли страницы в памяти присутствуют).	110:118	0:377
загрузка	NOUN	1918-1990	1	загрузка-84		При их оптимальной загрузке, исходя из перспективных планов металлургических предприятий, можно прогнозировать стабилизацию выпуска стали к 2010 году на уровне 40 млн т, проката -- 33-34 млн т.	19:27	0:193
загрузка	NOUN	1991-2017	2	загрузка-85		У каждого вновь построенного и захваченного не разрушенным военного моста иметь резерв камня для загрузки во время паводка, а также ремонтного материала не менее 25 % объема моста.	97:105	0:180
загрузка	NOUN	1918-1990	1	загрузка-86		При каждой загрузке контейнера проводят измерения и корректировку показаний мощности дозы и ее регистрацию в журнале радиационного контроля.	11:19	0:140
загрузка	NOUN	1991-2017	2	загрузка-87		Но, даже если все обойдется удачно, освободить пленку от бетона так, чтобы она осталась в целости, будет трудно -- следовательно, на каждую загрузку потребуется новая порция полиэтилена.	140:148	0:186
загрузка	NOUN	1918-1990	1	загрузка-88		Программа "Лен-2" предусматривает: увеличение валового производства льняного волокна в 2,3 раза и обеспечить загрузку мощностей по переработке собственным сырьем; повышение урожайности льна в 1,6 раза; снижение себестоимости производства льна в 1,4 раза; увеличение экспорта льняных тканей и изделий из них примерно на 50 млн долларов в год.	109:117	0:341
загрузка	NOUN	1991-2017	2	загрузка-89		Особенное внимание надо обратить на загрузку репетиционного времени, добиваясь неуклонного выполнения закона о 6-и 8-часовом рабочем дне для работников искусств.	36:44	0:161
загрузка	NOUN	1918-1990	1	загрузка-90		Процедура выгрузки походила на процедуру загрузки.	41:49	0:50
загрузка	NOUN	1991-2017	2	загрузка-91		Большая часть вагонного парка оборудована электрическим реостатным тормозом, с автоматическим регулированием тормозного усилия, в зависимости от загрузки вагонов пассажирами.	145:153	0:174
загрузка	NOUN	1918-1990	1	загрузка-92		Сейчас здесь работают две бригады общей численностью 18 человек, да и у тех загрузка не ахти.	76:84	0:93
загрузка	NOUN	1991-2017	2	загрузка-93		И "мелочь" -- не мелочь Казалось бы, мелочь -- загрузка переработанных кукурузных стеблей в автомашины.	47:55	0:103
загрузка	NOUN	1918-1990	1	загрузка-94		Сменный инженер -- хозяин домны -- несет полную ответственность за ее загрузку и выпуск металла.	70:78	0:96
загрузка	NOUN	1918-1990	1	загрузка-95		Но я считал, что загрузка эскимосов посторонними их хозяйству делами вредно отразится на промысловой жизни острова, поэтому при расчетах рабочей силы я не принимал эскимосов во внимание.	17:25	0:186
загрузка	NOUN	1991-2017	2	загрузка-96		Согласно опросам ЦЭК, в топливной промышленности загрузка мощностей достигла в июле 2004 г. 83%, в черной металлурги -- 74, в лесной, деревообрабатывающей и целлюлозно-бумажной промышленности -- 73, в цветной металлургии -- 71, в химической и нефтехимической промышленности -- 64%.	49:57	0:281
загрузка	NOUN	1991-2017	2	загрузка-97		Но есть постоянные заказы на производство музыкальных и видеодисков -- около 15% загрузки завода.	81:89	0:97
загрузка	NOUN	1918-1990	1	загрузка-98		Так, в составе линии Л612А, включающей в себя два пресса, робот осуществляет загрузку штампа первого пресса, перенос заготовки из штампа первого в штамп второго пресса (если нужно, с переворачиванием), сброс готовых деталей в тару.	77:85	0:231
загрузка	NOUN	1918-1990	1	загрузка-99		Это дает возможность уменьшить размеры реакторов и их загрузку.	54:62	0:63
загрузка	NOUN	1918-1990	1	загрузка-100		Такой прием можно использовать для сушки и уплотнения, а следовательно, для увеличения загрузки транспортных средств.	87:95	0:117
загрузка	NOUN	1918-1990	1	загрузка-101		Наличие этой линии связи, свободной от всех других загрузок (линии идут напрямую), дает возможность командиру лично и быстро отдать приказ (команду) нижестоящему командиру на ведение боя.	51:59	0:187
загрузка	NOUN	1918-1990	1	загрузка-102		Тридцать секунд на подвоз материалов, на загрузку и подъем ковша.	41:49	0:65
загрузка	NOUN	1918-1990	1	загрузка-103		Счастливый "забастовкой наоборот", весной и близким летом, Женька запахнул куртку, пощупав, не вывалился ли из кармана электрический фонарик, быстро пошел к погрузочной площадке, где кран тихого и незаметного комсомольца Петрова заканчивал загрузку сцепа с тормозной площадкой.	240:248	0:277
загрузка	NOUN	1918-1990	1	загрузка-104		Уже всевозможные истекли поправки на чрезмерную загрузку почты, простой вагона или болезнь письмоносца, -- ответа не было.	48:56	0:122
загрузка	NOUN	1918-1990	1	загрузка-105		Существует положение: "Разрешается отгрузка без упаковки на палубах морских судов грузовых автомобилей, тракторов, строительно-дорожных машин из портов Черного моря в страны Черноморского бассейна и в порты Средиземноморья, если суда имеют грузоподъемность не менее 7000 тонн, при условии, что их трюмная загрузка не будет превышать 80% его грузоподъемности в летнее время и 60% в зимнее".	305:313	0:389
загрузка	NOUN	1991-2017	2	загрузка-106		Уникальная конструкция гидравлической системы выпуска и уборки шасси позволяла использовать стойки не только по их прямому назначению, но и в качестве домкратов для подъема и опускания самолета при загрузке и обслуживании.	198:206	0:222
загрузка	NOUN	1991-2017	2	загрузка-107		Хочу подчеркнуть, что речь идет о загрузке нескольких сотен российских предприятий.	34:42	0:83
загрузка	NOUN	1991-2017	2	загрузка-108		Уровень загрузки производственных мощностей в промышленности не превышал 55%, за исключением тех же экспортоориентированных отраслей: 76-80% -- в топливной промышленности, 70-72% -- в металлургии и отраслях лесного комплекса, 58 -- 60% -- в химической и нефтехимической промышленности.	8:16	0:285
загрузка	NOUN	1991-2017	2	загрузка-109		Об этом свидетельствует снижение загрузки производственных мощностей уже четыре последних месяца", -- сказал Улюкаев, занимавший ранее пост первого зампреда ЦБ РФ.	33:41	0:163
загрузка	NOUN	1918-1990	1	загрузка-110		Установившаяся на некоторое время стабилизация типов ламповых и детекторных приемников, а также репродукторов, способствует применению на заводах методов массового устойчивого производства, что, при значительной загрузке заводов, даст возможность усилить мероприятия по рационализации и будет способствовать дальнейшему снижению цен на 6-10%.	212:220	0:342
загрузка	NOUN	1918-1990	1	загрузка-111		Пылали три домны, а в две производилась загрузка.	40:48	0:49
загрузка	NOUN	1991-2017	2	загрузка-112		Установленный в корме двигатель обеспечивает достаточную загрузку задних колес.	57:65	0:79
загрузка	NOUN	1991-2017	2	загрузка-113		Видимо, дежурный, не тратя понапрасну времени, включил пневмосистему загрузки отходов.	69:77	0:86
загрузка	NOUN	1918-1990	1	загрузка-114		Функции объединенной системы регистров приведены по составляющим ее информационным ресурсам: ЕГРПО: учет и идентификация на основе общероссийских классификаторов технико-экономической и социальной информации всех субъектов хозяйственной деятельности, действующих на территории Российской Федерации; внесение изменений в учетные данные объектов ЕГРПО; контроль информации ЕГРПО; сверка информации ЕГРПО с информацией БД административных источников; межуровневая передача информации об изменениях в разделе ЕГРПО; загрузка/актуализация изменений, сделанных в классификаторах; ведение истории объектов учета ЕГРПО; ГС: формирование территориального раздела фиксированного состояния ГС; формирование фиксированного состояния ГС на федеральном уровне; ведение территориального раздела текущего состояния ГС; ведение текущего состояния ГС на федеральном уровне; архивирование и ведение различных рабочих версий ГС; Субрегистры: ввод/редактирование отраслевых показателей по тематике субрегистра на региональном уровне; межуровневая передача информации и слияние информации по субрегистру из территориальных разделов; архивирование и хранение версий субрегистра; БД БОО: ввод информации; контроль информации и корректировка данных; выгрузка информации БД БОО (корректур) на федеральный и районный уровни; формирование сводных итогов; формирование различных отчетных и аналитических форм; Общие функции: информационно-справочное обслуживание; конвертирование данных; ведение статистики доступа и изменения информационных ресурсов.	512:532	0:1522
загрузка	NOUN	1991-2017	2	загрузка-115		После парада на Красной площади деевцы через партийную организацию обратились в правительство с просьбой об их дополнительной, сверх плана, загрузке.	140:148	0:149
загрузка	NOUN	1918-1990	1	загрузка-116		Я весьма учтиво сказал, что загрузка мне очень вредна, что время гибнет, но это вполне необходимо, что случай редкий -- войти, м.б., в регулярный заработок.	28:36	0:156
загрузка	NOUN	1918-1990	1	загрузка-117		Подбавил он в невод камней -- для прочной загрузки -- да всю артель веслом щербатым в самый водоворот и спихнул.	42:50	0:112
