lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
осуществимый	ADJ	1918-1990	1	осуществимый-12		Бульбий по обыкновению злословил, Вергилиан, по-видимому, был искренне огорчен, что мне предстояло покинуть Карнунт, а я хоть и радовался возвращению к своим, но теперь, когда отъезд домой сделался осуществимым, тоже грустил, думая о разлуке с Вергилианом и со всем этим миром интересных разговоров и нарядных людей с легкомысленным отношением к жизни.	198:210	0:352
осуществимый	ADJ	1918-1990	1	осуществимый-13		Таким образом, экспедиция на летнее время в эту местность оказалась легко осуществимой, и я подал директору института просьбу о командировке туда с пособием из соответствующих средств.	74:86	0:184
осуществимый	ADJ	1918-1990	1	осуществимый-14		В проводившихся ранее исследованиях оба варианта признавались реальными и осуществимыми.	74:87	0:88
осуществимый	ADJ	1991-2017	2	осуществимый-15		Доказательства его были так убедительны, что это казалось осуществимым, хотя каждый после его ухода сознавал невыполнимость такой затеи".	58:70	0:137
осуществимый	ADJ	1991-2017	2	осуществимый-16		Виктор Говоров, глава Корочанского плодопитомника, уверен, что эти планы вполне осуществимы: "Саженцами наш питомник готов обеспечить довольно большие садовые площади, при необходимости мы можем быстро нарастить объемы производства посадочного материала.	80:91	0:254
осуществимый	ADJ	1991-2017	2	осуществимый-17		Если мы и сейчас не осуществим реальных реформ, нам придется судорожно браться за дело через год -- в гораздо более драматичной ситуации, при катастрофическом лимите времени.	20:30	0:174
осуществимый	ADJ	1918-1990	1	осуществимый-18		Все же остальные ведущие пьесы сезона имеют до 40 действующих лиц, требуют сложной монтировки и, несмотря на всю желательность их постановки, вряд ли осуществимы силами драмкружков.	150:161	0:181
осуществимый	ADJ	1918-1990	1	осуществимый-19		Эти "высшие ценности" слишком часто осуществимы только "по ту сторону добра и зла", только в конфликте с личной нравственностью.	36:47	0:128
осуществимый	ADJ	1918-1990	1	осуществимый-20		Все эти требования осуществимы только в том случае, если с V классом будет проводиться работа над выразительным, чтением и в связи с разбором произведения, и в связи с упражнениями технического порядка (дикция, логические ударения, членение сложного предложения, интонация при произнесении периода и т. д.).	19:30	0:307
осуществимый	ADJ	1918-1990	1	осуществимый-21		В частности, "осада" Мариинского дворца была приписана излишней энергии одного большевика -- солдата Линде, бывшего члена Исполнительного Комитета Арест Временного правительства, конечно, выходил далеко за пределы партийных и групповых прав и полномочий; вместе с тем этот легко осуществимый акт совершенно не соответствовал ни видам Совета, ни потребностям момента.	279:291	0:366
осуществимый	ADJ	1918-1990	1	осуществимый-22		Второй вариант кажется В. Лукину предпочтительнее в силу того, что он менее конфронтационен и легче осуществим.	100:110	0:111
осуществимый	ADJ	1991-2017	2	осуществимый-23		Все, что казалось мне неизмеримо сложным и запутанным 40 лет назад, ныне для меня так ясно, так просто и, главное, оказалось вполне осуществимым.	132:144	0:145
осуществимый	ADJ	1991-2017	2	осуществимый-24		Дело не в том что такие мечты нереалистичны; они наоборот слишком легко осуществимы.	72:83	0:84
осуществимый	ADJ	1991-2017	2	осуществимый-25		Я в глубине души не верил, что это осуществимо), чтобы я написал, а он спел мою песню!	35:46	0:86
осуществимый	ADJ	1918-1990	1	осуществимый-26		Дело совсем не в том, чтобы быть ни на кого не похожим; требование "будь как никто" неверно, нелепо и не осуществимо.	105:116	0:117
осуществимый	ADJ	1918-1990	1	осуществимый-27		И эта цль не какая нибудь мечта, а вполн осуществимая и важная, и, быть можетъ, скоро осуществимая вещь.	41:53	0:104
осуществимый	ADJ	1991-2017	2	осуществимый-28		Дело совсем не в том, чтобы быть ни на кого не похожим; требование "будь как никто" неверно, нелепо и не осуществимо.	105:116	0:117
осуществимый	ADJ	1991-2017	2	осуществимый-29		Некоторые чудеса осуществимы, а некоторые нет, поэтому мы выбираем возможное.	17:28	0:77
осуществимый	ADJ	1918-1990	1	осуществимый-30		Думаю, пройдет немного времени и это будет осуществимо.	43:54	0:55
осуществимый	ADJ	1991-2017	2	осуществимый-31		Это тем более осуществимо, что школу из Петрограда предположено перевести на постоянное квартирование в г. Одессу или в Крым.	14:25	0:125
осуществимый	ADJ	1918-1990	1	осуществимый-32		Едва ли это осуществимо в ближайшее время, принимая во внимание, что наша Церковь доныне испытывает острую нехватку клириков для окормления православного гражданского населения.	12:23	0:177
осуществимый	ADJ	1991-2017	2	осуществимый-33		Однако, такое всеобъемлющее управление осуществимо только при проведении самой последовательной диктатуры, основанной на единстве власти, на единой исключительной партии, на монополии работодательства, на всепроникающем сыске, на взаимодоносительстве и на беспощадном терроре.	39:50	0:276
осуществимый	ADJ	1991-2017	2	осуществимый-34		Ему был присущ разумнейший прагматизм (а я разве не утверждал того же), он ставил задачи только осуществимые (конечно, ставил, а как же).	96:108	0:137
осуществимый	ADJ	1991-2017	2	осуществимый-35		Поэтому нежизнеспособные ткани либо иссекают, что не всегда возможно, либо пытаются удалить с помощью ферментации, что также осуществимо не всегда, либо ждут, пока организм их отторгнет.	125:136	0:186
осуществимый	ADJ	1918-1990	1	осуществимый-36		Если говорить честно, то в современных условиях России без активной экономической роли государства и жесткого политического контроля такие проекты вряд ли осуществимы.	155:166	0:167
осуществимый	ADJ	1991-2017	2	осуществимый-37		План этот был хорош и, принимая в расчёт плохое моральное состояние противника, а также отличное качество стрелков Ахунбаева, вполне осуществим.	133:143	0:144
осуществимый	ADJ	1991-2017	2	осуществимый-38		Если знать, как прыгать с поезда на поезд, осуществимы радикальнейшие перемены реальности, которые даже не снились всем этим охотникам за бабочками и динозаврами.	43:54	0:162
осуществимый	ADJ	1991-2017	2	осуществимый-39		Теперь предприятие стало выглядеть не только практически осуществимым, а и чуть ли не само собой разумеющимся.	57:69	0:110
осуществимый	ADJ	1991-2017	2	осуществимый-40		И все это осуществимо с помощью уникальнейшего узла весового дозирования и смешивания вводимых в муку компонентов.	10:21	0:114
осуществимый	ADJ	1991-2017	2	осуществимый-41		Так как мы вынуждены действовать в условиях рынка, то необходимы инвестиции в конкретные проекты; без них проекты практически не осуществимы или осуществимы в той мере, при которой их целесообразность исчезает (существует прямая зависимость эффективного продвижения на рынке статистических сборников от размеров имеющихся средств, в том числе средств на активную рекламу).	129:140	0:372
осуществимый	ADJ	1918-1990	1	осуществимый-42		И если такие цели иной раз оказываются осуществимыми, то это результат либо случайности, либо слепого счастья.	39:52	0:110
осуществимый	ADJ	1918-1990	1	осуществимый-43		Но выборы на основе личной годности осуществимы лишь в узких группах, связанных общностью жизни и работы, т.е. всего естественнее в группах профессиональных.	36:47	0:157
осуществимый	ADJ	1918-1990	1	осуществимый-44		И только в Церкви и возможно или осуществимо это подлинное и действительное единение и единство, в таинстве любви Христовой, в преображающей силе Духа, по образу и подобию Троицы Единосущной.	33:44	0:191
осуществимый	ADJ	1918-1990	1	осуществимый-45		-- Но ведь осуществимо!	11:22	0:23
осуществимый	ADJ	1918-1990	1	осуществимый-46		Именно этот постоянный поиск примиряющего, осуществимого, удобного, именно эта туманность мышления, позволяющая пренебрегать принципами, логикой и одновременно придерживаться двух противоположных мнений, создали Англии репутацию "коварного Альбиона", сделали ее столь уязвимой для обвинений в лицемерии.	43:56	0:303
осуществимый	ADJ	1918-1990	1	осуществимый-47		А теперь попытаемся, не делая себе никаких иллюзий, но и не отступая перед величайшим" трудностями -- соединив бесстрашие честной мысли с бесстрашием воли, стремящейся к единственной цели всей нашей жизни -- вдуматься и присмотреться, в какой мере и какой форме осуществимы или даны сами эти условия. IV.	262:273	0:304
осуществимый	ADJ	1918-1990	1	осуществимый-48		К моему удивлению, Галкин отнесся к моему проекту как к делу легко осуществимому и сказал, что перешлет мой доклад начальнику Амударьинского отдела, который без труда достигнет отказа хана от претензий на интересующую меня территорию.	67:80	0:234
осуществимый	ADJ	1918-1990	1	осуществимый-49		На примере Великой Октябрьской социалистической революции в СССР рабочий класс всего мира убеждается, что коммунизм -- вполне осуществимое общество будущего и что препятствующий этому капитализм может быть побежден усилиями рабочих только при наличии руководства такой партии, как созданная Лениным большевистская партия.	126:138	0:321
осуществимый	ADJ	1918-1990	1	осуществимый-50		К сожалению, такая акция сейчас не кажется осуществимой.	43:55	0:56
осуществимый	ADJ	1991-2017	2	осуществимый-51		Это было осуществимо только в советском государстве.	9:20	0:52
осуществимый	ADJ	1918-1990	1	осуществимый-52		Казалось, более осуществимо было другое обещание указа 1905 г. -- пересмотреть в либеральном духе устройство духовной школы.	16:27	0:124
осуществимый	ADJ	1918-1990	1	осуществимый-53		Признаем в таком случае, что первым условием также и для успехов мирового федерализма является то, чтобы все государства были сильны, богаты и благополучны, чтобы прогресс в области устройства их международных отношений обещал лишь очевидные выгоды и чтобы необходимые реформы представлялись легко осуществимыми.	298:311	0:312
осуществимый	ADJ	1991-2017	2	осуществимый-54		Кроме того, этим выбором проводится определенная аналогия с пониманием термина "конструктивный" в конструктивной математике, в которой исследуются только конструктивные объекты, "существование которых считается доказанным лишь тогда, когда указывается способ потенциально осуществимого построения (конструирования) данного объекта" [29].	272:285	0:337
осуществимый	ADJ	1991-2017	2	осуществимый-55		В целом же чем шире и глубже будут общие определения, тем ближе они будут стоять к реальной действительности, тем в большей степени они могут служить основой для построения чего-то практически реального и осуществимого, воплощающего теоретические принципы.	205:218	0:256
осуществимый	ADJ	1991-2017	2	осуществимый-56		Мартин Шаккум, депутат Государственной Думы: Удвоение ВВП в течение десятилетия в принципе возможно, но вряд ли это осуществимо при той политике, которую проводит правительство.	116:127	0:177
осуществимый	ADJ	1991-2017	2	осуществимый-57		Если первый его этап мог совершиться в космосе, это еще не значит, что осуществимы все остальные.	71:82	0:97
осуществимый	ADJ	1918-1990	1	осуществимый-58		Между тем, подобные переходы осуществимы далеко не всегда.	29:40	0:58
осуществимый	ADJ	1991-2017	2	осуществимый-59		Его переезд сюда вряд ли осуществим, а теперь, после смерти мамы, и бесцелен".	25:35	0:78
осуществимый	ADJ	1918-1990	1	осуществимый-60		Между теоретически наилучшим и практически осуществимым решением всех вопросов могло возникнуть существенное различие.	43:55	0:118
осуществимый	ADJ	1991-2017	2	осуществимый-61		Но убежденность сторонников проекта, подкрепляемая все новыми и новыми расчетами и опытами, заставила самых закоренелых скептиков относиться к Центону как к реально осуществимому проекту.	165:178	0:187
осуществимый	ADJ	1991-2017	2	осуществимый-62		Мне потребовалось несколько секунд, чтобы опомниться, обдумать практическую сторону дела и осознать, что как раз практически это было вполне осуществимо.	141:152	0:153
осуществимый	ADJ	1991-2017	2	осуществимый-63		Я мечтаю о театре-школе и о многом таком, что в провинции никогда не осуществимо.	69:80	0:81
осуществимый	ADJ	1991-2017	2	осуществимый-64		Можно сотню верст отмахать на рейсовом автобусе, на попутном грузовике, на редакционной ветхой легковушке, но всё это осуществимо лишь в том случае, если раздолбанный тракт не раскис вконец от дождей.	118:129	0:200
осуществимый	ADJ	1991-2017	2	осуществимый-65		19 апреля 1944 года Коллонтай получила в Стокгольме официальный ответ правительства Финляндии: "...принятие этих предложений, которые отчасти не осуществимы по техническим причинам, в значительной степени ослабило бы и нарушило бы те условия, при которых Финляндия может продолжать существовать как самостоятельное государство.	145:156	0:327
осуществимый	ADJ	1918-1990	1	осуществимый-66		Наверное, если это не будет связано с крупными транзакционными издержками, мы этот переход осуществим, но сегодня к этому еще не готовы.	91:101	0:136
осуществимый	ADJ	1991-2017	2	осуществимый-67		Конечно, самый правильный путь связи с читателем заключается в том, чтобы писатель работал среди масс, но это не всегда осуществимо, и поэтому мы должны устанавливать смычку писателя с читателем всяческими путями и фермами.	120:131	0:223
осуществимый	ADJ	1918-1990	1	осуществимый-68		Навряд ли осуществимы планы федерального устройства Ирака, в чем Вашингтон видит ключ к разрешению проблемы.	10:21	0:108
осуществимый	ADJ	1991-2017	2	осуществимый-69		Все идет под знаком борьбы за что-то, имеющее быть осуществимым, но никогда не осуществляемое, ибо неизвестное и неопределимое ("быть собой").	51:63	0:142
осуществимый	ADJ	1918-1990	1	осуществимый-70		Не исключено ведь, что проекты изменения климата реальны, осуществимы не в столь уж отдаленном будущем.	58:69	0:103
осуществимый	ADJ	1918-1990	1	осуществимый-71		Он же и ввел на съезд Азефа и, несомненно, участвовал, в качестве "активиста", в попытке осуществить, по его же словам, -- "глупейший и фантастичнейший, но тогда казавшийся осуществимым" план ввезти в Петербург морем оружие в момент, когда там начнется восстание.	173:185	0:263
осуществимый	ADJ	1991-2017	2	осуществимый-72		Невозможность даже потенциально осуществимых процессов над неконструктивными объектами связана и с отсутствием способа опознавания их как одинаковых или неодинаковых (ср. известное положение кибернетики о преимуществах дискретных форм хранения информации перед непрерывными).	32:44	0:275
осуществимый	ADJ	1991-2017	2	осуществимый-73		Ограничения в применении эксперимента : проведение эксперимента осуществимо только по тем объектам, по которым на основе имеющихся знаний можно выделить структуру переменных, где допустимо введение в объект экспериментального фактора, возможно наблюдение и измерение изменений, происходящих в объекте.	64:75	0:301
осуществимый	ADJ	1918-1990	1	осуществимый-74		Но если Толстой влечется к подобной цели из сугубо идейных соображений и рассматривает ее как практически осуществимое дело, то для Софьи Андреевны, несмотря на все ее жалобы и упреки, это не более чем фигура речи.	106:118	0:214
осуществимый	ADJ	1991-2017	2	осуществимый-75		При территориальной же отдаленности Запада едва ли было правильно всецело положиться на его защиту в момент, когда два соседа проникнутся мыслью, что месть сладка и что расплющить Польшу между немецким молотом и русской наковальней -- предприятие вполне осуществимое и обоюдовыгодное.	254:266	0:284
осуществимый	ADJ	1918-1990	1	осуществимый-76		Но утопии оказались гораздо более осуществимыми, чем казалось раньше.	34:47	0:69
осуществимый	ADJ	1918-1990	1	осуществимый-77		Принципу самоуправления должно быть уделено место всюду, где это осуществимо без особого вреда; в особенности же в сфере бытовой, культурной, религиозной и благотворительной.	65:76	0:174
осуществимый	ADJ	1918-1990	1	осуществимый-78		Один показался осуществимым, но была в нем какая-то шероховатость.	15:27	0:66
осуществимый	ADJ	1991-2017	2	осуществимый-79		При этом, что особенно важно, повторная неточность может появиться-если не говорить об элементарно невыученных пассажах -- только в некоторых определенных (хотя индивидуально различных) и сравнительно немногих точках, так что "вылавливание" всех потенциальных ошибок означенного рода -- вполне осуществимое дело.	294:306	0:312
осуществимый	ADJ	1918-1990	1	осуществимый-80		Она восстановила связи со старыми московскими знакомыми, видала много людей, но все еще не приступала к выполнению своего плана, который оказался на месте гораздо труднее осуществимым, чем ей думалось.	171:183	0:201
осуществимый	ADJ	1918-1990	1	осуществимый-81		Они казались настолько убедительными и осуществимыми, что элементу ПРИСВОИЛИ название (третье по счету) -- циклоний (Су).	39:52	0:121
осуществимый	ADJ	1918-1990	1	осуществимый-82		Она долго обдумывала свое решение и наконец выбрала месть, которая неминуемо приходит на ум каждой женщине ее возраста и о которой Нуся уже слыхала где-то когда-то или прочла в каких-то книжках; месть, казавшуюся ей наиболее осуществимой, романтической и жестокой:	225:237	0:264
осуществимый	ADJ	1918-1990	1	осуществимый-83		Был нэп, и возможность уехать легально, до тех пор вполне "академическая", стала если не легкой, то осуществимой.	100:112	0:113
осуществимый	ADJ	1991-2017	2	осуществимый-84		Оно вполне осуществимо в камеральных условиях, при работе с аэрофотоснимками.	11:22	0:77
осуществимый	ADJ	1991-2017	2	осуществимый-85		По сути дела: я считаю тему твою глубоко интересной, осуществимой и продвигающей наше дело" (из письма Л. С. Выготского к А. Р. Лурия от 12. 06. 1932 г.).	53:65	0:154
осуществимый	ADJ	1918-1990	1	осуществимый-86		При таких условиях создание одного общеславянского литературного языка для всей территории праславянского языка было предприятием вполне осуществимым, причем за основу для такого общеславянского литературного языка можно было принять любой местный говор.	137:149	0:254
осуществимый	ADJ	1918-1990	1	осуществимый-87		Не только теперь но и в аракчеевские времена, писал Ленин, подобный крепостнический план не мог быть осуществим.	101:111	0:112
осуществимый	ADJ	1991-2017	2	осуществимый-88		Процветание государства и граждан вполне осуществимо, если каждый человек осознает главенство нравственного начала в своей жизни и будет строить ее в согласии с заповедями Божиими.	41:52	0:180
осуществимый	ADJ	1991-2017	2	осуществимый-89		Это обстоятельство, а также различное правовое регулирование таких мировых соглашений позволяет разделить их на внесудебные, судебные и арбитражные (третейские) мировые соглашения. 3) по цели: Мировые соглашения могут быть направлены на предупреждение, прекращение спора и на замену одного бесспорного, но вряд ли реализуемого обязательства другим, осуществимым обязательством (как, например, мировые соглашения, заключенные в рамках исполнительного производства).	349:361	0:464
осуществимый	ADJ	1918-1990	1	осуществимый-90		С другой, спасение казалось осуществимым "естественными" силами человека, -- отсюда так ярко в Антиохийском богословии развивается учение о человеческом подвиге и возрастании Христа.	28:40	0:182
осуществимый	ADJ	1918-1990	1	осуществимый-91		Существует предел, близ которого разрушается эротический эквивалент, -- предмет осуществимого желания.	80:93	0:102
осуществимый	ADJ	1991-2017	2	осуществимый-92		С красками "Архитектор-Интерьер" осуществимы самые изысканные и экстравагантные цветовые фантазии.	33:44	0:98
осуществимый	ADJ	1991-2017	2	осуществимый-93		-- Все это реализуется, и яблочный проект тоже вполне осуществим, он во многом основан на наших разработках.	54:64	0:108
осуществимый	ADJ	1918-1990	1	осуществимый-94		С научной точки зрения замкнутые процессы вполне осуществимы, хотя и значительно сложнее.	49:60	0:89
осуществимый	ADJ	1918-1990	1	осуществимый-95		Лишь в октябре и ноябре эти лозунги не только показались осуществимыми, но и были превзойдены при содействии Троцкого.	57:70	0:118
осуществимый	ADJ	1991-2017	2	осуществимый-96		С одной стороны, они позволяют их авторам лучше понять, насколько это все реально, интересно и осуществимо, а с другой стороны, позволяют взрослым СВОПовцам и политикам оттачивать свои аргументы, если они в чем-то не соглашаются с радикальными идеями.	95:106	0:251
осуществимый	ADJ	1991-2017	2	осуществимый-97		Если прежде бороться с этим можно было замалчиванием его творчества, непечатанием его стихотворений или кастрацией их в печати, теперь это осуществимо посредством упреков в старомодности его технических средств, в повторяемости сюжета и интонации.	139:150	0:247
осуществимый	ADJ	1918-1990	1	осуществимый-98		Самые оптимистические предположения о благоприятном отклике экономики на снижение налогов осуществимы только при сохранении этой стабильности.	90:101	0:142
осуществимый	ADJ	1991-2017	2	осуществимый-99		Действительно, такое путешествие было вполне осуществимо.	45:56	0:57
осуществимый	ADJ	1918-1990	1	осуществимый-100		Ситуация была похожей: от неподъемной связки проблем отвязывается одна, решение которой осуществимо и важно.	88:99	0:108
осуществимый	ADJ	1991-2017	2	осуществимый-101		Говорилось и о том, что экономические цели программы можно было бы осуществить -- они и сейчас осуществимы.	95:106	0:107
осуществимый	ADJ	1918-1990	1	осуществимый-102		Так же, как и в общей школе II ступени все осуществимые попытки реформы если не удавались или плохо удавались, то в силу неподготовленности учительства, так и ф. з. у. может вырождаться в отдельных случаях в типичные ремесленные школы в силу совершенно девственной невинности учительства относительно того, что и как им следует делать здесь, в ф.-з.у., в учреждении для фабрично-заводских подростков, решительно отличающемся от старой школы II ступени, откуда многие из учителей пришли.	43:55	0:486
осуществимый	ADJ	1918-1990	1	осуществимый-103		Если ничего такого не случилось, значит неудачник нашел эротический эквивалент, предмет осуществимого желания.	88:101	0:110
осуществимый	ADJ	1918-1990	1	осуществимый-104		То есть либо Москва намеревается совершить прорыв в деле восстановления экономики республики (что вряд ли осуществимо в условиях, когда значительную часть территории Чечни контролируют бандиты), либо Кремль уже просчитал резкое увеличение чисто военных расходов.	106:117	0:262
осуществимый	ADJ	1991-2017	2	осуществимый-105		"На что мне твоя земля и воля, если я буду лежать в земле" Потому что внезапный и радикальный разрыв с вековым прошлым стер границы между осуществимым и невозможным, между дозволенным и недопустимым не только в представлении масс, но и в понимании "элиты".	138:150	0:256
осуществимый	ADJ	1991-2017	2	осуществимый-106		Только вот осуществимо ли это: многие политологические центры, выразившие желание поучаствовать в Совете, давно и устойчиво получают гранты от заокеанских или европейских центров и вряд ли готовы от них отказаться.	11:22	0:214
осуществимый	ADJ	1991-2017	2	осуществимый-107		Причем с недавнего времени специалисты, имеющие дело с самыми большими в нашей стране оптическим телескопом БТА-6 и радиотелескопом РАТАН-600, находящимися в районе станицы Зеленчукской, что в Ставропольском крае, получили возможность вести наблюдения из любого места, где осуществимо подключение к Интернету, будь оно расположено хоть в России, хоть в Австралии.	273:284	0:363
осуществимый	ADJ	1918-1990	1	осуществимый-108		Утопии осуществимы, они осуществимее того, что представлялось "реальной политикой" и что было лишь рационалистическим расчетом кабинетных людей.	7:18	0:144
осуществимый	ADJ	1918-1990	1	осуществимый-109		Это же послднее врядъ ли осуществимо, т. к.	25:36	0:43
осуществимый	ADJ	1991-2017	2	осуществимый-110		Чисто экономический расчет подсказывал, что содержать маленькую школу в сельской местности дорого; значит, следовало их укрупнять, а детей из малых сельских поселений возить на уроки школьными автобусами (что в Англии, с ее дорогами, было вполне осуществимо, а в России, с ее дорогами, пришлось подумать об интернатах).	246:257	0:319
осуществимый	ADJ	1991-2017	2	осуществимый-111		В моей открытке сказано так: "Планы, конечно, диковаты, но ТЕПЕРЬ они вполне осуществимы".	77:88	0:90
осуществимый	ADJ	1918-1990	1	осуществимый-112		Что касается военной реформы, то в том виде, как она была обозначена президентом, она вполне осуществима.	93:104	0:105
осуществимый	ADJ	1991-2017	2	осуществимый-113		Это осуществимо -- Вполне, -- сказал Фома Андреевич.	4:15	0:52
осуществимый	ADJ	1918-1990	1	осуществимый-114		Эти простые, но важные примеры, призваны наглядно показать, что создание нового поколения интеллектуальных средств, обладающих желаемыми свойствами, является хотя и трудным, но вполне осуществимым делом.	184:196	0:203
осуществимый	ADJ	1991-2017	2	осуществимый-115		Три "если", и ни одно из них не осуществимо.	32:43	0:44
осуществимый	ADJ	1991-2017	2	осуществимый-116		Это осуществимо и будет проводиться с помощью той же ПЭТ.	4:15	0:57
осуществимый	ADJ	1991-2017	2	осуществимый-117		А мне кажется, что мы сейчас осуществляем все те идеи, что были высказаны фантастами и пока они не будут осуществимы мы не сможем двигаться дальше А про высказывание Энштейна -- наверное это о том что судя по средствам ведения третьей мировой до четвертой мировой вряд ли доживет хотя бы какая часть человечества, а если и доживет то не будет в состоянии поддерживать настоящий уровень развития.	105:116	0:395
осуществимый	ADJ	1918-1990	1	осуществимый-118		Этот вопрос можно выразить и в более общей форме: осуществимо ли социально-историческое возрождение христианства, или история пойдет иначе, хотя бы путем предсмертных прозрений Вл.	50:61	0:180
осуществимый	ADJ	1918-1990	1	осуществимый-119		Когда мы предъявим это требование к электрическому верньеру, то мы увидим, что оно осуществимо только в случае неудобного о точки зрения прямочастотности конденсатора с полукруглыми пластинами при верньерной пластине такой же формы.	83:94	0:232
