lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
игра	NOUN	1991-2017	2	игра-36		Если я в нём построю себе машину времени и вернусь в общее позавчера, переиграю там свою игру, то окажусь на ветке, в которой я один.	89:93	0:133
игра	NOUN	1991-2017	2	игра-37		Из актерских работ нужно отметить блестящую игру Николая Гассиева в острохарактерной роли пьяницы и предателя Гришки-Кутерьмы, и Федора Можаева (баритон) в трагической роли Федора Поярка, ослепленного татарами.	44:48	0:210
игра	NOUN	1991-2017	2	игра-38		И не передать словами то удовольствие, какое мы получали от каждой игры.	67:71	0:72
игра	NOUN	1991-2017	2	игра-39		"Хорошо, Юрий Михайлович, обязательно, недели мне хватит, я вот как раз -- в следующую пятницу, если вы позволите", -- не чувствуя отвращения, я легко вступала во взрослую игру.	172:176	0:177
игра	NOUN	1991-2017	2	игра-40		И уже минут через пятнадцать Роману пришлось принимать решение: вступать в игру или уходить с сервера.	75:79	0:102
игра	NOUN	1991-2017	2	игра-41		И никаких больше игр!	17:20	0:21
игра	NOUN	1991-2017	2	игра-42		И чиновничьих правил игры -- ухищренных и бесплодных, результатом которых может быть разве что химера.	21:25	0:102
игра	NOUN	1991-2017	2	игра-43		Это происходит, в частности, если воспитательные усилия на религиозно-этической стадии психического развития заменяются предложением ребенку "технологических" компьютерных игр и т.п.	172:175	0:182
игра	NOUN	1991-2017	2	игра-44		Исследователи из центра здоровья при Коннектикутском университете (University of Connecticut Неalth Center, US) обнаружили, что "подсевшие" на азартные игры граждане, пытающиеся "соскочить" при помощи игры в онлайне, наоборот, втягиваются еще больше.	152:156	0:250
игра	NOUN	1991-2017	2	игра-45		Сан-Джиминьяно играл с нами в игру, то появляясь перед глазами, ощетинясь всеми своими башнями, то исчезая, когда дорога огибала гору, пока не вырос вдруг перед глазами весь целиком, устремленный к небу.	15:20	0:203
игра	NOUN	1918-1990	1	игра-46		Исчезают не только русские игры, исчезают игры вообще.	27:31	0:54
игра	NOUN	1918-1990	1	игра-47		Графиня слушала игру и пение Лиды очень внимательно и вскоре нашла Лиде и учительницу пения.	16:20	0:92
игра	NOUN	1918-1990	1	игра-48		Казалось бы, при таких свойствах ее духовной природы она могла быть выше тогдашнего натурализма Малого театра, но сценические традиции были так сильны, что Мария Николаевна не могла их побороть, и в конце концов форма ее игры не отличалась от игры ее современников.	221:225	0:265
игра	NOUN	1918-1990	1	игра-49		И два двуногих зверя доводят до конца свою игру на низких инстинктах людей.	43:47	0:75
игра	NOUN	1918-1990	1	игра-50		Как знать, может быть, и правда слышала и только устраивала свою "игру" Белой Дьяволицы.	23:24	0:88
игра	NOUN	1918-1990	1	игра-51		Сухое, гладко выбритое лицо спокойно, брови слегка приподняты, глаза смотрят не мигая, только зрачки сузились под ярким светом; да и что там рассмотришь в этих пустых глазах, спасает ли этот вылощенный человек свою шкуру, надеется ли на то, что эти сумасшедшие большевики проиграют игру И уж во всяком случае не узнать, ни за что не узнать, по этим глазам, есть ли в самом деле в компрессорах масло и проржавели ли в самом деле орудия, первые орудия революции, которыми во что бы то ни стало нужно подать условный знак к атаке, которыми во что бы то ни стало нужно сломить сопротивление "армии, верной Временному правительству" -- Я вам не верю.	282:286	0:645
игра	NOUN	1991-2017	2	игра-52		Команда не плохо смотрится в чемпионате, хотя блестящие победы сопровождаются иногда невразумительной игрой.	102:107	0:108
игра	NOUN	1991-2017	2	игра-53		Игра древнее культуры, так как к игре способны животные.	0:4	0:56
игра	NOUN	1918-1990	1	игра-54		Конечно же, как и всякий заядлый картежник, дед сыпал во время игры каламбурами, присказками, издавал вопли, стоны, замирал в стойке перед явной добычей и тут же хватался за голову, рвал волосья, бросал карты на пол, топтал их, выключался из игры, опускал голову, решая вопрос жизни и смерти.	63:67	0:292
игра	NOUN	1918-1990	1	игра-55		Чкаловский председатель, научившийся шахматной игре только в армии, в Отечественную войну, играет еще хуже.	47:51	0:107
игра	NOUN	1918-1990	1	игра-56		Лишь соединение всех сторон человеческого познания помогло нам подняться выше этой игры, то есть выше богов Индии.	83:87	0:114
игра	NOUN	1918-1990	1	игра-57		Я называю так двойную игру, которую мы ведем с явлениями обихода и чувств.	22:26	0:74
игра	NOUN	1918-1990	1	игра-58		Между тем игра света продолжает творить чудеса, заливая сцену солнечными золотистыми лучами или создавая иллюзию плещущихся морских волн.	10:14	0:137
игра	NOUN	1991-2017	2	игра-59		Слушают музыку и играют в какую-то игру.	17:23	0:40
игра	NOUN	1991-2017	2	игра-60		Меня захватила игра: в 70 лет начать всё заново, пробиться сквозь забвение, поглотившее самиздат, начать с людьми, не читавшими ни "Нравственного облика исторической личности", ни "Снов земли", ни опытов о Достоевском.	15:19	0:218
игра	NOUN	1991-2017	2	игра-61		Нет, это не была игра геологии, в которой участвовали вода и воздух, -- это было дело рук человеческих.	17:21	0:103
игра	NOUN	1918-1990	1	игра-62		Может, из-за того, что он много эмоций отдает игре, может, из-за того, что много энергии расходуется на льду, дома Слава хочет тишины и покоя.	46:50	0:142
игра	NOUN	1991-2017	2	игра-63		И перед нами проходят в сменяющемся освещении образы -- "честных, добрых граждан" в роли шпионов; "содержателя карточной игры" -- разорителя семейств, сострадательно дарящего плащ свой продрогшему бедняку; попрашайки-нищего в лохмотьях, который дома превращается в нарядного господина почтенной наружности и идет на обед к судье (стр. 113--116).	121:125	0:345
игра	NOUN	1918-1990	1	игра-64		На минуту брали у сыновей клюшку и увлекались игрой.	46:51	0:52
игра	NOUN	1918-1990	1	игра-65		В сущности, это было довольно занятно, но беда в том, что для этого понадобилось использовать воскресенье, а это мне представилось прямо убийственным, так как я чрезвычайно ценил день отдыха от школы, и вовсе не потому, что я был ленив и предавался ничегонеделанию, а потому, что только в воскресные дни я имел в своем распоряжении целый день и мог весь отдаться своим любимым занятиям: рисованию, вырезыванию, игре в театр и т. д. Поэтому экскурсия тети Жени пришлась мне в высшей степени не по вкусу, и я как-то сразу решил, что я в ней участия не приму, а останусь дома.	411:415	0:573
игра	NOUN	1918-1990	1	игра-66		На одной из последних тренировок АШ уронили, или он упал, в общем, парни чересчур увлеклись игрой, и вот уже АШ, хватаясь за ногу, лежал на песке и сосновых иголках и корчил жуткие рожи.	92:97	0:186
игра	NOUN	1991-2017	2	игра-67		Матч, который мы видели в Сан-Франциско, нельзя было отнести к большим играм.	71:76	0:77
игра	NOUN	1918-1990	1	игра-68		Надо бить, раз в игру ввязался.	17:21	0:31
игра	NOUN	1918-1990	1	игра-69		Капитан остановил эту игру, но не сделал предупреждения за нарушение дисциплины.	22:26	0:80
игра	NOUN	1918-1990	1	игра-70		Не существенно, будут ли это "вредители" волшебной сказки, враждебные Одиссею волны, ветры и морские течения, ложные друзья плутовского романа или ложные улики в детективе: в структурном смысле все они несут одинаковую функцию -- делают переход от одного семантического поля в другое крайне затрудненным, более того -- невозможным для всех, кроме действователя в данном единичном случае (возможен и другой частный сюжетный случай: действователь погибает или по каким-либо иным причинам "выходит из игры", не преодолев границы).	498:502	0:527
игра	NOUN	1991-2017	2	игра-71		Понимая игру Серафима, он думал: "Шельмец старик, ловок!	8:12	0:56
игра	NOUN	1991-2017	2	игра-72		Нередко бывало так, что кто-нибудь, задержавшись в школе, возвращался домой, когда игра уже была в разгаре.	83:87	0:107
игра	NOUN	1991-2017	2	игра-73		Природа не только диктует свои правила игры (некоторые дизайнерские идеи невозможно реализовать именно из-за несоответствия экологическим условиям), но и испытывает на себе диктат человека, вторгающегося в ее владения.	39:43	0:218
игра	NOUN	1918-1990	1	игра-74		Но игра стоила свеч.	3:7	0:20
игра	NOUN	1918-1990	1	игра-75		Особенно это было заметно во второй половине матча, когда хозяева поля непрерывно нападали и только отличная игра капитана московских динамовцев вратаря Л. Яшина спасла чемпионов от поражения.	109:113	0:192
игра	NOUN	1991-2017	2	игра-76		Но если однажды ты получишь удовольствие от игры с чужой памятью -- тебе пора уходить.	44:48	0:86
игра	NOUN	1991-2017	2	игра-77		В основу игры положена популярная среди горожан схема линий московского метрополитена.	9:13	0:86
игра	NOUN	1918-1990	1	игра-78		Но сейчас ведь мы рассматриваем шахматы не только как увлекательную игру, -- мы включаем их в нашу жизнь, в наш быт, как один из способов нашего культурного воспитания.	68:72	0:168
игра	NOUN	1918-1990	1	игра-79		-- И когда ты находишься Искоренили карты: что ни ночь, то им игра.	62:66	0:67
игра	NOUN	1918-1990	1	игра-80		Он и здесь оставался истинным художником, для которого творчество, помимо всего прочего, -- еще и игра.	98:102	0:103
игра	NOUN	1991-2017	2	игра-81		А если он из гестапо и если Мюллер тоже в этой игре Крысы бегут с тонущего корабля -- всевозможно.	47:51	0:98
игра	NOUN	1918-1990	1	игра-82		Он, правда, совершенно пассивен в своей жизни -- игру ведет "судьба", -- но он претерпевает эту игру судьбы.	49:53	0:108
игра	NOUN	1918-1990	1	игра-83		Абсолютно бесспиритуальная красота таких женщин была много загадочнее красоты одухотворенной, что-то апокалипсическое было в них, несомненно ни о чем не думающих, все решивших, все позволивших себе, какая-то откровенная и до абсурда доведенная роскошь земной жизни; все они верили в какие-то простые низменные вещи -- в совокупление, в спорт, в деньги, в карточную игру, -- и эта узкая, но твердая вера освещала их лица своеобразным спокойным титанизмом.	365:369	0:454
игра	NOUN	1918-1990	1	игра-84		Плюс к тому государство диктует свои правила игры.	45:49	0:50
игра	NOUN	1991-2017	2	игра-85		Тут и коллективные игры, в которые часто включаются все как один, и игры-импровизации, где ребята проявляют большую фантазию и неожиданные способности.	19:23	0:151
игра	NOUN	1991-2017	2	игра-86		Потом решат сделать эти соревнования традиционными, проводить раз в четыре года и называть Зимними Олимпийскими играми.	112:118	0:119
игра	NOUN	1991-2017	2	игра-87		Здесь как снайперская игра в Чечне: кто себя первым обнаружил, тот и мишень.	22:26	0:76
игра	NOUN	1918-1990	1	игра-88		Потому на данном этапе тренерский штаб чемпиона России резонно акцентирует усилия не на изучении потенциала противников, а на отладке игры собственных подопечных.	134:138	0:162
игра	NOUN	1991-2017	2	игра-89		Он понял, что Билли разгадал его игру и теперь уже он, Лучников, стал для него дичью и что от него не уйдешь.	33:37	0:109
игра	NOUN	1918-1990	1	игра-90		Проигрыш должен был стать расплатой за мою легкомысленность, но любимая ждала меня, а по сему жизнь в любом случае, при любом исходе игры оставалась праздником.	133:137	0:160
игра	NOUN	1918-1990	1	игра-91		Как в игре с немногими данными, Бессонова неотступно мучила неизвестность -- точно ли ввели немцы во второй половине дня свежую танковую дивизию из резерва, и если ввели, то чем они еще располагали, чего еще можно ожидать от них, чем они собираются козырнуть "Что там решают сейчас у этого Манштейна" -- подумал Бессонов, глядя на Божичко, выковыривающего землю из-за голенищ валенок, и, вспомнив с сожалением о невернувшейся дивизионной разведке, поднял отяжелевшие веки на задумчивое лицо Веснина, который с полным вниманием и как бы доверием ловил новые звуки боя в станице, где полк Хохлова пытался приостановить, сдержать продвижение вышедших на северный берег танков.	6:10	0:673
игра	NOUN	1918-1990	1	игра-92		Производственники и предприниматели тоскуют по "государственной руке" и считают, что без единых правил игры, установленных в экономике, невозможно предотвратить стагнацию.	103:107	0:171
игра	NOUN	1991-2017	2	игра-93		Это игра, но ответственная игра.	4:8	0:32
игра	NOUN	1918-1990	1	игра-94		Резниковский полагает, что Израиль, наоборот, есть игра ума, но не природы.	51:55	0:75
игра	NOUN	1991-2017	2	игра-95		Все это казалось или сном, или дикой какой-то игрой.	46:51	0:52
игра	NOUN	1918-1990	1	игра-96		С другой стороны, есть отдельные нетипичные игроки, такие, как Топалов, которые почти в любой ситуации играют на победу и радуют зрителей интересной игрой.	44:50	0:155
игра	NOUN	1991-2017	2	игра-97		По Москве шли слухи, что слава Котика шагнула далеко за пределы страны, что весть о его игре на колоколах колокольни святого Марона за Москва-рекою достигла других государств; что Америка предложила ему гастрольную поездку, для чего хотят обеспечить знаменитого звонаря-композитора колоколами.	88:92	0:293
игра	NOUN	1918-1990	1	игра-98		Сельские ребятишки, привлеченные к месту встречи, останавливаются, забыв игры.	73:77	0:78
игра	NOUN	1918-1990	1	игра-99		Чудецкий с Переслегиным стояли метрах в пяти от него, говорили озабоченно, но не об его игре и не об игре оркестра и других солистов -- валторны и кларнета, а о том, что симфония звучала сорок четыре минуты, Переслегин заметил время.	88:92	0:233
игра	NOUN	1918-1990	1	игра-100		Тем более что Брэнтон лукавит: игра продолжается.	31:35	0:49
игра	NOUN	1991-2017	2	игра-101		Как говорил Гете, некоторым мыслям уготована судьба пешек в шахматной игре -- они гибнут, открывая дорогу другим фигурам!	70:74	0:121
игра	NOUN	1991-2017	2	игра-102		Теперь игры кончились.	7:11	0:22
игра	NOUN	1991-2017	2	игра-103		Ж.-Ф. Лиотар видит в науке одну из форм "языковой игры", не имеющей объективного, общеобязательного смысла.	50:54	0:107
игра	NOUN	1918-1990	1	игра-104		Ужас в том, что политика -- обыкновенная игра и ничего более; играть в нее может даже семилетий ребенок.	41:45	0:104
игра	NOUN	1991-2017	2	игра-105		Кондратьев придумал глупую игру в "кроликов": все улеглись на животах, головами в центр и лежат, а он спустя известный промежуток спросил: "Ну, что, хорошо вам".	27:31	0:161
игра	NOUN	1918-1990	1	игра-106		Философские игры постмодернизма //Апокриф.	12:16	0:42
игра	NOUN	1991-2017	2	игра-107		Мы проиграли нашу игру на Востоке, Клим, проиграли!	18:22	0:51
игра	NOUN	1991-2017	2	игра-108		Центральным матчем недели, не случись всех скандалов, должна была стать игра "Динамо" -- "Лада".	72:76	0:96
игра	NOUN	1991-2017	2	игра-109		Звоните нам, astringent С уважением, коллектив компании "Хххххххх" Тел. (095) 000-0000 Тел./факс (095) 000-0000 Ниже указан полный спектр наших услуг и возможностей Мы готовы для вас провести: -- Празднование Дня Компании -- Празднование Нового Года -- Организация корпоративного отдыха на природе -- Проведение тренингов по командообразованию (team building) -- Проведение дилерских встреч, как в РФ, так и за ее пределами -- Проведение конференций -- Проведение презентаций -- Корпоративный туризм -- Экстремальный туризм -- Событийный туризм Мы берем на себя целиком подготовку всего мероприятия: -- Подбор места проведения мероприятия (от ресторанов Москвы и пансионатов Подмосковья до зарубежных отелей) -- Разработку концепции и сценарного плана мероприятия -- Подбор артистов различных эстрадных жанров -- Подбор ведущих -- Разработка и адаптация интерактивных игр -- Оформление места проведения мероприятия -- Техническое оснащение мероприятия (звук, свет, мультимедиа, пиротехника, лазерное шоу и т.д.) -- Кейтеринг: банкетное и фуршетное обслуживание -- Трансфер до места проведения и обратно (в том числе представительским транспортом) -- Изготовление рекламной и презентационной продукции (приглашения, буклеты, программы мероприятия) -- Изготовление корпоративной атрибутики (флаги, вымпелы, грамоты и пр.) -- Профессиональная фото видео-съемка, монтаж фильмов.	868:871	0:1374
игра	NOUN	1918-1990	1	игра-110		Эта игра на Кубе культовая.	4:8	0:27
игра	NOUN	1991-2017	2	игра-111		А между тем в природе происходят гон, брачные игры и бурление соков, так что, видно, чувствуя это, Аннушка заводит со мной разговоры на матримониальные темы.	46:50	0:157
игра	NOUN	1991-2017	2	игра-112		Это было нашей игрой.	15:20	0:21
игра	NOUN	1991-2017	2	игра-113		Вы что, не понимаете, это игра".	26:30	0:32
игра	NOUN	1918-1990	1	игра-114		Этот парадоксальный, чуть ли не анекдотический факт предусмотрен в самом начале игры.	80:84	0:85
игра	NOUN	1918-1990	1	игра-115		А этот, второй, точно чужой: его не занимают детские игры, приличные детям благородного сословия; он все придумывает лазать на деревья и скалы за домом, откуда вот-вот сорвется; он любит играть с камнями и палками; у него такие резкие манеры, и от простонародного говора его никак не отучить.	53:57	0:292
игра	NOUN	1991-2017	2	игра-116		Я в эти игры не играл, искал только букинистов.	8:12	0:47
игра	NOUN	1991-2017	2	игра-117		...Встряхнуться нужно любой ценою -- переменой обстановки, запойной работой, картами, интересными людьми, -- а лучше всего, вернее -- какой-нибудь большой и неожиданной игрой воображения, помогающей выбиться из тупика.	169:174	0:218
игра	NOUN	1918-1990	1	игра-118		Я знаю, что это интересная игра, на ней вы учитесь общественной жизни, ото пойдет впрок, когда вы окажетесь за стенами школы.	27:31	0:125
игра	NOUN	1918-1990	1	игра-119		Фартусов хотел вовлечь Ваньку в игру и заговорил с возможной таинственностью.	32:36	0:77
