lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
рынок	NOUN	1918-1990	1	рынок-10		-- Пойдём на рынок, семечек купим, а И они пошли на рынок.	13:18	0:58
рынок	NOUN	1918-1990	1	рынок-11		На арене борьбы за рынки сбыта, за колонии появились новые сильные империалистические хищники -- Германия и Япония, выступившие с требованием "жизненного пространства", с требованием передела мира в основном за счет старых колониальных стран -- Англии и Франции.	19:24	0:262
рынок	NOUN	1918-1990	1	рынок-12		-- Чего бы я, Сема, съела, -- говорила Марийка томно, -- съела бы я, Сема, пирога с мясом, с яичками, такой высокий и корочка румяная, а ты бы съел И Лукашин шел на рынок и покупал белую муку, мясо, яички, и Марийка пекла пирог с румяной корочкой, а Лукашин смотрел на Марийку с сознанием своего могущества и богатства и говорил: -- Ешь еще.	165:170	0:341
рынок	NOUN	1918-1990	1	рынок-13		Нас разлучают, как на невольничьем рынке.	35:40	0:41
рынок	NOUN	1918-1990	1	рынок-14		А наши яблоки -- это не какая-нибудь антоновка тамбовская, ту хоть кирпичом колоти, хуже не будет, -- наш фрукт нежный: анис, например, бархатный, ему уход да уход требуется, а ну-ка потряси их от садов да на пески, так потом на Щукином рынке браку не оберешься.	237:242	0:262
рынок	NOUN	1918-1990	1	рынок-15		Жирмунский допускает, что Мандельштам не читал "Федру"; по крайней мере экземпляр, который Виктор Максимович лично выдал ему из библиотеки романо-германского семинария, у Мандельштама пропал, и скоро его нашли на Александровском рынке.	229:234	0:235
рынок	NOUN	1918-1990	1	рынок-16		А перед праздниками была с мамой на Сытном рынке.	43:48	0:49
рынок	NOUN	1918-1990	1	рынок-17		Австрийские и чехо-словацкие помещики и кулаки в такой же мере опасаются конкуренции более дешевого венгерского и югославского хлеба и скота, как румынские, чехо-словацкие и австрийские промышленники опасаются потери монопольного положения на своих рынках.	249:255	0:256
рынок	NOUN	1991-2017	2	рынок-18		Аналогов этой группе на российском рынке нет.	35:40	0:45
рынок	NOUN	1991-2017	2	рынок-19		Антимонопольный орган обязал городскую администрацию отменить указанные распоряжения, ссылаясь на ограничение ими конкуренции и устранение субъектов с рынка, по соглашению с коммерческими организациями (статья 8 закона о конкуренции).	151:156	0:234
рынок	NOUN	1918-1990	1	рынок-20		Артхаус в гораздо большей степени, нежели авторское кино, становится стратегией на кинематографическом рынке, но в отличие от Голливуда эта стратегия не универсалистская (в ней нет идей тотального захвата аудитории), а локальная, когда прибыли, может, и не столь велики, но работа идет по созданию и укреплению брендов (частным случаем которых являются имена режиссеров).	103:108	0:371
рынок	NOUN	1991-2017	2	рынок-21		Когда после похоронки я стал чистильщиком обуви на привокзальном рынке, Колька иной раз подходил, требовал несколько рублей.	65:70	0:124
рынок	NOUN	1918-1990	1	рынок-22		В массе своей купеческие промышленные и торговые фирмы отнюдь не стремились к монополизации рынка -- этому весьма содействовали и особая предпринимательская этика, не ориентированная на максимизацию прибыли, и то, что вплоть до конца Х1Х века был очень слабо развит кредит.	92:97	0:273
рынок	NOUN	1991-2017	2	рынок-23		Ему нравилась и Паацца делле Эрбе, где некогда был древний форум, а тогда рынок, и храм Сайта Мария Антика, и в готическом духе Сан-Фермо-Маджоре.	74:79	0:146
рынок	NOUN	1991-2017	2	рынок-24		Величина складских запасов и избыток алюминия на рынке, в отличие от предыдущих лет (рис. 2, 3), не сыграли определяющую роль в ценообразовании алюминия.	49:54	0:153
рынок	NOUN	1991-2017	2	рынок-25		Ситуация усугубляется значительным ростом цен на мировом перестраховочном рынке.	74:79	0:80
рынок	NOUN	1918-1990	1	рынок-26		Во-первых, с финансовой точки зрения это пока непозволительная роскошь для фабрики, которая существует на рынке всего два (!) года.	106:111	0:131
рынок	NOUN	1991-2017	2	рынок-27		Покинув Учреждение, Нюра направилась в сторону хитрого рынка, где надеялась приобрести пару пусть поношенных, но целых галош или хотя бы чуни, иначе называемые ЧТЗ.	55:60	0:164
рынок	NOUN	1918-1990	1	рынок-28		Впрочем, и этот "черный рынок" не обошли своим вниманием "оборотни".	24:29	0:68
рынок	NOUN	1991-2017	2	рынок-29		Значит, я смогу загнать их черножопым на рынке за тыщу верняк, может, даже больше.	41:46	0:82
рынок	NOUN	1991-2017	2	рынок-30		Григорий Явлинский писал программы преобразования правильного социализма в правильный рынок.	86:91	0:92
рынок	NOUN	1991-2017	2	рынок-31		Учитывая потенциал программистов и маркетологов Microsoft, а также сильные позиции компании на корпоративном рынке, можно с уверенностью предсказать: новая платформа займет заметные позиции в мире смартфонов.	109:114	0:208
рынок	NOUN	1991-2017	2	рынок-32		Да и мостовой переход через реку Гуселку на Усть-Курдюмской трассе, честно признаемся, не жизненно необходим, как, к примеру, развязка у Сенного рынка.	145:150	0:151
рынок	NOUN	1991-2017	2	рынок-33		И вход на рынок с ипотечными кредитами в этих городах существенно повлияет на рост цен.	10:15	0:87
рынок	NOUN	1918-1990	1	рынок-34		Дни, очень тихие, потому что говорить не с кем; и ночи, полубессонные -- он по-стариковски мало спал, -- с ночными мыслями, которые могли быть только мыслями об одиночестве, о ненужности и смерти, о том, что на рынке за яйца сегодня просили опять дороже, что опять, кажется, начинает болеть нога.	5:6	0:296
рынок	NOUN	1918-1990	1	рынок-35		На рынке покупаю крупные ярко-красные помидоры и маленькие, хрустящие на зубах свежепросольные огурчики особого, пряного, ялтинского посола, а также синий сладкий лук, пучок петрушки, нежную янтарно-желтую черешню, не менее нежные, покрытые светлым пушком абрикосы и сочные, полупрозрачные сливы.	3:8	0:296
рынок	NOUN	1991-2017	2	рынок-36		Заметим, никто не требует от наших руководителей озвучивать негативные прогнозы мировой и отечественной конъюнктуры и пугать и так не шибко процветающие рынки.	153:158	0:159
рынок	NOUN	1991-2017	2	рынок-37		На столичном рынке число ипотечных сделок в традиционно тихом мае хотя и снизилось, но превзошло прошлогодние майские объемы на 45%.	13:18	0:132
рынок	NOUN	1918-1990	1	рынок-38		Зато использовать ситуацию для повышения емкости национального страхового рынка компании уже начали.	74:79	0:100
рынок	NOUN	1991-2017	2	рынок-39		А эти рынки!	6:11	0:12
рынок	NOUN	1991-2017	2	рынок-40		И еще, может, нужно бороться с интернет-пиратством не вообще, а конкретно защищая в первую очередь российских правообладателей, а не американские гиганты Надо ограничивать иностранный продукт и поддерживать свой, это нормально, так делается везде, только у нас есть еще иллюзии об открытости рынков.	292:298	0:299
рынок	NOUN	1991-2017	2	рынок-41		Этот рынок таит в себе возможность заработать состояние -- и перспективу все проиграть.	5:10	0:87
рынок	NOUN	1918-1990	1	рынок-42		И не забывайте, сейчас предложение на первичном рынке опережает спрос.	48:53	0:70
рынок	NOUN	1991-2017	2	рынок-43		На рынке цена 100 гр. доходит до 300 р.	3:8	0:39
рынок	NOUN	1918-1990	1	рынок-44		Иван Павлович ни булок, ни рынков почти не заметил.	27:33	0:51
рынок	NOUN	1918-1990	1	рынок-45		Гостиничные номера заселял богатенький, разбитной уполномоченный, нацеленный на хайловскую лесопродукцию, солнечной летней порой ревизор из Минлесхоза или из "Сельхозмеханизации", дитя Кавказских гор с дарами солнечного, плодородного юга: помидорами, цветами, фруктами, -- осчастливливал здешний рынок, заросший крапивой и бодягом, куражливый журналист местной прессы сотрясал телефоны "люкса", собирая материал по передовому опыту переработки льна и использования лесоотходов; поэты и художники налетали чаще всего артельно.	296:301	0:525
рынок	NOUN	1918-1990	1	рынок-46		Использование результатов рейтинга и связанного с ним аудита будет способствовать выявлению недостатков складского менеджмента, причин, влекущих за собой потери престижа компании на рынке складских услуг.	182:187	0:204
рынок	NOUN	1991-2017	2	рынок-47		На следующее утро, когда я, со стаканчиком меда в руке, возвращалась с рынка, на улице ко мне подбежала встревоженная девушка -- совсем молоденькая, одна из чьих-то писательских дочерей (фамилии не помню) -- и, подбежав, оглушила вопросом: -- Вы -- член Совета эвакуированных Совета Литфонда -- Да нет же!	71:76	0:305
рынок	NOUN	1991-2017	2	рынок-48		Как отмечается в сообщении МАП, Внешэкономбанк нарушил антимонопольное законодательство на рынке финансовых услуг, выразившееся в затруднении доступа на рынок банковских услуг другим коммерческим банкам, а также в установлении необоснованно высокой цены -- конкретно 5% -- на предоставляемые банком услуги по переводу средств, вырученных экспортерами, в другие банки.	153:158	0:367
рынок	NOUN	1991-2017	2	рынок-49		Доходность рублевых облигаций На рынке акций на фоне достижения договоренностей по газовому вопросу, а также локальной стабилизации курса рубля увенчалась успехом атака "быков".	33:38	0:177
рынок	NOUN	1918-1990	1	рынок-50		Какие болвашки, автомобиль и человек со Смоленского рынка.	52:57	0:58
рынок	NOUN	1918-1990	1	рынок-51		Но чтобы торговать на рынке, надо иметь "свободную" продукцию.	22:27	0:62
рынок	NOUN	1918-1990	1	рынок-52		Координационный совет администратора торговой системы оптового рынка осуществляет свою деятельность в соответствии с принципами коллегиальности и равноправия его членов.	63:68	0:169
рынок	NOUN	1991-2017	2	рынок-53		Потом пошла на рынок, нашла амбар и стала торговать весь день -- лишь ночью приходила домой.	15:20	0:92
рынок	NOUN	1918-1990	1	рынок-54		Кстати, о рынке.	8:9	0:16
рынок	NOUN	1991-2017	2	рынок-55		До того напуган, что даже забросил рынок.	35:40	0:41
рынок	NOUN	1918-1990	1	рынок-56		Масса вреднейших книг выпущена на книжный рынок.	42:47	0:48
рынок	NOUN	1918-1990	1	рынок-57		На рынке было шумно, весело, раздавались остроты и хохот.	3:8	0:57
рынок	NOUN	1918-1990	1	рынок-58		Махачкала Почем дрова на "черном" рынке Я одна воспитываю пятерых детей.	34:39	0:72
рынок	NOUN	1918-1990	1	рынок-59		Они не только показывали на рынках фокусы с яблоками, а еще держали прачечные по всей Москве и мелкую галантерейную торговлю на тех же рынках и возле памятника Первопечатнику под Китайгородской стеной.	28:34	0:201
рынок	NOUN	1918-1990	1	рынок-60		Молокосоюз и НКЦРК -- по 10 вагонов и СЦРК -- 5 вагонов, на предмет снабжения потребительских рынков в зимние месяцы.	94:100	0:117
рынок	NOUN	1918-1990	1	рынок-61		Сразу резко подорожали продукты на рынке, а в газетах начали появляться статьи, что рынок -- это мелкобуржуазная отрыжка и проявление частной собственности, никак не соответствующее социалистическому строю.	84:89	0:206
рынок	NOUN	1991-2017	2	рынок-62		Надежная, относительно быстроходная и удобная машина быстро завоевала сначала немецкий и европейский рынки, а потом и Новый Свет.	101:106	0:129
рынок	NOUN	1991-2017	2	рынок-63		Дилерские компании постоянно отслеживают положение на рынке, активно развивают отношения с уже известными и налаживают взаимодействие с новыми заказчиками, регулярно предоставляют им сведения о последних разработках концерна, точно в срок поставляют заказанное оборудование, постоянно расширяют список и качество предоставляемых услуг, предлагают программы, ориентированные на долгосрочное и индивидуальное обслуживание.	54:59	0:420
рынок	NOUN	1991-2017	2	рынок-64		Наша компания предлагает новый продукт на российском рынке: установка ионного обеззараживания воды "серебро & медь" германской фирмы " NECON".	53:58	0:142
рынок	NOUN	1991-2017	2	рынок-65		Мы единственные, кто сможет отстоять Россию на мировом рынке.	55:60	0:61
рынок	NOUN	1918-1990	1	рынок-66		Не получился у нас и выход на международный рынок, с тем чтобы продавать хлеб на Запад и приобретать необходимую валюту.	44:49	0:120
рынок	NOUN	1918-1990	1	рынок-67		Этому служат на мировом рынке свастика и Фридерикус!	24:29	0:52
рынок	NOUN	1918-1990	1	рынок-68		Небольшие провайдеры могут практически полностью уйти с рынка, частично сохранив позиции лишь вдали от столицы.	56:61	0:111
рынок	NOUN	1991-2017	2	рынок-69		И вообще, так приятно съездить на Птичий рынок!	41:46	0:47
рынок	NOUN	1991-2017	2	рынок-70		Но главное -- освоение новых рынков и новых услуг.	29:35	0:50
рынок	NOUN	1991-2017	2	рынок-71		Кроме того, только что начавший довольно динамично формироваться отечественный рынок ценных бумаг испытал на себе сокрушительный удар финансового обвала в августе 1998 г. (лишь в конце 1999 -- начале 2000 г. появились ощутимые признаки оживления).	79:84	0:247
рынок	NOUN	1918-1990	1	рынок-72		Они пришли к выводу, что это отрицательная сторона производства, результат стихии и конкуренции капиталистического рынка.	11:12	0:121
рынок	NOUN	1918-1990	1	рынок-73		Хочется, чтобы они выходили на зарубежный рынок людьми компетентными, профессионалами, чтобы умело продавали свои товары, а покупали нужные им с выгодой.	42:47	0:153
рынок	NOUN	1918-1990	1	рынок-74		Опять улички, рыбный рынок, спруты, осьминоги, окровавленные рыбы.	21:26	0:66
рынок	NOUN	1918-1990	1	рынок-75		Впрочем, человечество -- миф, лучше говорить просто -- рынок.	55:60	0:61
рынок	NOUN	1918-1990	1	рынок-76		После принятия Государственной думой Закона "О кредитных кооперативах" (7 августа 2001 г.) на рынок недвижимости стали выходить кредитные организации, использующие в своей деятельности богатый опыт европейских стран, в первую очередь, это так называемые строительно-сберегательные кассы.	94:99	0:287
рынок	NOUN	1991-2017	2	рынок-77		В поисках за обкуренным янтарем пошел я сегодня, как и намеревался, на Смоленский рынок в старый ветошный ряд.	82:87	0:110
рынок	NOUN	1991-2017	2	рынок-78		Поэтому он рекомендует покупать грибы только в магазинах или на рынках, а не с рук.	64:70	0:83
рынок	NOUN	1991-2017	2	рынок-79		По различным оценкам, на долю Алмаз-Пресс приходится 30 -- 40% рынка высококачественной полиграфической продукции.	63:68	0:114
рынок	NOUN	1918-1990	1	рынок-80		Русский стиль F1 -- скороспелый партенокарпик, по популярности на рынке не знает себе равных, корнишоны на редкость красивые, выравненные, короткие, частобугорчатые, украсят любой стоп, хороши в сопеньях.	66:71	0:204
рынок	NOUN	1991-2017	2	рынок-81		Необходимых вещей много: надо, первое, варежки на рынке достать, а то в заводских, казенных срам же ходить, сколько можно, в метро и троллейбусах руку из кармана не вытащить; во-вторых, носки порвались, тоже на рынке есть, вязаные, по шестьдесят рублей пара на Минаевском.	50:55	0:272
рынок	NOUN	1918-1990	1	рынок-82		Самое же главное для любого предпринимателя на рынке продуктов питания -- это понять, что делать с этими самыми тенденциями!	47:52	0:124
рынок	NOUN	1991-2017	2	рынок-83		Продавцы земель должны получить расчет за их землю деньгами, так как принимать в уплату закладные листы Крестьянского Банка они фактически не могут, по той простой причине, что внутренний рынок не поглощает сколько-нибудь значительного количества листов, предлагаемых к продаже, и всякий новый, а тем более значительный, выпуск понижает курс листов и вызывает только нарекания на то, что Крестьянский Банк разоряет помещиков, расплачиваясь с ними обесцениваемыми бумагами.	188:193	0:472
рынок	NOUN	1991-2017	2	рынок-84		Сейчас идет работа над проектом закона о контроле на потребительском рынке, который должен либо сократить количество проверяющих органов, либо по крайней мере четко разграничить сферы их компетенции.	69:74	0:199
рынок	NOUN	1991-2017	2	рынок-85		То, что сегодня показывают нашим детям, имеет отношение к рынку и никакого -- к искусству.	18:19	0:90
рынок	NOUN	1918-1990	1	рынок-86		Сейчас цена на этот металл находится на относительно низком уровне, но в своем прогнозе, которым поделился с читателями "Известий" министр-промышленник Дуланто, он рассчитывает на восстановление рынка уже в следующем году и рост цен начиная с 2004 года.	42:44	0:253
рынок	NOUN	1991-2017	2	рынок-87		В ту среду сестра Зинаиды Гиппиус, Анна Ник., упала на рынке мертвая.	55:60	0:69
рынок	NOUN	1918-1990	1	рынок-88		Сеть "Домовой" может ослабить свои позиции в связи со снижением эффективности магазинов, а "Санта Хаус" по итогам 2009 года и вовсе уйдет с рынка ", -- прогнозируют Михаил Бурмистров.	140:145	0:183
рынок	NOUN	1991-2017	2	рынок-89		За нее объяснили другие, что Голяшкиной дочь за аудиторским чиновником замужем, в Чекушах живет, на Васильевском острове, в маленьком домике, на самом берегу Невы; там теперь все уже залило, потому что место низкое; поутру отец уходит в должность, мать -- на рынок; люди бедные, не могут держать прислуги; уходя, запирают двух детей своих, мальчика и девочку, одних в доме.	259:264	0:373
рынок	NOUN	1991-2017	2	рынок-90		Спектр возможностей размещения этих средств на фондовом рынке для негосударственных управляющих компаний кажется более широким.	56:61	0:127
рынок	NOUN	1991-2017	2	рынок-91		Розничные продажи -- это широкий захват рынка, формирование -- по возможности -- фирменной торговой сети, постоянные контакты с оптовыми структурами, содержание штата продавцов, масштабная рекламная поддержка.	40:45	0:209
рынок	NOUN	1991-2017	2	рынок-92		Ставка на ассортимент Цены на традиционные для магазинов бытовой техники нашего города модели бытовой техники в "Техносиле" практически не отличаются от цен самарских игроков данного рынка.	183:188	0:189
рынок	NOUN	1991-2017	2	рынок-93		Маркетинг в нашем понимании -- это умение слушать рынок, умение находить какие-то инсайты, то есть нереализованные потребности внутри компании, снаружи, у дистрибуторов.	50:55	0:169
рынок	NOUN	1991-2017	2	рынок-94		Стоимость 1 грамма на черном рынке составляет около 250 долларов.	29:34	0:65
рынок	NOUN	1991-2017	2	рынок-95		Глава генерального директората по торговле Еврокомиссии Эрве Жуанжан по итогам переговоров лишь подтвердил, что основные сложные вопросы на переговорах между Россией и Евросоюзом -- доступ на российский рынок иностранных поставщиков услуг и проблема субсидирования сельского хозяйства.	203:208	0:285
рынок	NOUN	1918-1990	1	рынок-96		Стоит отметить, что помимо улучшившейся конъюнктуры рынка интерес к первичному размещению заметно вырос из-за в целом низкого объема предложения госбумаг на первичном рынке в текущем году.	52:57	0:188
рынок	NOUN	1991-2017	2	рынок-97		У Сытного рынка кормили сухарями очень славную рыжую лошадку.	10:15	0:61
рынок	NOUN	1991-2017	2	рынок-98		Такая структура средств определяется спецификой посреднической деятельности банка, которая заключается в привлечении сбережений физических и юридических лиц с их последующим предоставлением другим субъектам финансового рынка на условиях возвратности, платности и срочности.	219:224	0:273
рынок	NOUN	1991-2017	2	рынок-99		Вчера Центробанк еще раз продемонстрировал себя в роли регулятора и, если можно так сказать, амортизатора рынка.	106:111	0:112
рынок	NOUN	1918-1990	1	рынок-100		То есть вся система исходит из того, что если преимущества данного решения, направленного на повышение эффективности соответствующих рынков по отношению к альтернативному решению, убедительно не доказаны, то регулирование считается нецелесообразным.	133:139	0:249
рынок	NOUN	1991-2017	2	рынок-101		Это развитие отчетливо видно из приводимой ниже таблицы: Более быстрое развитие экономики молодых хищников требовало новых рынков сбыта, источников сырья, мест вывоза капиталов, сфер влияний и т. п. Велась отчаянная конкуренция на мировых рынках.	123:129	0:246
рынок	NOUN	1918-1990	1	рынок-102		Тут баронесса начала громко на меня кричать, и я ей сказала: "Баронесса, нельзя ли потише, мы здесь не на Смоленском рынке!"	117:122	0:124
рынок	NOUN	1918-1990	1	рынок-103		При распределении рынков между торгующими организациями следует понудить кооперацию, которая уже занимается сбытом радиоизделий, за счет сокращения торговли в городах, где этим занимается госторговля, расширить свою деятельность в уездных городах.	18:24	0:247
рынок	NOUN	1991-2017	2	рынок-104		Тысячи людей месили покрывшую территорию рынка горчичного цвета грязь, густую, как сметана.	41:46	0:91
рынок	NOUN	1991-2017	2	рынок-105		Значительной составляющей мирового рынка является в настоящее время производство соединений на основе церия, которые используются при производстве фильтров -- нейтрализаторов выхлопных газов автомобилей, способствующих удалению диоксида серы.	35:40	0:242
рынок	NOUN	1918-1990	1	рынок-106		Федеральное правительство, напомню, уже почти как год распорядилось не торговать напитками крепче 28 градусов в палатках и на оптовых рынках.	134:140	0:141
рынок	NOUN	1991-2017	2	рынок-107		На международных рынках карельскую красавицу продают не на кубометры, а на вес!	17:23	0:79
рынок	NOUN	1918-1990	1	рынок-108		Ходишь на рынок, только расстраиваешься.	10:15	0:40
рынок	NOUN	1918-1990	1	рынок-109		И я тут же узнал, что рынок этот работает только по выходным дням, а в остальные дни заперт на замок.	22:27	0:101
рынок	NOUN	1918-1990	1	рынок-110		Эди-бэби иногда использует свой не-обычный талант -- пьет на спор водку на Конном рынке.	82:87	0:88
рынок	NOUN	1918-1990	1	рынок-111		Совершенно нет никакой нужды ориентировать наших научных работников исключительно на иностранный рынок; наши собственные финансово-технические ресурсы достаточно велики, чтобы мы могли организовать свою научную промышленность.	97:102	0:226
рынок	NOUN	1991-2017	2	рынок-112		Это вопрос экологии книжного рынка.	29:34	0:35
рынок	NOUN	1991-2017	2	рынок-113		Директор отдела по продаже облигаций на международном рынке банка "Траст" Себастьян де Приснак, считает, что сильным аргументом для инвесторов в пользу покупки бумаг РСХБ стал тот факт, что банк находится в стопроцентной собственности государства: "Они уверены, что банк получит поддержку, особенно после того, как правительство пообещало выделить миллиарды на поддержку сельского хозяйства по прошествии катастрофических недель".	54:59	0:430
рынок	NOUN	1918-1990	1	рынок-114		Это очень выгодный рынок для сбыта воздуха.	19:24	0:43
рынок	NOUN	1918-1990	1	рынок-115		Ездила с Нюшкой Рождественской в рынок покупать ей пальто; вечером была в церкви у Михаила Васильевича; когда я приложилась к Евангелию, он меня перекрестил.	33:38	0:157
рынок	NOUN	1918-1990	1	рынок-116		Это понимание человеческих проблем, воспитание национального рабочего класса, повышение жизненного уровня людей, это и насыщение рынка дефицитными пока товарами.	129:134	0:161
рынок	NOUN	1918-1990	1	рынок-117		Поэтому рабочему человеку приходилось все вещи покупать на свои деньги: в зависимости от их количества либо старые или подержанные -- на толкучке в Александровском рынке, либо новые, подешевле, в лавках, открываемых возле больших предприятий.	164:169	0:242
рынок	NOUN	1991-2017	2	рынок-118		Я и решил: зачем разрабатывать то, что уже делается большими производителями И через два месяца после прихода в фирму спросил своего босса, почему бы не подумать о начале разработки синих светодиодов, которых тогда вообще на рынке не было, что, на мой взгляд, могло принести больший успех компании.	225:230	0:298
рынок	NOUN	1991-2017	2	рынок-119		УАЗ увеличил в 2003 г. экспорт до 14500 автомобилей с 8911 в 2002 г. за счет освоения новых для компании рынков на Ближнем Востоке, в странах Латинской Америки, включая Кубу и Никарагуа(14).	105:111	0:190
