lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
привет	NOUN	1682-1916	1	привет-50		Марья Алекс[андровна] шлет Вам обоим привет и благодарит за очень понравившуюся ей Вашу карточку.	37:43	0:97
привет	NOUN	1682-1916	1	привет-51		Писал (бы) теперь к тебе больше, но не совсем здоров; да я и расстроен немножко: засуха у нас ужасная, неслыханная, сена почти нет и не будет, а это по-заводскому -- первый продукт для заработка; теперь уже маленькую копну сена продают по 1 руб. сер., что же будет дальше Прошу также засвидетельствовать мое глубокое почтение и мой усерднейший поклон передать твоей супруге (и мой душевный и сердечный привет твоим детям), также равно и добрейшей Наталии Петровне; тебя же заочно обнимаю, жму тебе руку и навсегда остаюсь твой Ив.	402:408	0:530
привет	NOUN	1682-1916	1	привет-52		Мой самый сердечный привет Алексею Ивановичу и скажи ему, чтобы он не смел морить Тебя голодом.	20:26	0:95
привет	NOUN	1918-1990	2	привет-53		Неимущие страха божия, займите его у имущего, и войдем в дом попа Туберозова с тем благоговением, с каким входили в него люди, перед которыми Савелий отворял свои двери с словом ласки и привета.	186:193	0:194
привет	NOUN	1682-1916	1	привет-54		Мой сердечный привет Вашей супруге и Петровцу.	14:20	0:46
привет	NOUN	1682-1916	1	привет-55		Едва склоняя голову, величавая Манефа, вместо обычной прощи, приветствовала встречных пасхальным приветом: "Христос воскресе!"	61:75	0:126
привет	NOUN	1682-1916	1	привет-56		Москвичи Лазарев, Эйхенвальд шлют Вам привет.	38:44	0:45
привет	NOUN	1682-1916	1	привет-57		Спасибо вам всем, моим друзьям, за привет в столь горестную минуту, как день исполнившегося пятидесятилетия.	35:41	0:108
привет	NOUN	1918-1990	2	привет-58		Над аллеями качались голубые и красные полотнища: "Культурно отдыхать", "Колхозное дело непобедимо", ,,3а большевистскую партийность, чистоту марксистско-ленинской теории", "Братский привет пролетариям Германии", "В странах фашизма и капитала сотни миллонов рабочих и крестьян обречены на голод и вымирание".	183:189	0:308
привет	NOUN	1918-1990	2	привет-59		И, когда подошла к одной из рот, из рядов ее раздался выкрик: -- Не желаем мы слушать ваших приветов, лучше бы в окопах нас офицеры нагайками не били, посылая сражаться.	92:100	0:169
привет	NOUN	1682-1916	1	привет-60		Наша мать -- родственнику: я надеюсь, вы хорошо отдохнули у нас, не раздавите клубнику, помойте, передавайте привет Елене Михайловне и Витюше, приезжайте вместе, не обращайте внимание на мужа, у него это просто нервное, много работает, куча дел, устает, но вы же знаете, он, в общем, добрый, да, в душе мягкий и добрый, но может сорваться иногда, так что приезжайте, приезжайте, только не спорьте с ним, погодите, а где же трость, вы, кажется, были с тростью, вы оставили трость, ах, какая неприятность, что же делать.	109:115	0:518
привет	NOUN	1918-1990	2	привет-61		Владимир в глубокой задумчивости чертил палкой по песку слова: "Софъино, Коломенское, Москва" -- слова, непонятные окружавшим его, но милые ему, как узнику привет родного голоса сквозь решетку тюремную.	156:162	0:202
привет	NOUN	1682-1916	1	привет-62		Не требую твоего привета и ласки -- не гордись и знай: ты и я -- мы погибли оба!" -- Что ты смеешь говорить мне, бродяга "Господи!	17:24	0:130
привет	NOUN	1682-1916	1	привет-63		Она поняла теперь, за какую цену люди продают свое удивление, свои похвалы, какая внутренняя досада скрывается Всегда Под их лживыми приветами и мнимым доброжелательством и как жадно ловят они случай сбросить личину притворства и отомстить тем, кто у них, по их же пословице, как бельмо на глазу.	133:142	0:296
привет	NOUN	1682-1916	1	привет-64		Но привет, конечно, передай.	3:9	0:28
привет	NOUN	1918-1990	2	привет-65		Примите, высокочтимый Алексей Сергеевич, от сердца идущий привет к светлому в вашей жизни дню сорокалетия живого даровитого и достойного служения вашего русскому печатному слову.	58:64	0:178
привет	NOUN	1682-1916	1	привет-66		Он надел соломенное канотье -- его он до тех пор держал за спиной -- и, игриво сказав: "Привет, привет!", исчез.	96:102	0:112
привет	NOUN	1918-1990	2	привет-67		Как здоровье Таисии Васильевны Передайте ей мой сердечный привет [...] Всего лучшего!	58:64	0:85
привет	NOUN	1918-1990	2	привет-68		Он просит передать Вам привет.	23:29	0:30
привет	NOUN	1918-1990	2	привет-69		Прошу передать мой привет Вашим родителям ....	19:25	0:46
привет	NOUN	1682-1916	1	привет-70		От них доставили нам "привет" -- безграмотную, но сочную прокламацию: Привет от первых дней революции защитников Советской власти и защитников пролетариата бедного народа П.	70:76	0:173
привет	NOUN	1918-1990	2	привет-71		Передайте мой сердечный привет Таисии Васильевне.	24:30	0:49
привет	NOUN	1918-1990	2	привет-72		От переводчика не последовало ничего, кроме привета.	44:51	0:52
привет	NOUN	1918-1990	2	привет-73		Ни ответа, ни привета.	14:21	0:22
привет	NOUN	1682-1916	1	привет-74		Передавай девчонкам большой привет.	28:34	0:35
привет	NOUN	1918-1990	2	привет-75		Эти слова знаменитого поэта Жана Решпена, обращенные как привет к членам нашей Государственной Думы, гостящим во Франции, меня несколько царапнули по сердцу.	57:63	0:157
привет	NOUN	1682-1916	1	привет-76		Передайте привет мужикам от пролетариев и большевиков парохода "Братья Мельниковы".	10:16	0:83
привет	NOUN	1918-1990	2	привет-77		Когда будете писать в Саратов, то передайте мой привет.	48:54	0:55
привет	NOUN	1918-1990	2	привет-78		Передайте наш посл[едний] привет М[арии] Герм[огеновне].	26:32	0:56
привет	NOUN	1918-1990	2	привет-79		Коле и Вите братский привет.	21:27	0:28
привет	NOUN	1682-1916	1	привет-80		При всеобщем одушевленном одобрении конгресс принял следующую резолюцию, сформулированную французским делегатом: "Международный Конгресс в Хуре шлет свой сочуственный привет социалистам-революционерам России, которые, находясь в состоянии самозащиты, отвечают на насилие насилием, на террор террором.	167:173	0:300
привет	NOUN	1682-1916	1	привет-81		Ей все-таки было тяжело в этом печальном доме, с двумя бледными женщинами, из которых одна мучительно умирала, а другая ходила суровая и строгая, без улыбки и привета.	159:166	0:167
привет	NOUN	1918-1990	2	привет-82		Примите привет и море пожеланий в вашей молодой и цветущей жизни...	8:14	0:67
привет	NOUN	1918-1990	2	привет-83		Приветы Митрофану Блинову, Володьке Жебуневу, Яшке Кузнецову, которому надо сказать, чтоб он от него, Гольденберга, отрекался и насчет той сходки, летней, многолюдной, не упоминал нигде.	0:7	0:186
привет	NOUN	1682-1916	1	привет-84		С приветом -- З. Звонарева".	2:10	0:28
привет	NOUN	1918-1990	2	привет-85		Жизнь, смерть -- привет.	17:23	0:24
привет	NOUN	1918-1990	2	привет-86		С приветом Юрий Васильевич!	2:10	0:27
привет	NOUN	1918-1990	2	привет-87		Привет, дорогой товарищ.	0:6	0:24
привет	NOUN	1918-1990	2	привет-88		С каждым письмом опасаешься, не последнее ли Не придется ли опять новыми кружными путями плавать Скажите Катрин, Инге -- всем, всем добрым друзьям, как всегда мы о них думаем и шлем наши лучшие, сердечные приветы.	205:212	0:213
привет	NOUN	1918-1990	2	привет-89		За обедом Викниксор в своей обычной речи отметил новый этап в жизни школы -- появление "Зеркала", -- передал привет сияющим редакторам и пожелал им дальнейших успехов.	109:115	0:167
привет	NOUN	1682-1916	1	привет-90		С комсомольским приветом Куприянова".	16:24	0:37
привет	NOUN	1918-1990	2	привет-91		Утомленное сердце жаждет привета и теплой ласки, как жаждет солнца, Цветок запоздалой осени.	25:32	0:92
привет	NOUN	1682-1916	1	привет-92		Самый сердечный привет и благодарность Роману Альбертовичу.	16:22	0:59
привет	NOUN	1918-1990	2	привет-93		О, широкие твои сени -- придорожные березы, синеющие дали верст, ласковый и утолительный привет безбрежных нив!	89:95	0:111
привет	NOUN	1918-1990	2	привет-94		Сердечный привет вашим домашним.	10:16	0:32
привет	NOUN	1918-1990	2	привет-95		И как-то особо резко выступает это мелкое злобствование, вплетенное в громкие хвалы Некрасову, рядом с прощальным приветом Чернышевского, присланном из далекой ссылки умирающему поэту (эти слова приводит сам же Чуковский).	114:122	0:222
привет	NOUN	1682-1916	1	привет-96		Сердце Густава помнило только один дар любви, привет одних глаз, понимало только одно уверение, которое, казалось ему, произносила Луиза своим волшебным голосом: "Густав! сказать ли мне, что я тебя люблю Ты это давно знаешь!"	46:52	0:225
привет	NOUN	1682-1916	1	привет-97		Я шел со словами привета и благодарности.	17:24	0:41
привет	NOUN	1918-1990	2	привет-98		Стоит над городком белая, тонкая свеча -- и только одна она еще посылает измученный привет утру.	84:90	0:96
привет	NOUN	1918-1990	2	привет-99		с приветом, от старости.	2:10	0:24
привет	NOUN	1682-1916	1	привет-100		Такой это был простой и искренний привет, что не смешал он доктора и не сконфузил, а только с самого его приезда в Москву от этих слов ему впервые сделалось веселее и отраднее.	34:40	0:176
привет	NOUN	1682-1916	1	привет-101		Поэтому, поздравляя вас с днем ангела, мы поступим вполне согласно с обстоятельствами дела (тайные советники, заслышав этот достолюбезный оборот речи, кивают головами), ежели в этом поздравлении соединим наш сердечный привет и верным сообщницам вашим на поприще яичного и курятного производства.	218:224	0:295
привет	NOUN	1682-1916	1	привет-102		Телефон у меня все тот же но комната выросла и стала 43 Буду дома до часу а потом от 6 до 8 Большущий и самый хороший привет В. В.".	118:124	0:132
привет	NOUN	1918-1990	2	привет-103		Татьяне Христоф[оровне] мой глубокий поклон и привет.	46:52	0:53
привет	NOUN	1682-1916	1	привет-104		Тогда Эндрюс, кланяясь, сказал: "Пожалуйста, выразите вашей жене мой учтивый, хороший привет".	86:92	0:94
привет	NOUN	1918-1990	2	привет-105		Он приподнялся приветливо, когда Аммалат-бек кинулся к нему с приветом.	15:25	0:71
привет	NOUN	1682-1916	1	привет-106		Толстому следующего содержания: "Окончив университет в год, совпавший с вашим юбилеем восьмидесятилетия со дня рождения, медики Московского университета, собравшись последний раз вместе, шлют свой горячий привет великому писателю земли русской". неизвестный.	205:211	0:258
привет	NOUN	1682-1916	1	привет-107		Крепко жму Вашу руку и шлю общий наш привет.	37:43	0:44
привет	NOUN	1918-1990	2	привет-108		Шлю тебе сердечный привет из моей трущобы.	19:25	0:42
привет	NOUN	1918-1990	2	привет-109		Привет передавал.	0:6	0:17
привет	NOUN	1918-1990	2	привет-110		Это настолько нравилось читающей публике, что Северянин сумел открутиться от службы в армии в мировую войну и три года смеялся над Гумилевым, который с линии фронта передавал ему приветы через знакомых.	179:186	0:202
привет	NOUN	1918-1990	2	привет-111		Ты его не знаешь" Иван Павлыч деликатно ушел из вагона, а Валя все передавал приветы какому-то Павлу Петровичу из зверового совхоза: "Фу, черт!	77:84	0:143
привет	NOUN	1682-1916	1	привет-112		Это серьезно Пожалуйста, будет возможность -- передай им всем мой привет.	66:72	0:73
привет	NOUN	1918-1990	2	привет-113		Супруге Вашей прошу передать мой искренний привет.	43:49	0:50
привет	NOUN	1918-1990	2	привет-114		Я обратился к нему со словами: -- Анастас Иванович Микоян перед нашим отъездом на Кубу поручил передать вам сердечный привет.	118:124	0:125
привет	NOUN	1918-1990	2	привет-115		Привет, привет, привет!!!	0:6	0:25
привет	NOUN	1682-1916	1	привет-116		Я подхожу: привет, Зоя.	11:17	0:23
привет	NOUN	1918-1990	2	привет-117		Мать моя торопилась представить его гостям; но он, вместо привета, бормотал что-то невнятное, похожее на воркотню, и поворачивался к ним спиной.	58:65	0:144
привет	NOUN	1682-1916	1	привет-118		Я поклонился ему, он долго вглядывался в меня, потом, отбросив по направлению ко мне вескую свою кисть, пожал мне руку и сказал почему-то во множественном числе: "Почтительнейший привет молодежи".	179:185	0:196
привет	NOUN	1918-1990	2	привет-119		Ей казалось, мать улыбалась ей, посылала ей свой привет и благословение.	49:55	0:72
