lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
управление	NOUN	1918-1990	2	управление-17		Наконец, время убедило даже деятелей декабрьского переворота, что прежняя система стеснений представляет много таких неудобств, которые делают управление страной невозможным, и что самая необходимость указывает на освежение правительственного механизма посредством привлечения к нему (разумеется, в возможно ограниченной степени) либеральных элементов, как на единственный исход, требуемый не только честным воззрением на дело, но и чувством самосохранения.	143:153	0:457
управление	NOUN	1918-1990	2	управление-18		В этой платформе указывалось, что профсоюзы являются школой управления, школой хозяйничания, школой коммунизма.	60:70	0:111
управление	NOUN	1918-1990	2	управление-19		Иными словами, управление автомобилем не позволяет отвлекаться на рассматривание посторонних предметов, но не мешает думать сколько угодно сосредоточенно, ибо самый процесс вождения вполне машинален.	15:25	0:199
управление	NOUN	1682-1916	1	управление-20		Вопрос этот сейчас разрешается управлением. неизвестный.	31:42	0:56
управление	NOUN	1918-1990	2	управление-21		1 В 1846 г. в Киеве вокруг Н. И. Костомарова организовалось Кирилло-Мефодиевское братство, ставившее целью распространение идеи федеративного объединения славянских народностей с сохранением автономии в делах внутреннего управления.	221:231	0:232
управление	NOUN	1682-1916	1	управление-22		Графиня А. Л. Толстая, посоветовавшись с врачами, уехала обратно в Телятники, а через месяц уедет в Крым. 4 сентября, в 10 ч. вечера, два таксомотора под управлением Бернарда Кекк и шофера Федора Певцова, бешено мчались по Петергофскому шоссе, за Нарвской заставой, обгоняя друг друга.	154:165	0:285
управление	NOUN	1682-1916	1	управление-23		В 10 часов утра был с визитою у г-на посла визирь его высочества мирза Аббул-Гассум (сын каймакама) в сопровождении трех ханов, главных мирз Аббас-мирзы по разным частям управлений, ими заведываемых.	170:180	0:199
управление	NOUN	1918-1990	2	управление-24		Дело делалось то в обкоме, то в ревкоме, то у нас в управлении, -- мы ко всем этим органам были тесно припаяны.	52:62	0:111
управление	NOUN	1918-1990	2	управление-25		На другой же день пролез в машинное бюро управления ББК и по блату накатал докладную записку самому начальнику лагеря, Успенскому.	41:51	0:130
управление	NOUN	1918-1990	2	управление-26		Дело т. Ерофеева от 29/IХ -- 57 г. 66 отд. мил." 6. "Начальнику 2-ого строительного управления Ремстройтреста Зеленову А. И. Объяснение.	84:94	0:136
управление	NOUN	1918-1990	2	управление-27		В рубрику за номером 83 Ампер поместил гипотетическую науку, которая должна была изучать способы управления обществом.	97:107	0:118
управление	NOUN	1682-1916	1	управление-28		Для предотвращения государственных опасностей была нужна тайная полиция, правительственное золото создавало толпу шпионов; они вербовались во всех слоях населения, между ними были генералы и баронессы, офицеры и адвокаты, журналисты и врачи, студенты и студентки, увы, были даже гимназистки, девочки 14 лет, а в Симферополе в жандармском управлении вовлекли в шпионство и предлагали денежное вознаграждение гимназисту -- мальчику 11 лет.	338:348	0:437
управление	NOUN	1918-1990	2	управление-29		Словом сказать, Орден Свободных Каменщиков в членах своих предлагает Отечеству наилучших граждан, усерднейших Государю подданных, неустрашимых Отечества защитников, правосудных судей и точных и деятельных исполнителей всех обязанностей истинного Христианина и честного человека Руководствуясь сими правилами, пять лож, а именно 1-я Елизаветы к Добродетели, 2-я Соединенных друзей, 3-я Пламенеющей звезды, 4-я Трех коронованных мечей в Митаве и 5-я Трех Добродетелей, стремятся к достижению вышеизъясненного совершенства и, будучи соединены узами братской любви и единодушия, работают единообразно по древним ритуалам и законам Ордена, известным в России, и находятся под управлением Великой Провинциальной Ложи, в которой по неограниченной любви и доверенности братьев избран я.	671:682	0:778
управление	NOUN	1682-1916	1	управление-30		Доставленный в полицейское управление, задержанный заявил, что он -- московский домовладелец К. по профессии полотер.	27:37	0:117
управление	NOUN	1682-1916	1	управление-31		Привычные особенности всей реформы Петра, ее частичность, незаметность цельного плана, зависимость от изменчивых требований текущей минуты более всего затрудняют изучение произведенных при Петре перемен в управлении.	205:215	0:216
управление	NOUN	1918-1990	2	управление-32		За мной пришли два конвоира -- из тех заключенных-подонков, что обслуживали следственные учетно-распределительные, специально-чекистские отделы лагерного управления.	154:164	0:165
управление	NOUN	1918-1990	2	управление-33		Он так и шел по коридору управления, сжимая в кулаке крошки табака.	25:35	0:67
управление	NOUN	1918-1990	2	управление-34		И. Беляеву, начальнику Главного управления Министерства сельскохозяйственного машиностроения СССР Н. И Гречишеву, младшему научному сотруднику Всесоюзного научно-исследовательского института зерна О. Б. Кирзнеру, заместителю начальника технического отдела Всесоюзного объединения Востокзаготзерно В. Ф. Самочетову и старшему инженеру технического отдела элеваторно-складского управления Министерства заготовок СССР М. А.	32:42	0:420
управление	NOUN	1918-1990	2	управление-35		Все управление прессом автоматизировано.	4:14	0:40
управление	NOUN	1682-1916	1	управление-36		Инженерный отдел авиационного управления ЦК ДОСААФ даже не имеет компетентных специалистов, по планерной технике".	30:40	0:114
управление	NOUN	1918-1990	2	управление-37		Я мог их остановить, но не истребить; их порядок управления, краю сему не свойственный, остается тот же; исправлять я его не могу; люди остаются те же, переменить их некем.	49:59	0:172
управление	NOUN	1682-1916	1	управление-38		Итак, до 3-го октября я принужден был заняться образованием постановлений внутреннего управления партии, показанием лучшего, по моему мнению, построения оной в боевой порядок.	86:96	0:175
управление	NOUN	1682-1916	1	управление-39		Министерство путей сообщения по телеграфу предписало управлениям железных дорог привести в порядок станционные и поездные аптеки.	53:64	0:129
управление	NOUN	1682-1916	1	управление-40		К нам они ездили из-за дамского оркестра, замечательного на всю Россию, под управлением господина Капулади из Вены.	76:87	0:115
управление	NOUN	1682-1916	1	управление-41		Надо было, подобно мне, в течении восьми лет усвоить себе коренастую фигуру старика, ломавшего некогда подковы и сохранившего еще значительную часть силы, чтобы быть пораженным при виде того же старика, начинавшего громко рыдать каждый раз, когда он касался в речах грозящей ему сдачи управления не лично Ивану.	285:295	0:311
управление	NOUN	1682-1916	1	управление-42		Каждый раз он с нетерпением считал дни, оставшиеся до отпуска, и думал, что больше никогда уже не вернется сюда, а пойдет в управление и переведется на юг или возьмет расчет.	124:134	0:174
управление	NOUN	1918-1990	2	управление-43		В наших повременных изданиях весьма часто появляются подробные описания политических переворотов, сопровождаемые иногда (особенно в переводных сочинениях) оправданиями их общими теоретическими учениями, и ходом государственного управления, неотразимо влекущим к реформам.	228:238	0:271
управление	NOUN	1682-1916	1	управление-44		Камчатское приморское управление Земли, принадлежащие Камчатскому приморскому управлению, граничат к северу с Чукотскою землею, к востоку и югу с Восточным океаном, к западу с Охотским морем и Охотским приморским управлением.	22:32	0:225
управление	NOUN	1682-1916	1	управление-45		А потом ужасы николаевского управления, изображенные в полумраке смеющейся скорби и в полусвете веселых слез, являлись не детищами высшего правительственного порядка, а выродками общественного бесправия, подтачивающего как бы безупречные основы высшего правительственного порядка.	28:38	0:280
управление	NOUN	1918-1990	2	управление-46		Ко мне утречком специально по этому поводу забегала Марья Трофимовна Савицкая, машинистка из управления порта, -- вы, наверное, знаете, -- тоже наш человек, состоит на учете у товарища Черноиваненко.	93:103	0:199
управление	NOUN	1918-1990	2	управление-47		С назначением на пост начальника главного тюремного управления я, по высочайшему повелению, был оставлен ее членом, продолжая участвовать в ней и в качестве товарища министра, хотя председателем оставался до конца А. А.	52:62	0:219
управление	NOUN	1682-1916	1	управление-48		Ковалев немного отпускал ручку управления, но вскоре забывался и опять судорожно зажимал ее в своей руке, орудуя ею, как кочегар лопатой.	31:41	0:137
управление	NOUN	1918-1990	2	управление-49		Не имея опоры в политических понятиях, собор не находил ее ни в строе складывавшегося тогда управления, ни в своем собственном составе.	92:102	0:135
управление	NOUN	1682-1916	1	управление-50		Министр обласкал его, успокоил, и Павел Степанович продолжал по прежнему главенствовать в управлении императорскими театрами.	90:100	0:125
управление	NOUN	1682-1916	1	управление-51		Пользовавшись в прежнее время общим почетом, уважением и отличаемый государем, наконец, всеми любимый, Грейг утратил много из того через брак с пронырливой жидовкой, дотоле его наложницей, которая во время его управления Черноморским флотом позволяла себе, в роли адмиральши, как по крайней мере все тогда говорили, разные неблаговидные поступки.	210:220	0:346
управление	NOUN	1918-1990	2	управление-52		Могу и я участвовать в общем управлении Русской Церкви за рубежом, оставаясь Экзархом.	29:39	0:86
управление	NOUN	1918-1990	2	управление-53		В управлении -- тамага -- нас встретили приветливо и угостили чаем!	2:12	0:67
управление	NOUN	1918-1990	2	управление-54		Мои избиратели доверили мне великое дело защиты их государственных интересов в органе верховного управления нашей страны.	97:107	0:121
управление	NOUN	1918-1990	2	управление-55		Канаты необходимы были для поворачивания судов, когда они станут на якорь, для управления ими во время боя, но Корнилов на листочке бумаги набрасывал и то, что считал нужным припомнить из опыта чужих больших морских сражений.	79:89	0:225
управление	NOUN	1682-1916	1	управление-56		Московские вести Грандиозная постройка В настоящее время городское управление приступает к сооружению колоссального здания, которое по своим размерам превзойдет даже городской манеж.	67:77	0:182
управление	NOUN	1682-1916	1	управление-57		Такое раздробленное выборное областное управление могло действовать только в спокойные времена.	39:49	0:95
управление	NOUN	1682-1916	1	управление-58		Мы вынесем смутное впечатление, но исправим его в конце обзора, оглянувшись на изученный предмет, и тогда призовем на помощь схемы государственного права, обычно разделяющего управление на центральное и местное с ветвистыми подразделениями того и другого.	175:185	0:255
управление	NOUN	1682-1916	1	управление-59		Живет спокойно такой человек: вдруг к нему приходят люди и говорят ему: во-1-х, обещайся и поклянись нам, что ты будешь рабски повиноваться нам во всем том, что мы предпишем тебе, и будешь считать несомненной истиной и подчиняться всему тому, что мы придумаем, решим и назовем законом; во-2-х, отдай часть твоих трудов в наше распоряжение; мы будем употреблять эти деньги на то, чтобы держать тебя в рабстве и помешать тебе противиться насилием нашим распоряжениям; в-3-х, избирай и сам избирайся в мнимые участники правительства, зная при этом, что управление будет происходить совершенно независимо от тех глупых речей, которые ты будешь произносить с подобными тебе, и будет происходить по нашей воле, по воле тех, в руках кого войско; в-4-х, в известное время являйся в суд и участвуй во всех тех бессмысленных жестокостях, которые мы совершаем над заблудшими и развращенными нами же людьми, под видом тюремных заключений, изгнаний, одиночных заключений и казней.	550:560	0:967
управление	NOUN	1682-1916	1	управление-60		Не изучены до конца маршруты и сроки оленьих миграций, законы формирования оленьих стад, поведение животных, возможности их дальнейшего одомашнивания, управления ими.	151:161	0:166
управление	NOUN	1918-1990	2	управление-61		На вопрос о том государя, в мае 1833 года, государственный секретарь Марченко отвечал, что дело о преобразовании управления Закавказского края, с присоединенными к нему впоследствии вопросами, так трудно и обширно, что департамент законов "при многих других своих занятиях не мог еще привести его к окончанию".	113:123	0:310
управление	NOUN	1918-1990	2	управление-62		Некоторые указания были весьма ценными, как-то: взаимная ориентировка в положении неприятеля и в своих действиях и предположениях между общевойсковыми начальниками и подчиненными им артиллерийскими начальниками; введение артиллерии в бой сразу в таких силах, чтобы достигнуть перевеса в огне; образование самостоятельных артиллерийских боевых участков; признавалось, что "в небольших отдельно действующих отрядах легкую полевую артиллерию выгодно не распределять по участкам" пехоты; важность в бою не массирования орудий, а возможности сосредоточения огня, с раздельным расположением для этой цели артиллерии: на боевых участках, но для облегчения управления огнем считалось полезным артиллерийские дивизионы без надобности не разделять; охватывающее расположение артиллерии, чтобы иметь возможность обстреливать неприятеля "фланговым или хотя бы косым огнем"; важность связи между пехотой и артиллерией, установление которой возлагалось на артиллерийских начальников; выдвижение к авангарду хотя бы некоторых частей артиллерии главных сил, не ожидая развертывания их в боевой порядок, чтобы поддержать это развертывание и быстрее достигнуть перевеса в артиллерийском огне над противником и пр.	649:659	0:1195
управление	NOUN	1918-1990	2	управление-63		Там он обнаружил статью М. А. Крутикова об автоматическом управлении планетолетом, попытался прочесть ее и со смущением отметил, что разобраться не может -- слишком много математики.	58:68	0:182
управление	NOUN	1682-1916	1	управление-64		Несколько раз он приносил материалы в репертуарный отдел Главного управления цирков (весь отдел состоял из одной женщины), их, как правило, отвергали.	66:76	0:150
управление	NOUN	1918-1990	2	управление-65		Правительством было заказано в Европе на 5 1/4 миллионов продуктов для рабочих Панамского канала, но половина этой суммы разошлась по карманам лиц, причастных к управлению каналом.	161:171	0:180
управление	NOUN	1682-1916	1	управление-66		Но в ней есть и другого рода свойства: -- те, что приближают ее к области знания, к Науке: -- "политика есть наука о государственном управлении".	133:143	0:145
управление	NOUN	1918-1990	2	управление-67		Разрешения на разведки выданы частью енисейским управлением государственными имуществами, частью минусинским окружными горным инженером.	48:59	0:136
управление	NOUN	1682-1916	1	управление-68		О рождественских подарках для армии Мариупольский уездный воинский начальник просит всех желающих отправить в действующую армию рождественские посылки, как именные, так и безымянные доставлять их упакованными, но окончательно не заделанными в управление воинского начальника не позднее 7 декабря.	243:253	0:296
управление	NOUN	1682-1916	1	управление-69		Вследствие такого решительного ответа прибыл к Барклаю начальник шведских войск, граф Кронштедт, убедительно просил его прекратить военные действия, уверяя, что вся Швеция желает мира, что король Густав, упорствовавший в войне, лишился престола, и дядя бывшего короля, герцог Зюдерманландский вступил в управление государством.	303:313	0:327
управление	NOUN	1682-1916	1	управление-70		Однако уже первый опыт применения оборудования с программным управлением показал, что при всех бесспорных достоинствах оно порождает и немалые сложности.	61:72	0:153
управление	NOUN	1918-1990	2	управление-71		Ни одна мелочь городского управления не ускользала от его внимания.	26:36	0:67
управление	NOUN	1682-1916	1	управление-72		Озадаченный движением на Ольти по Карской и Баязетской дорогам войск наших, Мухтар собирался уже очищать Эрзерум и перевозить управление и архив в Эрзингян.	126:136	0:156
управление	NOUN	1682-1916	1	управление-73		Последний, как государствовед, привлечен был генералом Деникиным в связи с необходимостью выработать изменения существующего временного положения об управлении кубанским краем, долженствующие быть внесенными на утверждение Краевой Рады.	149:159	0:236
управление	NOUN	1918-1990	2	управление-74		Оперативное взаимодействие включает: действия по группировкам наших войск в резерве и на подходе; нарушение управления войсками; нарушение деятельности тыловых учреждении и системы перевозок.	108:118	0:191
управление	NOUN	1918-1990	2	управление-75		И горе ей, если в этот момент главный части ее государственного управления окажутся поглощенными военной организацией.	64:74	0:118
управление	NOUN	1682-1916	1	управление-76		Остальной комсостав штаба и управления полка и штабов дивизионов -- при матчасти батарей.	28:38	0:89
управление	NOUN	1918-1990	2	управление-77		Способность быстро восстановить свои силы, организоваться -- является характерной чертой буров, и то, что справедливо для военных коммандо, находит себе подтверждение и в гражданском управлении.	183:193	0:194
управление	NOUN	1918-1990	2	управление-78		От этого недостатка избавлены лопастные системы, у которых плоскость вращения СП может оставаться неизменной, а управление осуществляется поворотом лопастей (примерно как у вертолета, когда изменением угла атаки регулируется подъемная сила).	112:122	0:241
управление	NOUN	1918-1990	2	управление-79		Трубка соединяла штурвал управления с рулем высоты.	25:35	0:51
управление	NOUN	1682-1916	1	управление-80		Первое товарищество ходатайствовало о продаже ему земель в долине Эльдар; но барон Николаи, начальник главного управления, отклонил это ходатайство на том основании, что "предполагалось отдать барону Таубе 600 000 дес. земли даром -- с обязательством образовать общество для ирригации долины".	111:121	0:293
управление	NOUN	1682-1916	1	управление-81		В управление Розена Мирза-Джан опять стал всплывать на поверхность служебной пучины.	2:12	0:84
управление	NOUN	1918-1990	2	управление-82		По социальному составу наши авторы подразделяются следующим образом: профессиональные литераторы (писатели, критики) и ученые -- 24,5 процента, инженеры н техники -- 13,5 процента, рабочие -- 10, колхозники -- 3,5 процента, преподаватели, врачи, работники культуры -- 18,5 процента, юристы, партийные работники и работники сферы управления -- 6 процентов, студенты и учащиеся -- 16, пенсионеры -- 8 процентов.	329:339	0:409
управление	NOUN	1918-1990	2	управление-83		Составленная вышеуказанным порядком смета, за подписью ответственного лица управления предприятием или учреждением, по утверждению ее местным инспектором труда, представляется в соответствующий Главк, Центр или Комиссариат (для предприятий и учреждений Коммунального Хозяйства городов Москвы, Петербурга и Одессы соответственно в Московское, Петербургское и Одесское Коммунальные Хозяйства -- (Коммунальные Отделы Н.К.В.Д.); для всех остальных уездных и губернских городов в соответствующие Губернские Отделы Коммунального Хозяйства).	75:85	0:534
управление	NOUN	1682-1916	1	управление-84		По штату в управлении такой должности не было, и он числился, кажется, чиновником Департамента земельных имуществ, откомандированным в Туркестан.	11:21	0:145
управление	NOUN	1918-1990	2	управление-85		"Помышляя о благе народа и земском справедливом управлении, учиняем мы коллегии, т. е. собрания, в коих отымается прежнее самовластие судей и все производится общим суждением членов", -- писал Петр.	48:58	0:198
управление	NOUN	1918-1990	2	управление-86		Понятие диатезы Управление отглагольных и отадъективных (т. е. отпредикатных) имен естественно описывать не само по себе, а как производное от управления соответствующих глаголов и прилагательных.	16:26	0:196
управление	NOUN	1918-1990	2	управление-87		А тут уж и "Конек-Горбунок", поразивший воображение, а затем "Чио-Чио-сан", а потом -- и "Кармен", и "Фауст", и, конечно же, божественный "Евгений Онегин", который затем ежедневно разыгрывался с приятелями под управлением, конечно, Ванванча.	210:221	0:241
управление	NOUN	1682-1916	1	управление-88		При том положении, какое у нас допущено, диктатура обречена стать врагом управления, а управление обречено стать врагом диктатуры.	73:83	0:130
управление	NOUN	1918-1990	2	управление-89		Во всех тыловых штабах, управлениях и учреждениях замещать должности писарей, телефонистов, посыльных -- по преимуществу членами их семейств, с выдачей установленного для вольнонаемных лиц содержания.	24:35	0:200
управление	NOUN	1682-1916	1	управление-90		Принципал коллегии (гимназии, содержащейся отчасти на счет города, но подчиненной общему университетскому управлению) не обязывается выполнением и такого умеренного требования; для него довольно бакалаврского, т. е. гимназического, экзамена, да и это требование не всегда выполняется.	106:116	0:284
управление	NOUN	1682-1916	1	управление-91		Благодетельное управления графа Киселева было забыто; партия, склонная к России, исчезла почти совершенно.	15:25	0:106
управление	NOUN	1682-1916	1	управление-92		Прокурорский надзор запросил начальника владимирского жандармского управления, который ответил, что [ни] одно из этих лиц не состоит агентом.	67:77	0:141
управление	NOUN	1682-1916	1	управление-93		В таком положении дел нельзя было помышлять ни о новом образе управления, ни о начертании законов, согласных с местными обычаями, для исследования, собрания и поверки которых, и притом для приноровления к ним кодекса, нужны разбор внимательный, досуг и спокойствие.	62:72	0:265
управление	NOUN	1682-1916	1	управление-94		Радист, дайте сигнал срочности, известите управление флота.	42:52	0:59
управление	NOUN	1918-1990	2	управление-95		В общем, практика войны не посрамила ее теории, что касается мобилизации, сосредоточения, развертывания "вооруженных народов", их снабжения и управления, их связи и основных стратегических начал.	142:152	0:195
управление	NOUN	1682-1916	1	управление-96		Разум, хладнокровие, расчетливость -- все покидало Григория в этот страшный миг, и один звериный инстинкт властно и неделимо вступал в управление его волей.	135:145	0:156
управление	NOUN	1918-1990	2	управление-97		"Резиденция" управления сосредоточивалась на Нижнем промысле.	13:23	0:61
управление	NOUN	1682-1916	1	управление-98		Снаряды, приспособления для подачи их, сами орудия, всевозможные приборы для управления огнем, как все это усложнилось в сравнении с тем, что было раньше во время моей службы!	77:87	0:175
управление	NOUN	1918-1990	2	управление-99		Его любили в Пензе за добро, сделанное им многим во время управления губернией, понимали также, что он снова государственная сила, которую уже трудно вновь поколебать, и потому чувства любви и личного интереса привлекли к нему толпы посетителей-поклонников.	58:68	0:257
управление	NOUN	1918-1990	2	управление-100		Со штабными офицерами провести трехдневные сборы по отработке вопросов управления, танковой разведки, взаимодействия с родами войск и особенно вопросов организации боя танков в прорыве укрепленного района.	71:81	0:205
управление	NOUN	1918-1990	2	управление-101		Испытывается затруднение в огнеприпасах, особенно для артиллерии, -- командармы и комкоры пошли по пути наименьшего сопротивления и все трудности и неуспех своих атак стремятся оправдать недостатком снарядов, вместо того, чтобы недостаток снарядов восполнить отличной организацией управления огнем артиллерии и маневром траекториями, сосредоточивая огонь всей артиллерии в пределах досягаемости, на короткое время для абсолютного подавления атакуемых пехотой и танками объектов.	281:291	0:478
управление	NOUN	1918-1990	2	управление-102		Советская военная администрация и ее управления в центре и на местах упразднены, а их функции перешли к соответствующим министерствам и другим немецким органам власти.	37:47	0:167
управление	NOUN	1918-1990	2	управление-103		На это Тулин, сдерживая раздражение, заметил, что никто не ставит себе задач по управлению грозой.	80:90	0:98
управление	NOUN	1918-1990	2	управление-104		Таким же радиомагнитом, но меньших размеров, оборудовано рулевое управление комбайна.	65:75	0:85
управление	NOUN	1918-1990	2	управление-105		Многим из наших чиновников мысль заблаговременно унести ноги до беды даже улыбалась, и, если не ошибаюсь, начата была переписка с Челябинском о приспособлении пустовавших из-за войны зданий переселенческого пункта для приема Центрального управления и тех служащих, которых семейные или иные обстоятельства не привязывали непосредственно к Петербургу.	238:248	0:350
управление	NOUN	1682-1916	1	управление-106		Тогдашний русский историк Татищев, пользовавшийся историческими документами, теперь неизвестными, по поводу дела верховников в 1730 г. составил небольшую историко-политическую записку, в которой свидетельствует о царе Михаиле, что хотя его избрание на престол и было "порядочно всенародное", т. е. правильно соборное, однако с такою же записью, какая взята была с царя В. Шуйского, через что царь Михаил ничего не мог сделать, но рад был покою, т. е. предоставил все управление боярам.	467:477	0:485
управление	NOUN	1682-1916	1	управление-107		-- Вы вчера изволили лестно отзываться о моем управлении.	46:56	0:57
управление	NOUN	1918-1990	2	управление-108		Третий день живем под хоз. управлением Дуни и хорошо.	27:38	0:53
управление	NOUN	1918-1990	2	управление-109		Я сидел в своем кабинете в своем "туркестанском" управлении.	49:59	0:60
управление	NOUN	1682-1916	1	управление-110		Увы, особливо в первые годы своего управления министерством юстиции Набоков немало содействовал своим либерализмом вернее пассивного уровня в личном составе своего ведомства.	35:45	0:174
управление	NOUN	1682-1916	1	управление-111		Оставя во многих случаях безполезное, а нередко и вредное, единообразие как в законах, так и в податях толико пространнаго государства, какова Россия, можно бы соляной доход сделать гораздо простее для казны во управлении.	211:221	0:222
управление	NOUN	1918-1990	2	управление-112		Что он обладает невероятным даром интриги, что прежнего начальника управления и всех возможных кандидатов на этот пост он переиграл в несколько ходов, что.	67:77	0:155
управление	NOUN	1918-1990	2	управление-113		Во всех управлениях и отделах, в райисполкомах до 1 июля должны быть разработаны конкретные мероприятия по дальнейшему улучшению деятельности предприятий городского хозяйства, транспорта и связи, торговли и общественного питания, бытового и коммунального обслуживания, здравоохранения, культуры с тем, чтобы обеспечить всюду высокое развитие движения за коммунистический труд, за высокую культуру и образцовую работу.	8:19	0:417
управление	NOUN	1682-1916	1	управление-114		Чтобы иметь какое-нибудь основание или исходную точку для дальнейших суждений этого комитета, мною приготовлены были: исторический взгляд на финансовое наше управление, сравнительное обозрение организации сей части в Англии, Франции, Пруссии и Австрии и свод разных суждений по тому же предмету, происходивших в знаменитом некогда комитете 6 декабря 1826 года.	157:167	0:360
управление	NOUN	1682-1916	1	управление-115		Счастье ли тому способствовало, или так распоряжался уж Пукин, но в два года уезд под его управлением дал Сандараки вдвое больше прежнего.	90:101	0:138
управление	NOUN	1682-1916	1	управление-116		Эта операция подготовлялась в течение 4-5 суток под руководством Военного Совета и штаба армии и по их заключению, а также по докладам командиров дивизий была подготовлена хорошо, все вопросы организации боя и управления во всех звеньях командного состава отработаны детально на местности.	210:220	0:289
управление	NOUN	1918-1990	2	управление-117		Я знаю про себя, что мне не нужно отделение себя от других народов, и потому я не могу признавать своей исключительной принадлежности к какому-либо народу и государству и подданства какому-либо правительству; знаю про себя, что мне не нужны все те правительственные учреждения, которые устраиваются внутри государств, и потому я не могу, лишая людей, нуждающихся в моем труде, отдавать его в виде подати на ненужные мне и, сколько я знаю, вредные учреждения: я знаю про себя, что мне не нужны ни управления, ни суды, производимые насилием.	496:506	0:539
управление	NOUN	1918-1990	2	управление-118		Эта система и поныне действует в Италии, и, притом, с большим, чем у нас при Ленине перевесом в сторону линии управления, так лак эту линию должен вести не только диктатор Муссолини, но ее охраняет еще наследственная власть короля.	110:120	0:231
управление	NOUN	1918-1990	2	управление-119		Болгарские машины ЕВ 654.27 отличаются большим свободным ходом, вилочным выравнивателем, пневматическими шинами и импульсным управлением скоростью.	125:136	0:147
